point_cloud,EC
Q0DKY4.txt,2.5.1.6
P48498.txt,2.5.1.6
A9P822.txt,2.5.1.6
Q2RVX7.txt,2.5.1.6
Q9M7K8.txt,2.5.1.6
P10659.txt,2.5.1.6
Q6F3F3.txt,2.5.1.6
Q9AT55.txt,2.5.1.6
P31153.txt,2.5.1.6
P93438.txt,2.5.1.6
Q9SBQ5.txt,2.5.1.6
Q5R5H1.txt,2.5.1.6
Q20YV7.txt,2.5.1.6
Q38JH8.txt,2.5.1.6
A7NVX9.txt,2.5.1.6
Q9SJL8.txt,2.5.1.6
P50305.txt,2.5.1.6
Q9LGU6.txt,2.5.1.6
A9PEK8.txt,2.5.1.6
Q9LUT2.txt,2.5.1.6
P50306.txt,2.5.1.6
A7PRJ6.txt,2.5.1.6
A9PHE9.txt,2.5.1.6
B0CG96.txt,2.5.1.6
A1TKT9.txt,2.5.1.6
B0VR30.txt,2.5.1.6
A5FXD8.txt,2.5.1.6
B5EN11.txt,2.5.1.6
B3H1W3.txt,2.5.1.6
Q9YBK2.txt,2.5.1.6
Q5E7R2.txt,2.5.1.6
Q5WDZ8.txt,2.5.1.6
A8MJT0.txt,2.5.1.6
B8J8T3.txt,2.5.1.6
B4ULF7.txt,2.5.1.6
Q5P2V5.txt,2.5.1.6
A1K301.txt,2.5.1.6
C3LAZ9.txt,2.5.1.6
B7JT32.txt,2.5.1.6
C1EW36.txt,2.5.1.6
A7GU40.txt,2.5.1.6
Q632S5.txt,2.5.1.6
Q6HCB4.txt,2.5.1.6
A8FGH7.txt,2.5.1.6
A7Z7Y9.txt,2.5.1.6
B8DTW8.txt,2.5.1.6
Q8G3H4.txt,2.5.1.6
Q493F2.txt,2.5.1.6
O50163.txt,2.5.1.6
Q7W200.txt,2.5.1.6
Q89HP5.txt,2.5.1.6
A5ENA8.txt,2.5.1.6
P57486.txt,2.5.1.6
B1YPQ4.txt,2.5.1.6
A0KBF2.txt,2.5.1.6
Q39BZ1.txt,2.5.1.6
Q62EZ1.txt,2.5.1.6
Q3JX94.txt,2.5.1.6
Q2T267.txt,2.5.1.6
A8MD44.txt,2.5.1.6
Q9LDQ7.txt,2.5.1.6
A9WGQ3.txt,2.5.1.6
Q3B531.txt,2.5.1.6
A4SF76.txt,2.5.1.6
Q8KEG7.txt,2.5.1.6
A8APG1.txt,2.5.1.6
Q97F85.txt,2.5.1.6
B2TK10.txt,2.5.1.6
B1IE45.txt,2.5.1.6
Q18CL7.txt,2.5.1.6
Q0SR05.txt,2.5.1.6
C3PG24.txt,2.5.1.6
Q9K5E4.txt,2.5.1.6
B1VDN7.txt,2.5.1.6
A9KD87.txt,2.5.1.6
B1WZM0.txt,2.5.1.6
Q0KF39.txt,2.5.1.6
B8HWM0.txt,2.5.1.6
C1CY25.txt,2.5.1.6
A9BXF7.txt,2.5.1.6
B8FSB9.txt,2.5.1.6
A4J945.txt,2.5.1.6
P40320.txt,2.5.1.6
B7LFK4.txt,2.5.1.6
B7NI05.txt,2.5.1.6
B1XFA4.txt,2.5.1.6
P0A818.txt,2.5.1.6
B7N7J5.txt,2.5.1.6
C5BAV4.txt,2.5.1.6
B2VF06.txt,2.5.1.6
A7HJA9.txt,2.5.1.6
A6GWA9.txt,2.5.1.6
Q14JT0.txt,2.5.1.6
B2SFE1.txt,2.5.1.6
Q5NIC7.txt,2.5.1.6
Q5KW02.txt,2.5.1.6
C6E2L2.txt,2.5.1.6
A5GA66.txt,2.5.1.6
A7L2Z6.txt,2.5.1.6
Q7VNG7.txt,2.5.1.6
A5UIU0.txt,2.5.1.6
Q2SLT3.txt,2.5.1.6
Q9HQ73.txt,2.5.1.6
Q17YQ7.txt,2.5.1.6
B5Z9W8.txt,2.5.1.6
B2US27.txt,2.5.1.6
B0UWT3.txt,2.5.1.6
Q0C429.txt,2.5.1.6
C5CD66.txt,2.5.1.6
A8YWU7.txt,2.5.1.6
A2RN40.txt,2.5.1.6
A9KL72.txt,2.5.1.6
Q38YF8.txt,2.5.1.6
A5IDK5.txt,2.5.1.6
O43938.txt,2.5.1.6
Q050E4.txt,2.5.1.6
Q8CXS7.txt,2.5.1.6
Q03QA4.txt,2.5.1.6
A5VL29.txt,2.5.1.6
C1KVW3.txt,2.5.1.6
Q8Y6M0.txt,2.5.1.6
A0LCX5.txt,2.5.1.6
Q65UT4.txt,2.5.1.6
A1U547.txt,2.5.1.6
A4PU48.txt,2.5.1.6
A6UU75.txt,2.5.1.6
Q46CW6.txt,2.5.1.6
Q60CG7.txt,2.5.1.6
Q2FN14.txt,2.5.1.6
A4G0T1.txt,2.5.1.6
Q8PWS4.txt,2.5.1.6
B8IST7.txt,2.5.1.6
B1M4Z8.txt,2.5.1.6
Q2NEB3.txt,2.5.1.6
A0B742.txt,2.5.1.6
Q2RK28.txt,2.5.1.6
Q7U051.txt,2.5.1.6
Q2SS11.txt,2.5.1.6
B8ZUM2.txt,2.5.1.6
Q6MTB6.txt,2.5.1.6
Q98PM0.txt,2.5.1.6
Q1B9F3.txt,2.5.1.6
P9WGV1.txt,2.5.1.6
Q84FD3.txt,2.5.1.6
Q5FAC0.txt,2.5.1.6
Q9JVV6.txt,2.5.1.6
P48466.txt,2.5.1.6
Q1QJR5.txt,2.5.1.6
A6Q1Z8.txt,2.5.1.6
B2IUI4.txt,2.5.1.6
Q04FL3.txt,2.5.1.6
Q00VB2.txt,2.5.1.6
A7HZ88.txt,2.5.1.6
B2T1P7.txt,2.5.1.6
Q6D081.txt,2.5.1.6
B4SD42.txt,2.5.1.6
A9BHX2.txt,2.5.1.6
Q6LMM8.txt,2.5.1.6
P50300.txt,2.5.1.6
B1XSH9.txt,2.5.1.6
B2RLV1.txt,2.5.1.6
A2C0F4.txt,2.5.1.6
A9BDW6.txt,2.5.1.6
Q7VDM7.txt,2.5.1.6
Q7V2Y8.txt,2.5.1.6
Q48CH3.txt,2.5.1.6
B7V4D3.txt,2.5.1.6
Q1I3X6.txt,2.5.1.6
A8F5B8.txt,2.5.1.6
Q3K5E8.txt,2.5.1.6
B1J2Z8.txt,2.5.1.6
Q4ZM01.txt,2.5.1.6
Q1QCH2.txt,2.5.1.6
Q9V1P7.txt,2.5.1.6
Q8TZW1.txt,2.5.1.6
B1YC36.txt,2.5.1.6
Q98A80.txt,2.5.1.6
B6IVL6.txt,2.5.1.6
Q0S0L4.txt,2.5.1.6
Q13AQ6.txt,2.5.1.6
Q9RL99.txt,2.5.1.6
Q161H0.txt,2.5.1.6
Q1GK90.txt,2.5.1.6
Q980S9.txt,2.5.1.6
A9MRD1.txt,2.5.1.6
B5QY66.txt,2.5.1.6
B4T5J6.txt,2.5.1.6
Q2RYY4.txt,2.5.1.6
A4X626.txt,2.5.1.6
A8GIX9.txt,2.5.1.6
A3D0T8.txt,2.5.1.6
Q12QA6.txt,2.5.1.6
A3QAX5.txt,2.5.1.6
A4Y3R7.txt,2.5.1.6
A8FRL1.txt,2.5.1.6
A1RN71.txt,2.5.1.6
Q31WK4.txt,2.5.1.6
P0A820.txt,2.5.1.6
C4XPZ6.txt,2.5.1.6
Q1GND0.txt,2.5.1.6
Q2FFV6.txt,2.5.1.6
Q2YTK1.txt,2.5.1.6
P66766.txt,2.5.1.6
Q6G8E3.txt,2.5.1.6
Q8NVZ9.txt,2.5.1.6
Q8CNT5.txt,2.5.1.6
Q3K1M7.txt,2.5.1.6
Q827Q0.txt,2.5.1.6
B4U228.txt,2.5.1.6
B1W470.txt,2.5.1.6
Q8DT23.txt,2.5.1.6
P0DF54.txt,2.5.1.6
C1C6A5.txt,2.5.1.6
Q1JL80.txt,2.5.1.6
A2RE06.txt,2.5.1.6
Q48SU7.txt,2.5.1.6
B2INE5.txt,2.5.1.6
A4W351.txt,2.5.1.6
A3CNY4.txt,2.5.1.6
Q5M434.txt,2.5.1.6
Q30PN0.txt,2.5.1.6
C3MJ04.txt,2.5.1.6
C3N824.txt,2.5.1.6
A0LF65.txt,2.5.1.6
B1XPB0.txt,2.5.1.6
A5GR07.txt,2.5.1.6
Q3AME2.txt,2.5.1.6
C5BTQ4.txt,2.5.1.6
Q47R14.txt,2.5.1.6
A6LNU4.txt,2.5.1.6
B6YUL1.txt,2.5.1.6
B1LB17.txt,2.5.1.6
Q73JR4.txt,2.5.1.6
Q10VU5.txt,2.5.1.6
Q83GE4.txt,2.5.1.6
B7VKB3.txt,2.5.1.6
Q9KUP3.txt,2.5.1.6
Q8DCA3.txt,2.5.1.6
Q8D2N8.txt,2.5.1.6
Q8PCH3.txt,2.5.1.6
Q5GW76.txt,2.5.1.6
Q8ZHG7.txt,2.5.1.6
A4TI83.txt,2.5.1.6
Q5NQV7.txt,2.5.1.6
Q5WB82.txt,2.5.1.7
Q72XG6.txt,2.5.1.7
Q6HAZ8.txt,2.5.1.7
Q8RD88.txt,2.5.1.7
Q8XID7.txt,2.5.1.7
Q5KUL0.txt,2.5.1.7
Q38WK8.txt,2.5.1.7
Q71WQ2.txt,2.5.1.7
Q7VAT0.txt,2.5.1.7
Q5HEA0.txt,2.5.1.7
Q6GEX5.txt,2.5.1.7
Q5HMC2.txt,2.5.1.7
Q49Z71.txt,2.5.1.7
Q8E091.txt,2.5.1.7
P65459.txt,2.5.1.7
Q97NQ4.txt,2.5.1.7
Q5LZI4.txt,2.5.1.7
Q5WB48.txt,2.5.1.7
Q72XB5.txt,2.5.1.7
Q6HAU9.txt,2.5.1.7
Q8R9G7.txt,2.5.1.7
Q8XH79.txt,2.5.1.7
Q5KUG7.txt,2.5.1.7
Q38V49.txt,2.5.1.7
Q71WM7.txt,2.5.1.7
Q7VAC5.txt,2.5.1.7
Q5HE76.txt,2.5.1.7
Q6GEV1.txt,2.5.1.7
Q5HM98.txt,2.5.1.7
Q49Z47.txt,2.5.1.7
Q8E069.txt,2.5.1.7
Q48SU8.txt,2.5.1.7
Q8DPV4.txt,2.5.1.7
Q67KA0.txt,2.5.1.7
A5FYN4.txt,2.5.1.7
B5EQE5.txt,2.5.1.7
B3H259.txt,2.5.1.7
A0KQ23.txt,2.5.1.7
Q8UHW9.txt,2.5.1.7
Q0VS40.txt,2.5.1.7
B5F9P4.txt,2.5.1.7
B4RWE6.txt,2.5.1.7
A7HI47.txt,2.5.1.7
B4UAY6.txt,2.5.1.7
A8IC24.txt,2.5.1.7
Q64PY6.txt,2.5.1.7
Q6FYT1.txt,2.5.1.7
Q6MRK7.txt,2.5.1.7
Q493Y9.txt,2.5.1.7
O51428.txt,2.5.1.7
A9HWD9.txt,2.5.1.7
B2S906.txt,2.5.1.7
A9M7U1.txt,2.5.1.7
A5VNK4.txt,2.5.1.7
B8D9G9.txt,2.5.1.7
B8D7S1.txt,2.5.1.7
Q62GD7.txt,2.5.1.7
A0RPC8.txt,2.5.1.7
A7H3N6.txt,2.5.1.7
Q5HUT8.txt,2.5.1.7
Q9A5U7.txt,2.5.1.7
A3PM22.txt,2.5.1.7
B9KL51.txt,2.5.1.7
Q3AR32.txt,2.5.1.7
A4SFG7.txt,2.5.1.7
Q3KLP3.txt,2.5.1.7
Q7P0X5.txt,2.5.1.7
Q47VJ4.txt,2.5.1.7
Q8FMR0.txt,2.5.1.7
B6J8R8.txt,2.5.1.7
A9NDE8.txt,2.5.1.7
Q1LIA4.txt,2.5.1.7
B3R7A2.txt,2.5.1.7
Q1IYK3.txt,2.5.1.7
C0QDM7.txt,2.5.1.7
A8ZWM4.txt,2.5.1.7
Q726D3.txt,2.5.1.7
A5EYD6.txt,2.5.1.7
Q8X9J9.txt,2.5.1.7
B7N0X1.txt,2.5.1.7
A8A504.txt,2.5.1.7
P0A750.txt,2.5.1.7
B7NDH3.txt,2.5.1.7
Q1R6E7.txt,2.5.1.7
A4WF02.txt,2.5.1.7
B7LR56.txt,2.5.1.7
Q8RIQ1.txt,2.5.1.7
Q748B3.txt,2.5.1.7
Q7NGP3.txt,2.5.1.7
Q0BTB8.txt,2.5.1.7
A5UD24.txt,2.5.1.7
Q0I3X9.txt,2.5.1.7
B8CZ07.txt,2.5.1.7
Q7VIM8.txt,2.5.1.7
Q1CTM2.txt,2.5.1.7
Q31GZ1.txt,2.5.1.7
A6T383.txt,2.5.1.7
Q5FME5.txt,2.5.1.7
Q1MQ35.txt,2.5.1.7
B1XX71.txt,2.5.1.7
Q65RU6.txt,2.5.1.7
C6BW35.txt,2.5.1.7
A9W480.txt,2.5.1.7
B8IH95.txt,2.5.1.7
B0UL80.txt,2.5.1.7
P0A5L3.txt,2.5.1.7
O33160.txt,2.5.1.7
P9WJM1.txt,2.5.1.7
B4RPR2.txt,2.5.1.7
Q9K1Q9.txt,2.5.1.7
Q82TN2.txt,2.5.1.7
Q3J7G9.txt,2.5.1.7
Q5Z0X7.txt,2.5.1.7
A1B3F9.txt,2.5.1.7
B2JHY7.txt,2.5.1.7
Q13TQ2.txt,2.5.1.7
C6DIP6.txt,2.5.1.7
Q7N068.txt,2.5.1.7
A1VK35.txt,2.5.1.7
Q7MUW1.txt,2.5.1.7
A2C466.txt,2.5.1.7
B4EXL1.txt,2.5.1.7
A2BSM1.txt,2.5.1.7
Q15YF4.txt,2.5.1.7
Q02GZ1.txt,2.5.1.7
Q4KI75.txt,2.5.1.7
A4XQN4.txt,2.5.1.7
B0KQJ3.txt,2.5.1.7
B1JBC3.txt,2.5.1.7
Q4ZNV7.txt,2.5.1.7
Q1Q8N2.txt,2.5.1.7
Q8XV78.txt,2.5.1.7
Q1MLP8.txt,2.5.1.7
A5V4L0.txt,2.5.1.7
Q2IRX1.txt,2.5.1.7
Q20Y45.txt,2.5.1.7
Q2RQ67.txt,2.5.1.7
A8GW63.txt,2.5.1.7
Q92H88.txt,2.5.1.7
Q9ZCX3.txt,2.5.1.7
A8GSV0.txt,2.5.1.7
Q5LL90.txt,2.5.1.7
B5F6V8.txt,2.5.1.7
B5FIN7.txt,2.5.1.7
B4TJ27.txt,2.5.1.7
B4TWF9.txt,2.5.1.7
A8GK08.txt,2.5.1.7
A3D8R8.txt,2.5.1.7
Q12RY2.txt,2.5.1.7
A3QI66.txt,2.5.1.7
A4Y3C4.txt,2.5.1.7
A8FR77.txt,2.5.1.7
A1RNL3.txt,2.5.1.7
Q31W66.txt,2.5.1.7
P0A751.txt,2.5.1.7
A6U5Y5.txt,2.5.1.7
Q01PT7.txt,2.5.1.7
B4SN21.txt,2.5.1.7
A6Q9I6.txt,2.5.1.7
A0LJ00.txt,2.5.1.7
C5BSW4.txt,2.5.1.7
Q9WXW3.txt,2.5.1.7
Q72GJ4.txt,2.5.1.7
B5YKS2.txt,2.5.1.7
C4LCY4.txt,2.5.1.7
B3E4X8.txt,2.5.1.7
A1WR98.txt,2.5.1.7
A5F5B4.txt,2.5.1.7
C3LR55.txt,2.5.1.7
Q7MPA3.txt,2.5.1.7
B3CLV0.txt,2.5.1.7
C0R4M1.txt,2.5.1.7
Q4UX36.txt,2.5.1.7
Q2P682.txt,2.5.1.7
A7IK18.txt,2.5.1.7
B0U6N8.txt,2.5.1.7
A7FDW9.txt,2.5.1.7
Q8ZB56.txt,2.5.1.7
A4THI5.txt,2.5.1.7
Q5NLR2.txt,2.5.1.7
Q672V6.txt,2.5.1.10
H1VQB1.txt,2.5.1.10
P9WEW8.txt,2.5.1.10
P08524.txt,2.5.1.10
Q7XYS9.txt,2.5.1.10
Q43315.txt,2.5.1.10
O24242.txt,2.5.1.10
P08836.txt,2.5.1.10
P14324.txt,2.5.1.10
Q920E5.txt,2.5.1.10
P9WKH0.txt,2.5.1.10
P05369.txt,2.5.1.10
S0E627.txt,2.5.1.10
O04046.txt,2.5.1.10
Q9LUE1.txt,2.5.1.10
Q9LHR4.txt,2.5.1.10
P80042.txt,2.5.1.10
O95749.txt,2.5.1.10
P24322.txt,2.5.1.10
Q43133.txt,2.5.1.10
B2DBE8.txt,2.5.1.10
B2DBE9.txt,2.5.1.10
J7FIX8.txt,2.5.1.10
Q45220.txt,2.5.1.10
P22939.txt,2.5.1.10
O66126.txt,2.5.1.10
Q56RZ3.txt,2.5.1.10
Q55EU7.txt,2.5.1.10
P0C004.txt,2.5.1.15
P0C003.txt,2.5.1.15
O25830.txt,2.5.1.15
Q05621.txt,2.5.1.15
P43776.txt,2.5.1.15
P64141.txt,2.5.1.15
Q6GBX4.txt,2.5.1.15
Q5HRP0.txt,2.5.1.15
P0C0G1.txt,2.5.1.15
Q8P152.txt,2.5.1.15
P0C0G0.txt,2.5.1.15
Q54YD9.txt,2.5.1.15
P53848.txt,2.5.1.15
Q1ENB6.txt,2.5.1.15
Q9Z7E8.txt,2.5.1.15
O04862.txt,2.5.1.15
O82147.txt,2.5.1.16
Q9ZUB3.txt,2.5.1.16
Q9SMB1.txt,2.5.1.16
Q96557.txt,2.5.1.16
O66473.txt,2.5.1.16
Q8RA94.txt,2.5.1.16
Q8XQC8.txt,2.5.1.16
Q81X05.txt,2.5.1.16
Q8EXA3.txt,2.5.1.16
Q9X8S2.txt,2.5.1.16
Q9K6B8.txt,2.5.1.16
O27950.txt,2.5.1.16
A9VSG3.txt,2.5.1.16
B8D908.txt,2.5.1.16
B8D7B3.txt,2.5.1.16
Q7NQK7.txt,2.5.1.16
A6M1N9.txt,2.5.1.16
Q18A85.txt,2.5.1.16
Q891W4.txt,2.5.1.16
Q9XY92.txt,2.5.1.16
B7MBA4.txt,2.5.1.16
B5YZF6.txt,2.5.1.16
B7M162.txt,2.5.1.16
A7ZW70.txt,2.5.1.16
P66833.txt,2.5.1.16
B7N7Z1.txt,2.5.1.16
Q1RG70.txt,2.5.1.16
B7LVY5.txt,2.5.1.16
Q17WL9.txt,2.5.1.16
Q1CT37.txt,2.5.1.16
O25503.txt,2.5.1.16
B5Y1R1.txt,2.5.1.16
C4Z1Q7.txt,2.5.1.16
B0STV8.txt,2.5.1.16
Q57761.txt,2.5.1.16
Q7TY95.txt,2.5.1.16
P60593.txt,2.5.1.16
Q82XD4.txt,2.5.1.16
Q7U3L0.txt,2.5.1.16
Q7N892.txt,2.5.1.16
A2C5F4.txt,2.5.1.16
A2BZ72.txt,2.5.1.16
Q7V3X3.txt,2.5.1.16
Q46IA2.txt,2.5.1.16
A4WHN0.txt,2.5.1.16
O57950.txt,2.5.1.16
Q7UWD1.txt,2.5.1.16
B5F815.txt,2.5.1.16
B5FIB4.txt,2.5.1.16
B4TJD2.txt,2.5.1.16
A9MZR2.txt,2.5.1.16
B4TXL7.txt,2.5.1.16
Q09741.txt,2.5.1.16
B2U2X0.txt,2.5.1.16
Q2NVS1.txt,2.5.1.16
B2FKR1.txt,2.5.1.16
B9DUY3.txt,2.5.1.16
C4KHC0.txt,2.5.1.16
C3NHE1.txt,2.5.1.16
Q31QK9.txt,2.5.1.16
Q5N3N4.txt,2.5.1.16
Q5JFG9.txt,2.5.1.16
B6YXJ9.txt,2.5.1.16
B0K172.txt,2.5.1.16
B8GQ45.txt,2.5.1.16
Q7M7Q6.txt,2.5.1.16
Q4UPN0.txt,2.5.1.16
Q2P928.txt,2.5.1.16
Q87F26.txt,2.5.1.16
A7FM33.txt,2.5.1.16
Q8ZBJ8.txt,2.5.1.16
A4TPU4.txt,2.5.1.16
Q2UPB2.txt,2.5.1.18
Q65XA0.txt,2.5.1.18
Q8LE52.txt,2.5.1.18
Q56415.txt,2.5.1.18
P17695.txt,2.5.1.18
Q93112.txt,2.5.1.18
O18598.txt,2.5.1.18
P40582.txt,2.5.1.18
P08515.txt,2.5.1.18
P35661.txt,2.5.1.18
P30114.txt,2.5.1.18
P56598.txt,2.5.1.18
P0CG29.txt,2.5.1.18
Q12390.txt,2.5.1.18
Q9P6M1.txt,2.5.1.18
P20137.txt,2.5.1.18
P91253.txt,2.5.1.18
Q21743.txt,2.5.1.18
P81706.txt,2.5.1.18
P08263.txt,2.5.1.18
Q08863.txt,2.5.1.18
Q08393.txt,2.5.1.18
P10648.txt,2.5.1.18
Q54VI4.txt,2.5.1.18
P04904.txt,2.5.1.18
O15217.txt,2.5.1.18
Q54QV7.txt,2.5.1.18
Q6AXY0.txt,2.5.1.18
P30568.txt,2.5.1.18
P0ACA7.txt,2.5.1.18
Q9VG98.txt,2.5.1.18
Q9VG94.txt,2.5.1.18
P82998.txt,2.5.1.18
P42769.txt,2.5.1.18
P84983.txt,2.5.1.18
P46422.txt,2.5.1.18
P46440.txt,2.5.1.18
P04907.txt,2.5.1.18
Q9SRY6.txt,2.5.1.18
Q96266.txt,2.5.1.18
Q96324.txt,2.5.1.18
Q9C6C8.txt,2.5.1.18
Q04522.txt,2.5.1.18
Q9DCM2.txt,2.5.1.18
Q9N0V4.txt,2.5.1.18
P09488.txt,2.5.1.18
P04905.txt,2.5.1.18
Q9TSM4.txt,2.5.1.18
Q5R8E8.txt,2.5.1.18
Q9BEA9.txt,2.5.1.18
Q8R5I6.txt,2.5.1.18
P86214.txt,2.5.1.18
O35660.txt,2.5.1.18
Q00285.txt,2.5.1.18
M1RIR6.txt,2.5.1.18
A8XT16.txt,2.5.1.18
Q8K2Q2.txt,2.5.1.18
P28801.txt,2.5.1.18
Q9TTY8.txt,2.5.1.18
P09211.txt,2.5.1.18
P19157.txt,2.5.1.18
P04906.txt,2.5.1.18
P46425.txt,2.5.1.18
P46427.txt,2.5.1.18
Q2NL00.txt,2.5.1.18
P67804.txt,2.5.1.18
P30107.txt,2.5.1.18
P28338.txt,2.5.1.18
Q8L727.txt,2.5.1.18
P46431.txt,2.5.1.18
Q99L20.txt,2.5.1.18
Q9D4P7.txt,2.5.1.18
O76483.txt,2.5.1.18
Q10CE7.txt,2.5.1.18
Q9ZW27.txt,2.5.1.18
Q06398.txt,2.5.1.18
Q9FUT0.txt,2.5.1.18
Q6NMS0.txt,2.5.1.18
Q9FUS9.txt,2.5.1.18
F4IA73.txt,2.5.1.18
Q9SHH6.txt,2.5.1.18
Q9LZG7.txt,2.5.1.18
P32111.txt,2.5.1.18
Q03663.txt,2.5.1.18
Q03666.txt,2.5.1.18
P28342.txt,2.5.1.18
P57108.txt,2.5.1.18
P46428.txt,2.5.1.18
D2YW48.txt,2.5.1.18
P46437.txt,2.5.1.18
Q0ZS46.txt,2.5.1.18
O94524.txt,2.5.1.18
O73888.txt,2.5.1.18
O35543.txt,2.5.1.18
Q90ZL2.txt,2.5.1.18
Q9QX69.txt,2.5.1.18
Q64L89.txt,2.5.1.18
P79382.txt,2.5.1.18
Q99735.txt,2.5.1.18
Q95L14.txt,2.5.1.18
O14684.txt,2.5.1.18
Q9JHF3.txt,2.5.1.18
M1W426.txt,2.5.1.18
P77544.txt,2.5.1.18
A5H2Q8.txt,2.5.1.19
B6QCA7.txt,2.5.1.19
A6R8Q8.txt,2.5.1.19
Q74ZZ1.txt,2.5.1.19
Q0D0F3.txt,2.5.1.19
B9WFG1.txt,2.5.1.19
C4Y9D5.txt,2.5.1.19
P0CM23.txt,2.5.1.19
C7YZ74.txt,2.5.1.19
B0D6H2.txt,2.5.1.19
A8QCB2.txt,2.5.1.19
C1H8L1.txt,2.5.1.19
B6HAA7.txt,2.5.1.19
Q12659.txt,2.5.1.19
Q9P7R0.txt,2.5.1.19
D1ZA70.txt,2.5.1.19
C4JYG6.txt,2.5.1.19
Q6C1X5.txt,2.5.1.19
A6ZY89.txt,2.5.1.19
C5DVG6.txt,2.5.1.19
P23981.txt,2.5.1.19
P23281.txt,2.5.1.19
P0A2Y5.txt,2.5.1.19
B7J781.txt,2.5.1.19
B3GXD4.txt,2.5.1.19
Q9YEK9.txt,2.5.1.19
B6JCN2.txt,2.5.1.19
A8EWE5.txt,2.5.1.19
B6EIX8.txt,2.5.1.19
A6TL04.txt,2.5.1.19
Q2IMC8.txt,2.5.1.19
O67494.txt,2.5.1.19
B7ILG9.txt,2.5.1.19
B7HVH9.txt,2.5.1.19
Q63A07.txt,2.5.1.19
Q6HHF8.txt,2.5.1.19
P20691.txt,2.5.1.19
Q6G0X3.txt,2.5.1.19
B3DSQ0.txt,2.5.1.19
Q2L2S7.txt,2.5.1.19
A9IJI7.txt,2.5.1.19
C0QZK3.txt,2.5.1.19
A4YJJ3.txt,2.5.1.19
Q2YPN6.txt,2.5.1.19
A9M6N0.txt,2.5.1.19
B0CI45.txt,2.5.1.19
P57396.txt,2.5.1.19
P59416.txt,2.5.1.19
Q1BY28.txt,2.5.1.19
B4EB42.txt,2.5.1.19
A9ADV6.txt,2.5.1.19
A4JCH4.txt,2.5.1.19
Q8RB11.txt,2.5.1.19
A7GXB4.txt,2.5.1.19
A8FLU4.txt,2.5.1.19
B0T270.txt,2.5.1.19
B3PJM0.txt,2.5.1.19
Q11C97.txt,2.5.1.19
Q255H3.txt,2.5.1.19
Q9PK28.txt,2.5.1.19
A1BIP2.txt,2.5.1.19
B9LFL8.txt,2.5.1.19
Q3KLZ0.txt,2.5.1.19
O84371.txt,2.5.1.19
Q97KM2.txt,2.5.1.19
B2TQ51.txt,2.5.1.19
A5N6A9.txt,2.5.1.19
Q8XMJ2.txt,2.5.1.19
Q482G5.txt,2.5.1.19
Q9Z470.txt,2.5.1.19
A9KCT5.txt,2.5.1.19
B1WZH9.txt,2.5.1.19
Q46Y50.txt,2.5.1.19
Q9RVD3.txt,2.5.1.19
Q24V91.txt,2.5.1.19
A5EWS0.txt,2.5.1.19
B7UMZ4.txt,2.5.1.19
P0A6D4.txt,2.5.1.19
B1X848.txt,2.5.1.19
Q0TJE5.txt,2.5.1.19
P0A6D3.txt,2.5.1.19
B1LJV6.txt,2.5.1.19
B1GYQ3.txt,2.5.1.19
F2MTI3.txt,2.5.1.19
Q5KXV5.txt,2.5.1.19
C6E2B1.txt,2.5.1.19
B7KLE7.txt,2.5.1.19
Q0BQH9.txt,2.5.1.19
Q0I320.txt,2.5.1.19
C4K4D4.txt,2.5.1.19
B6JMP3.txt,2.5.1.19
Q9ZKF7.txt,2.5.1.19
A9AZ72.txt,2.5.1.19
P52310.txt,2.5.1.19
Q5QZ50.txt,2.5.1.19
B5XY87.txt,2.5.1.19
B2GLU6.txt,2.5.1.19
Q9CEU0.txt,2.5.1.19
Q88VL2.txt,2.5.1.19
A5IBR1.txt,2.5.1.19
B0SDL8.txt,2.5.1.19
B0SM47.txt,2.5.1.19
B1MYD1.txt,2.5.1.19
Q92A85.txt,2.5.1.19
B8DC03.txt,2.5.1.19
A0L408.txt,2.5.1.19
Q65S78.txt,2.5.1.19
A6UTB9.txt,2.5.1.19
A7I8L8.txt,2.5.1.19
Q8TXN4.txt,2.5.1.19
A9AAA7.txt,2.5.1.19
A3CV28.txt,2.5.1.19
B8GF70.txt,2.5.1.19
B0UC54.txt,2.5.1.19
A0B7Z0.txt,2.5.1.19
C1AH01.txt,2.5.1.19
B2HES1.txt,2.5.1.19
A1UCN4.txt,2.5.1.19
P9WPY4.txt,2.5.1.19
A1T5Z3.txt,2.5.1.19
B4RL93.txt,2.5.1.19
A1KUN6.txt,2.5.1.19
Q1QRT1.txt,2.5.1.19
A6Q2R6.txt,2.5.1.19
Q8YMB5.txt,2.5.1.19
Q04HC7.txt,2.5.1.19
A7HPE1.txt,2.5.1.19
B2T630.txt,2.5.1.19
Q6D401.txt,2.5.1.19
A1ANP7.txt,2.5.1.19
P11043.txt,2.5.1.19
Q8VP65.txt,2.5.1.19
Q6L1G5.txt,2.5.1.19
A8G3X9.txt,2.5.1.19
Q31BS1.txt,2.5.1.19
Q7V272.txt,2.5.1.19
Q48N21.txt,2.5.1.19
Q888I3.txt,2.5.1.19
A1STZ0.txt,2.5.1.19
B2U886.txt,2.5.1.19
Q2KBU1.txt,2.5.1.19
B5ZS37.txt,2.5.1.19
Q0S2X1.txt,2.5.1.19
Q07UI1.txt,2.5.1.19
B3Q5Z7.txt,2.5.1.19
Q161H2.txt,2.5.1.19
B8I5M2.txt,2.5.1.19
Q980I5.txt,2.5.1.19
