,point_cloud,EC
12660,Q57HS2.txt,2.4.1.180
12661,P09158.txt,2.5.1.22
12662,Q6MTR9.txt,6.1.1.15
12663,A4G993.txt,1.1.1.94
12664,Q8D2P7.txt,3.1.3.6
12665,Q82XE8.txt,2.7.2.3
12666,Q92AD4.txt,2.1.1.45
12667,P9WN28.txt,2.7.7.59
12668,P54925.txt,3.4.21.107
12669,B1XTU0.txt,6.5.1.2
12670,Q2VYH5.txt,2.7.1.24
12671,A1JTW2.txt,5.3.1.16
12672,B6Q3C6.txt,4.2.1.10
12673,B2HR81.txt,6.1.1.19
12674,Q0BIK4.txt,2.7.8.13
12675,A2T6Y4.txt,3.1.11.2
12676,C1EUU4.txt,2.1.3.15
12677,Q8YFY2.txt,1.1.99.1
12678,Q38932.txt,5.5.1.18
12679,P36419.txt,6.1.1.12
12680,A7ZQC0.txt,4.4.1.21
12681,P28072.txt,3.4.25.1
12682,P79023.txt,2.5.1.54
12683,Q8Y1D0.txt,3.5.1.9
12684,P66918.txt,2.5.1.3
12685,O25683.txt,3.1.4.17
12686,Q4P6N0.txt,3.6.4.13
12687,B1KPT6.txt,4.2.1.11
12688,P57209.txt,3.5.4.13
12689,C0LGJ1.txt,2.7.11.1
12690,A4WG81.txt,2.7.1.11
12691,Q1R5J4.txt,2.4.1.18
12692,B7UHG3.txt,3.1.3.6
12693,Q06GY8.txt,2.1.3.15
12694,Q9QYC7.txt,4.1.1.90
12695,A1K487.txt,2.8.4.4
12696,Q2G1M9.txt,6.3.2.54
12697,Q5WSU4.txt,2.5.1.145
12698,Q50EK2.txt,4.2.3.32
12699,Q6G9A8.txt,6.1.1.22
12700,O52379.txt,1.14.13.172
12701,Q2J3F7.txt,7.6.2.5
12702,A1KV88.txt,2.1.1.35
12703,Q9WXG7.txt,1.3.1.49
12704,P31030.txt,2.6.1.44
12705,Q7VI99.txt,6.1.1.19
12706,A5FIM3.txt,5.4.3.8
12707,P92514.txt,7.1.1.9
12708,Q5PCY8.txt,3.5.4.25
12709,P29271.txt,4.1.2.13
12710,Q1CGW6.txt,5.3.1.16
12711,Q81A92.txt,3.4.21.88
12712,Q6LXN9.txt,3.5.4.10
12713,P0CU79.txt,1.14.13.228
12714,B0R5P8.txt,2.1.2.11
12715,P07862.txt,6.3.2.4
12716,B1LG19.txt,2.1.1.199
12717,P93844.txt,3.1.4.4
12718,Q6CZ80.txt,3.5.3.12
12719,A4ST58.txt,2.1.2.9
12720,Q12QX1.txt,2.8.1.8
12721,Q5KUM2.txt,4.2.1.59
12722,Q0P8W3.txt,2.6.1.92
12723,P20099.txt,1.8.4.13
12724,C0Z6S0.txt,6.3.4.5
12725,Q4I5U9.txt,2.7.11.22
12726,P60858.txt,1.1.1.23
12727,Q7ZUP1.txt,2.7.7.19
12728,A4JE56.txt,3.4.21.88
12729,P9WIQ3.txt,1.18.1.2
12730,A4Y9C8.txt,2.1.1.166
12731,P9WN80.txt,1.1.5.3
12732,A4VKA0.txt,6.2.1.1
12733,B1LAK2.txt,4.2.99.18
12734,P86082.txt,3.2.1.14
12735,Q940Q4.txt,2.3.2.27
12736,Q31DL8.txt,7.1.2.2
12737,B7LWQ6.txt,1.7.1.7
12738,D2B9F4.txt,2.4.1.250
12739,Q1MRS8.txt,6.5.1.2
12740,A7Z4E5.txt,2.4.1.227
12741,Q8DPZ0.txt,2.1.2.1
12742,A8AX56.txt,2.7.1.33
12743,A3PLD1.txt,2.1.1.45
12744,A9NDN1.txt,2.8.1.13
12745,Q8A9E3.txt,6.1.1.12
12746,O46647.txt,3.1.1.34
12747,A0QSK5.txt,5.1.3.13
12748,A3DBQ5.txt,4.2.1.11
12749,Q9ZUC2.txt,4.2.1.1
12750,P07799.txt,5.6.2.1
12751,B3E758.txt,2.5.1.78
12752,Q00063.txt,4.2.3.1
12753,Q6PWL6.txt,5.3.99.3
12754,C9SDK8.txt,3.4.11.9
12755,A2SCY5.txt,2.4.1.227
12756,Q6G1H9.txt,3.5.1.18
12757,Q817R9.txt,3.6.1.9
12758,A7ZQI8.txt,3.1.3.5
12759,Q4L7Z4.txt,2.1.2.1
12760,A0PP77.txt,2.1.3.3
12761,Q8E797.txt,1.7.1.17
12762,Q9AJG9.txt,2.1.1.199
12763,C1DED8.txt,1.7.1.17
12764,Q8DD14.txt,4.1.1.37
12765,Q8F3Q1.txt,2.3.1.182
12766,Q3Z9C5.txt,6.1.1.9
12767,A2A4P0.txt,3.6.4.13
12768,Q7VUQ4.txt,6.3.2.8
12769,A4G8E2.txt,1.17.1.8
12770,Q6N3F1.txt,4.2.3.156
12771,B3PEB5.txt,3.5.4.13
12772,Q8RM04.txt,6.4.1.6
12773,Q0THC5.txt,2.7.4.28
12774,Q9HUW5.txt,1.8.1.8
12775,B6EKR0.txt,2.7.7.77
12776,A1AXW7.txt,5.4.2.12
12777,Q9HLQ1.txt,3.1.26.5
12778,Q5WCI9.txt,3.5.4.9
12779,Q1AWY5.txt,6.3.2.2
12780,Q8K4Q7.txt,2.7.1.138
12781,P0ABP9.txt,2.4.2.1
12782,A9A2T9.txt,2.1.2.11
12783,C0RLB0.txt,2.3.1.181
12784,B6JKF2.txt,2.8.1.7
12785,Q5HUX5.txt,2.3.1.157
12786,A2RJD5.txt,5.4.99.62
12787,Q7U8K7.txt,1.1.1.23
12788,A8H4E9.txt,4.1.3.39
12789,A7FN83.txt,4.1.2.19
12790,D4ADY9.txt,2.3.1.199
12791,Q2TZN9.txt,3.5.4.2
12792,Q8CXI8.txt,2.5.1.141
12793,Q58762.txt,7.3.2.6
12794,Q9CHX5.txt,2.7.1.21
12795,Q9QUR6.txt,3.4.21.26
12796,A4VUK6.txt,2.7.7.72
12797,P9WP26.txt,1.4.3.3
12798,B0RHI9.txt,2.3.1.157
12799,B7LN23.txt,2.1.1.189
12800,Q924T4.txt,2.4.1.222
12801,Q21CG2.txt,4.2.1.59
12802,Q88FY3.txt,3.5.1.106
12803,Q0K8J6.txt,1.18.1.2
12804,Q39172.txt,1.3.1.74
12805,O25393.txt,2.3.1.157
12806,Q9PK00.txt,3.1.13.1
12807,A8ER43.txt,6.3.4.4
12808,P28562.txt,3.1.3.48
12809,Q1C475.txt,3.1.3.5
12810,Q8D9M4.txt,2.7.7.77
12811,A8ZXM2.txt,3.6.1.27
12812,A4F6T0.txt,6.3.2.1
12813,A5ITG5.txt,3.6.4.12
12814,P0DTQ1.txt,5.3.1.23
12815,Q8ZGU5.txt,7.3.2.2
12816,B4EM48.txt,6.3.4.5
12817,B9LIH3.txt,2.5.1.78
12818,Q1ICS3.txt,5.3.1.24
12819,Q2RSC8.txt,6.3.3.1
12820,Q5B8K4.txt,3.4.21.89
12821,A8EU81.txt,2.7.1.130
12822,A5VWK4.txt,1.3.3.3
12823,Q0TBG6.txt,2.7.7.56
12824,Q8SQU8.txt,2.7.11.22
12825,A2RDX6.txt,3.5.99.6
12826,A3Q5H1.txt,3.1.1.29
12827,Q4I1M9.txt,2.1.1.211
12828,I6Y4D2.txt,3.5.1.28
12829,Q28FE8.txt,3.5.4.34
12830,B2K7N2.txt,6.1.1.16
12831,Q5PFR0.txt,2.6.1.37
12832,A8G6V1.txt,7.1.2.2
12833,B1K708.txt,1.2.1.8
12834,A6WR37.txt,2.1.1.190
12835,Q81JK8.txt,1.15.1.1
12836,Q5LA67.txt,3.2.2.27
12837,B1XKF6.txt,2.6.1.83
12838,Q2FIX9.txt,2.7.13.3
12839,Q56S04.txt,1.1.1.25
12840,O21407.txt,7.1.1.2
12841,Q0II59.txt,2.7.1.35
12842,B0BTH4.txt,2.5.1.145
12843,Q73AZ6.txt,5.3.3.2
12844,Q96329.txt,1.3.3.6
12845,C5JIC2.txt,4.2.1.109
12846,A7FUV4.txt,2.7.1.71
12847,Q8L856.txt,7.2.1.3
12848,Q47NK0.txt,6.1.1.9
12849,B3QMF5.txt,3.3.1.1
12850,Q5NH48.txt,5.2.1.8
12851,P76159.txt,3.2.1.17
12852,Q894H0.txt,2.2.1.7
12853,Q7LJR6.txt,4.2.3.6
12854,Q6BRY1.txt,2.1.1.211
12855,Q1B6R7.txt,3.4.11.1
12856,A4IP74.txt,4.2.1.8
12857,Q9HYF4.txt,1.1.5.4
12858,B6EGC1.txt,2.1.1.228
12859,P22437.txt,1.14.99.1
12860,C3MHS0.txt,7.4.2.8
12861,A6WNQ2.txt,3.6.4.12
12862,F5BFC8.txt,1.14.16.7
12863,C0ZBP8.txt,3.1.26.11
12864,Q7MGW6.txt,2.7.1.11
12865,A7ZR23.txt,5.3.1.6
12866,Q160C2.txt,6.3.4.3
12867,Q8Z146.txt,3.1.3.11
12868,A9MBN4.txt,6.3.5.7
12869,Q2FZP6.txt,6.3.2.7
12870,A1W7D0.txt,6.1.1.7
12871,O05883.txt,2.1.1.334
12872,Q38YQ6.txt,3.5.3.6
12873,C0RJ23.txt,1.6.5.2
12874,B6JM61.txt,6.3.5.7
12875,A9KV80.txt,4.2.1.49
12876,Q1BUA0.txt,3.4.23.36
12877,Q2T0G7.txt,2.5.1.72
12878,Q03666.txt,2.5.1.18
12879,Q9A9H3.txt,2.6.1.102
12880,O22841.txt,3.2.1.14
12881,Q2P8A8.txt,3.6.1.23
12882,Q8P7R8.txt,4.2.1.20
12883,B0R870.txt,6.3.2.31
12884,Q9K0D7.txt,2.7.1.130
12885,Q5L725.txt,3.5.1.108
12886,Q42435.txt,5.3.99.8
12887,Q2A322.txt,6.1.1.20
12888,P69799.txt,2.7.1.191
12889,Q41720.txt,2.1.1.104
12890,P48171.txt,7.1.1.9
12891,P35576.txt,3.1.3.9
12892,B7J6R3.txt,2.5.1.55
12893,Q3K1K4.txt,2.7.7.27
12894,B5YT28.txt,6.1.1.11
12895,A1WGU0.txt,6.1.1.4
12896,P28208.txt,3.1.3.48
12897,Q8KEY7.txt,2.4.99.17
12898,Q87MP2.txt,2.1.3.15
12899,Q0RQR9.txt,3.5.1.5
12900,B8CHB9.txt,1.3.3.3
12901,P32635.txt,1.2.1.12
12902,Q5NHQ9.txt,2.6.1.16
12903,C4LC88.txt,4.2.1.20
12904,P19919.txt,1.2.5.3
12905,B4SWX6.txt,2.4.2.7
12906,Q5JIG7.txt,2.7.2.3
12907,Q9RJ16.txt,6.3.5.9
12908,Q2LUC8.txt,4.2.3.5
12909,B6YR69.txt,2.4.99.17
12910,P61821.txt,4.6.1.18
12911,P00608.txt,3.1.1.4
12912,O51216.txt,3.1.7.2
12913,Q94VC3.txt,7.1.1.2
12914,P51659.txt,4.2.1.107
12915,P57267.txt,2.7.1.148
12916,A7FW21.txt,2.3.1.274
12917,Q73MG1.txt,3.1.26.4
12918,Q8NM16.txt,6.3.4.4
12919,Q1CIG3.txt,6.1.1.3
12920,A8ALR4.txt,1.3.8.13
12921,P63470.txt,2.7.8.7
12922,B8HGZ8.txt,2.3.1.181
12923,Q8CS74.txt,6.1.1.3
12924,A2CDU0.txt,1.14.13.81
12925,Q165N4.txt,6.3.5.2
12926,Q92NM1.txt,1.3.1.98
12927,A4Y897.txt,1.1.1.35
12928,Q1C932.txt,1.2.1.8
12929,Q30SW8.txt,4.1.1.37
12930,Q5PEJ4.txt,2.1.1.190
12931,P0CZ44.txt,2.1.3.15
12932,Q18BJ5.txt,3.6.1.27
12933,B4SZ38.txt,2.4.1.325
12934,P36477.txt,4.1.1.39
12935,Q5SH23.txt,6.3.2.43
12936,Q3KDW2.txt,7.5.2.10
12937,Q07WD2.txt,2.1.1.242
12938,A2BZ76.txt,6.3.4.2
12939,Q6HCF7.txt,4.6.1.17
12940,A3M142.txt,7.1.2.2
12941,Q4UPX6.txt,1.7.1.13
12942,A4J2A3.txt,2.1.1.199
12943,O30612.txt,3.4.21.92
12944,Q0BGQ9.txt,4.1.99.17
12945,O69600.txt,4.1.2.13
12946,A4JBP3.txt,2.4.99.17
12947,Q087W5.txt,3.5.2.3
12948,Q2A1V7.txt,2.7.4.9
12949,Q87TP8.txt,6.1.1.14
12950,B7UI74.txt,1.17.7.4
12951,Q8DK29.txt,1.17.7.4
12952,B7UGN6.txt,2.4.2.9
12953,Q6LPA6.txt,2.4.2.18
12954,B2JIB6.txt,2.3.1.191
12955,Q83G28.txt,6.3.2.4
12956,C1CS41.txt,2.3.1.275
12957,Q8VDL4.txt,2.7.1.147
12958,Q1WTP0.txt,6.1.1.14
12959,A7FCY5.txt,3.4.25.2
12960,B3PJA8.txt,2.1.1.77
12961,A4SRC5.txt,2.1.1.190
12962,C0PF72.txt,2.3.1.1
12963,B7K7J4.txt,6.3.4.20
12964,P9WN46.txt,2.1.1.44
12965,P0AG26.txt,3.1.7.2
12966,Q4J920.txt,4.2.1.11
12967,Q9XAY7.txt,2.1.2.1
12968,Q88LQ6.txt,1.8.4.12
12969,Q9KDK9.txt,4.99.1.9
12970,Q8YN94.txt,2.5.1.72
12971,B8F6A3.txt,3.1.2.6
12972,Q5FVY2.txt,3.6.5.2
12973,Q8Q0U5.txt,6.3.4.5
12974,C3Z724.txt,2.3.2.23
12975,A5VT61.txt,4.2.1.20
12976,Q2RL31.txt,3.4.21.92
12977,B2RIJ4.txt,2.7.1.23
12978,Q63FW2.txt,3.6.1.27
12979,B0RP52.txt,2.7.4.3
12980,B7MGF4.txt,7.1.2.2
12981,Q7MLF3.txt,2.4.2.21
12982,Q0WER5.txt,7.5.2.12
12983,Q6G026.txt,2.5.1.55
12984,Q7NFW7.txt,3.2.2.23
12985,Q83HX2.txt,6.3.5.7
12986,B3R2K7.txt,1.14.14.5
12987,B0JJJ7.txt,2.6.1.9
12988,B1I2J1.txt,6.1.1.15
12989,P0CI63.txt,4.2.1.10
12990,P0DB19.txt,1.2.1.12
12991,E6RCE9.txt,2.7.8.32
12992,B9MRB2.txt,3.6.4.12
12993,B1HSY5.txt,6.1.1.6
12994,Q18CS5.txt,2.4.2.10
12995,Q31Y13.txt,4.3.3.7
12996,Q8ZDG9.txt,2.3.1.181
12997,Q4QLZ4.txt,2.3.1.191
12998,Q2IGV6.txt,2.4.2.18
12999,Q17ZA3.txt,3.1.26.5
13000,A3PMQ7.txt,4.2.1.33
13001,Q9T053.txt,3.1.4.4
13002,P9WFX6.txt,4.1.1.48
13003,A6TAG8.txt,2.7.4.28
13004,A3D302.txt,6.1.1.16
13005,Q00834.txt,2.5.1.47
13006,O22506.txt,6.3.1.2
13007,B5RHG7.txt,2.4.1.182
13008,A8MCV2.txt,3.1.1.96
13009,Q1H537.txt,1.3.1.75
13010,B6SCF6.txt,4.2.3.23
13011,B8GJL3.txt,6.3.4.20
13012,B7JQ03.txt,2.4.2.29
13013,Q5FPL0.txt,6.3.5.2
13014,A1S3U0.txt,5.4.3.8
13015,A6T900.txt,1.1.1.58
13016,P20735.txt,3.4.19.14
13017,Q6PBW5.txt,3.1.1.64
13018,O46629.txt,2.3.1.155
13019,Q8P2U6.txt,7.1.2.2
13020,A0QA95.txt,2.7.1.33
13021,Q60CC5.txt,5.3.1.28
13022,Q1C6S0.txt,2.8.1.13
13023,B0KTG8.txt,3.2.2.19
13024,Q07Y78.txt,2.7.1.167
13025,Q7U5E8.txt,2.2.1.2
13026,P0AAB5.txt,4.1.1.98
13027,Q9JTZ5.txt,6.3.5.7
13028,B7LBJ5.txt,1.1.1.35
13029,M1W426.txt,2.5.1.18
13030,Q88MH6.txt,2.5.1.31
13031,Q03J09.txt,2.1.1.199
13032,Q329F0.txt,3.5.4.2
13033,Q9KLB8.txt,1.14.16.1
13034,A5FHX5.txt,2.1.1.181
13035,Q99LQ7.txt,1.14.19.77
13036,Q4R7I8.txt,2.3.2.27
13037,A4FMT5.txt,2.8.1.13
13038,O26292.txt,3.5.1.2
13039,Q2UHT9.txt,1.13.11.6
13040,Q65S86.txt,2.4.1.129
13041,Q9CBZ8.txt,2.7.7.18
13042,A6H0H4.txt,3.5.2.7
13043,K7NBR2.txt,1.14.14.71
13044,C1MR42.txt,6.1.1.7
13045,O31411.txt,3.2.1.65
13046,A3Q0E7.txt,2.3.3.9
13047,Q74HV0.txt,4.4.1.21
13048,Q9Z8J8.txt,1.1.1.267
13049,B7MRQ1.txt,2.4.2.52
13050,Q3KKR1.txt,6.1.1.6
13051,C5A1L9.txt,2.4.2.57
13052,Q1MA20.txt,2.1.1.170
13053,Q72U05.txt,4.2.1.20
13054,Q6LXH7.txt,3.1.26.4
13055,O51768.txt,5.6.2.1
13056,Q09527.txt,2.7.4.3
13057,C0MC67.txt,3.1.1.29
13058,Q12473.txt,1.16.1.9
13059,Q04799.txt,1.6.3.1
13060,Q32A18.txt,4.1.1.98
13061,P52032.txt,1.11.1.12
13062,Q8PX31.txt,3.1.3.5
13063,Q30S81.txt,1.17.7.4
13064,A1V9Y4.txt,1.1.1.94
13065,Q68Y01.txt,2.7.4.27
13066,P24519.txt,2.5.1.72
13067,C5CJ75.txt,2.4.1.21
13068,A6VMD7.txt,4.2.2.n1
13069,A0Q505.txt,1.5.1.5
13070,B9IXC7.txt,2.7.2.8
13071,O84767.txt,6.3.2.8
13072,P84328.txt,1.1.1.1
13073,P83852.txt,3.4.17.22
13074,Q051N3.txt,3.1.11.6
13075,A0R8H2.txt,2.7.7.6
13076,B7IVL7.txt,3.5.1.47
13077,A3DHS8.txt,3.6.1.27
13078,C5A4G1.txt,2.5.1.72
13079,B3R7J7.txt,2.1.2.10
13080,P0CL73.txt,1.4.1.3
13081,Q5YYD2.txt,4.3.2.1
13082,B0THR7.txt,5.4.99.25
13083,A5HXW3.txt,4.6.1.12
13084,Q0INZ4.txt,2.5.1.84
13085,Q93112.txt,2.5.1.18
13086,Q9KTW4.txt,3.1.11.6
13087,Q4L4H8.txt,7.4.2.8
13088,B7NUH4.txt,3.4.11.1
13089,F4KH86.txt,3.5.4.33
13090,Q1MKS2.txt,2.7.1.148
13091,O14717.txt,2.1.1.204
13092,P42873.txt,3.5.1.5
13093,C1A4H9.txt,2.7.7.18
13094,P26365.txt,3.5.1.28
13095,B5Y1W2.txt,2.3.3.13
13096,Q76L37.txt,1.1.1.168
13097,Q6D0H8.txt,6.3.2.13
13098,Q3B531.txt,2.5.1.6
13099,A2SHH0.txt,2.1.1.45
13100,Q0AZ53.txt,4.1.1.50
13101,B8HDD2.txt,1.1.1.18
13102,A9N1R7.txt,1.7.2.2
13103,Q3KHF3.txt,6.1.1.6
13104,Q9LLR9.txt,4.2.3.39
13105,Q17WI2.txt,3.1.21.10
13106,A8Z4W0.txt,2.3.3.13
13107,C0M0V4.txt,3.5.3.9
13108,Q89WW1.txt,2.3.1.234
13109,B9MQ31.txt,5.2.1.8
13110,P64223.txt,2.1.2.10
13111,Q057Q9.txt,3.1.13.1
13112,A8FCG6.txt,2.7.1.100
13113,O07600.txt,2.3.1.180
13114,A8MGN2.txt,2.4.2.7
13115,B2I6C2.txt,5.4.3.8
13116,Q75FG2.txt,1.13.11.53
13117,Q4FPK8.txt,6.3.2.4
13118,Q8KBY3.txt,2.7.7.8
13119,B7K5G6.txt,1.1.1.267
13120,Q5QMN4.txt,2.7.7.48
13121,O33017.txt,2.1.1.228
13122,Q8E241.txt,6.1.1.1
13123,O95835.txt,2.7.11.1
13124,Q4KH71.txt,1.4.3.5
13125,P32131.txt,1.3.98.3
13126,Q45072.txt,1.3.1.32
13127,Q2NIZ4.txt,2.7.4.25
13128,B2RKG6.txt,2.8.4.3
13129,A8EZ14.txt,2.4.1.227
13130,A8A074.txt,1.1.1.58
13131,A3PTW3.txt,2.7.2.1
13132,Q1BHS2.txt,6.3.4.2
13133,P55932.txt,1.5.5.1
13134,C4K125.txt,1.3.1.98
13135,Q8Z6Q3.txt,2.7.1.35
13136,Q1GXM0.txt,2.1.1.170
13137,Q9BYV7.txt,1.13.11.71
13138,Q9K8K8.txt,1.20.4.4
13139,A8FY01.txt,4.2.2.n1
13140,B9MKD6.txt,2.7.1.71
13141,Q9ZMP0.txt,1.3.5.4
13142,F1QYJ6.txt,2.8.2.n2
13143,Q2VZZ9.txt,4.1.1.11
13144,P48926.txt,7.1.1.2
13145,B5F3B3.txt,5.1.3.22
13146,A9VT91.txt,2.3.1.274
13147,Q5F8B4.txt,4.1.3.27
13148,P19977.txt,1.1.1.37
13149,B7GWL4.txt,2.4.2.29
13150,Q8FT31.txt,4.2.3.4
13151,B7NTQ4.txt,5.1.3.4
13152,Q14749.txt,2.1.1.20
13153,O70490.txt,6.2.1.2
13154,B5Y0N2.txt,4.99.1.1
13155,C0Q6N2.txt,3.1.26.4
13156,Q9A884.txt,6.1.1.10
13157,B5RCZ4.txt,2.1.1.192
13158,Q5M222.txt,3.1.1.29
13159,B7LSE0.txt,2.4.1.21
13160,B0KJG6.txt,3.4.21.92
13161,Q983H5.txt,7.5.2.3
13162,Q0BBZ1.txt,6.1.1.23
13163,Q9RLM3.txt,3.1.21.4
13164,Q0C8B3.txt,3.2.1.55
13165,P95329.txt,2.3.3.9
13166,Q2SKW3.txt,2.1.1.77
13167,Q47AB5.txt,2.3.1.35
13168,A3DIJ8.txt,3.6.1.25
13169,Q9Y806.txt,1.8.3.2
13170,Q9Y6I4.txt,3.4.19.12
13171,Q6PG34.txt,2.8.4.5
13172,Q5M4H9.txt,2.4.2.10
13173,Q11VM2.txt,5.3.1.16
13174,Q44271.txt,5.6.2.2
13175,Q8TSN5.txt,6.1.1.6
13176,Q9SAH3.txt,2.7.11.1
13177,A2SHB8.txt,2.1.1.192
13178,Q7NL65.txt,1.3.7.3
13179,B5BC34.txt,4.3.1.3
13180,O18851.txt,1.4.3.4
13181,Q9PBI6.txt,3.1.26.4
13182,O88018.txt,2.2.1.2
13183,P65819.txt,3.4.21.88
13184,A5FXD8.txt,2.5.1.6
13185,Q8R9P3.txt,1.7.1.13
13186,Q47FN7.txt,3.1.2.6
13187,Q75SP7.txt,3.5.1.100
13188,Q8DI53.txt,1.2.1.70
13189,Q465F4.txt,4.2.1.20
13190,Q21CK4.txt,5.3.1.16
13191,Q924X2.txt,2.3.1.21
13192,Q5SJP8.txt,1.14.14.9
13193,Q57366.txt,1.7.2.3
13194,B1KTJ8.txt,4.2.1.11
13195,Q3Z4G2.txt,2.3.1.181
13196,A1S6T0.txt,3.1.26.4
13197,B5XYT7.txt,2.1.1.181
13198,A8WTV9.txt,2.1.1.362
13199,Q89KP5.txt,2.7.4.22
13200,Q9KRB6.txt,2.4.1.21
13201,Q1RFI8.txt,3.1.2.12
13202,A6TEU0.txt,3.5.1.88
13203,Q72C32.txt,3.1.1.96
13204,A9ADV5.txt,2.7.4.25
13205,Q31FG4.txt,5.1.3.20
13206,Q8CPF7.txt,2.7.8.5
13207,P42720.txt,2.7.1.4
13208,Q3BCR2.txt,2.1.1.67
13209,Q71ZE0.txt,2.4.2.29
13210,Q9HK44.txt,2.7.1.186
13211,B7KCC4.txt,5.1.1.3
13212,Q7A6R5.txt,7.4.2.8
13213,A1U1E2.txt,6.3.5.2
13214,Q0ARY3.txt,3.1.1.61
13215,A0LA38.txt,5.3.1.24
13216,Q92BZ3.txt,3.1.11.6
13217,P65729.txt,2.7.11.1
13218,P34778.txt,2.7.7.6
13219,A4QJB4.txt,1.97.1.12
13220,C1I202.txt,1.6.5.6
13221,Q1HAY5.txt,3.2.1.15
13222,Q6D182.txt,4.2.1.11
13223,Q2P0H4.txt,2.7.7.4
13224,B7NH52.txt,2.4.2.1
13225,Q1B6X2.txt,6.3.2.8
13226,Q21KD6.txt,6.1.1.20
13227,Q6GL44.txt,3.4.19.12
13228,B7N681.txt,6.3.3.1
13229,B4SYN0.txt,2.8.4.3
13230,B5XV26.txt,1.8.4.8
13231,Q3KIS8.txt,3.5.1.5
13232,Q319U4.txt,2.7.7.8
13233,A0KXL7.txt,6.3.2.4
13234,Q74JW9.txt,2.8.1.13
13235,Q3B5P3.txt,2.2.1.7
13236,Q08BA6.txt,1.14.11.53
13237,B6YSJ5.txt,6.5.1.4
13238,Q745I2.txt,4.1.1.112
13239,Q02E40.txt,5.4.2.2
13240,Q1D8Y1.txt,6.1.1.17
13241,B0KQJ3.txt,2.5.1.7
13242,D9PU00.txt,1.3.4.1
13243,Q68S21.txt,7.1.2.2
13244,B3H053.txt,2.1.2.1
13245,P77495.txt,6.2.1.17
13246,B0BRW3.txt,3.2.2.9
13247,Q4L582.txt,2.1.2.3
13248,Q08257.txt,1.6.5.5
13249,P50457.txt,2.6.1.19
13250,Q2RZ65.txt,3.1.21.10
13251,Q2H9P7.txt,3.7.1.3
13252,Q7MSS6.txt,2.1.1.199
13253,A0RUA5.txt,3.4.11.1
13254,A6QG37.txt,1.14.99.48
13255,B1MGY4.txt,4.6.1.12
13256,Q55DZ8.txt,6.1.1.2
13257,P27994.txt,3.1.3.11
13258,Q1HUW0.txt,7.1.1.2
13259,Q45Z27.txt,3.1.1.4
13260,Q9MTL7.txt,7.1.2.2
13261,Q8XU90.txt,4.1.1.37
13262,B7NRB5.txt,3.5.1.124
13263,A4WDC7.txt,4.2.2.n1
13264,F4KAK5.txt,4.1.1.65
13265,P9WK35.txt,2.5.1.9
13266,Q6HAM6.txt,1.7.1.17
13267,Q867B5.txt,2.3.2.27
13268,Q97S28.txt,2.7.7.8
13269,Q1CVR6.txt,1.13.11.11
13270,B7KPM8.txt,4.3.2.10
13271,P58414.txt,7.2.2.21
13272,B7IBD1.txt,5.3.1.16
13273,B1JP63.txt,5.3.3.8
13274,Q8ZNE9.txt,4.2.99.20
13275,A1VJZ5.txt,2.2.1.2
13276,Q1MBE0.txt,6.3.4.20
13277,A1SST6.txt,6.1.1.23
13278,Q8EQD4.txt,4.2.3.3
13279,A2RK21.txt,4.1.1.48
13280,Q3YRF1.txt,6.1.1.23
13281,A2S6C0.txt,3.2.2.23
13282,Q7VD15.txt,4.2.1.20
13283,P22350.txt,1.5.1.2
13284,Q8P8W6.txt,2.7.7.38
13285,B4EWC2.txt,2.1.1.14
13286,Q6NZQ8.txt,2.3.2.27
13287,A4Y4K4.txt,3.1.26.3
13288,A5VVX1.txt,1.8.4.11
13289,A7MVY7.txt,4.2.1.108
13290,Q5HNY6.txt,2.7.7.101
13291,A6TCF1.txt,2.8.1.7
13292,A1KT57.txt,2.1.1.166
13293,Q9NXB9.txt,2.3.1.199
13294,Q4ZQ66.txt,2.4.2.21
13295,C6DHX7.txt,2.5.1.55
13296,Q0BCE2.txt,3.5.1.9
13297,Q2VZV2.txt,1.1.1.85
13298,A9R0J8.txt,3.2.1.23
13299,A4X776.txt,3.5.4.9
13300,Q5M583.txt,3.5.4.9
13301,Q9FV50.txt,3.4.11.18
13302,Q7WHH4.txt,2.7.7.42
13303,A3N1B7.txt,3.2.1.52
13304,Q9K8G3.txt,5.4.3.8
13305,A1JLB3.txt,6.1.1.17
13306,A1U1C1.txt,3.1.21.10
13307,Q67K97.txt,6.3.2.8
13308,A3D671.txt,2.1.1.61
13309,B3PIS9.txt,7.1.2.2
13310,B3WBT3.txt,1.1.1.17
13311,A2BPP7.txt,1.1.5.4
13312,P40906.txt,3.5.3.1
13313,Q5Y5T5.txt,2.3.1.225
13314,Q5N1P5.txt,5.2.1.8
13315,Q8J0N3.txt,1.15.1.1
13316,Q90YI3.txt,6.1.1.10
13317,Q96324.txt,2.5.1.18
13318,Q3Z5R9.txt,2.4.1.227
13319,A1BE30.txt,2.1.2.1
13320,P59617.txt,4.3.2.1
13321,Q54Z26.txt,2.1.2.1
13322,P42743.txt,2.3.2.23
13323,Q3KN03.txt,6.1.1.5
13324,A5I0R5.txt,6.1.1.19
13325,Q8EWQ6.txt,1.1.1.267
13326,Q2K2X3.txt,2.7.7.18
13327,A5D508.txt,6.3.5.5
13328,Q53353.txt,1.13.11.43
13329,A0K3V1.txt,2.4.2.17
13330,A7NGC5.txt,3.1.26.3
13331,A9HZS2.txt,4.1.1.98
13332,P04191.txt,7.2.2.10
