name,smile
benzoyl-S-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CC=CC=C4)O
5-carboxymethyl-2-hydroxymuconate semialdehyde,C(/C(=C\O)/C=C/C(=O)C(=O)O)C(=O)O
 5-carboxymethyl-2-hydroxymuconate,C(/C(=C/C=C(\C(=O)O)/O)/C(=O)O)C(=O)O
4-hydroxymuconic semialdehyde,C(=C\C(=O)O)\C(=O)/C=C/O
maleylacetate,C(C(=O)/C=C\C(=O)[O-])C(=O)[O-]
adipate,C(CCC(=O)[O-])CC(=O)[O-]
salicylaldehyde,C1=CC=C(C(=C1)C=O)O
ferulate,COC1=C(C=CC(=C1)/C=C/C(=O)O)O
fluoroacetaldehyde,C(C=O)F
fluoroacetate,C(C(=O)[O-])F
L-glutamate 1-semialdehyde,C(CC(=O)O)[C@@H](C=O)N
N-succinyl-L-glutamate 5-semialdehyde,C(C[C@@H](C(=O)O)NC(=O)CCC(=O)O)C=O
 N-succinyl-L-glutamate,C(CC(=O)O)[C@@H](C(=O)O)NC(=O)CCC(=O)O
4-phosphoerythronate,C([C@H]([C@H](C(=O)O)O)O)OP(=O)(O)O
sulfoacetate,C(C(=O)O)S(=O)(=O)O
malonyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O
"3,4-didehydroadipyl-CoA semialdehyde",CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C/C=C\CC=O)O
" 3,4-didehydroadipyl-CoA",CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C/C=C\CC(=O)O)O
2-formylbenzoate,C1=CC=C(C(=C1)C=O)C(=O)[O-]
o-phthalic acid,C1=CC=C(C(=C1)C(=O)O)C(=O)O
sulfoacetyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CS(=O)(=O)O)O
neurosporaxanthin,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C=C(\C)/C(=O)O)/C)/C
4-oxo-4-(pyridin-3-yl)butanal,C1=CC(=CN=C1)C(=O)CCC=O
 4-oxo-4-(pyridin-3-yl)butanoate,C1=CC(=CN=C1)C(=O)CCC(=O)[O-]
CoA ,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O
" (2Z,4E)-2-hydroxyhexa-2,4-dienedioate",C(=C/C(=O)O)\C=C(\C(=O)[O-])/[O-]
geranate,CC(=CCC/C(=C/C(=O)[O-])/C)C
propanal,CCC=O
"3-oxo-5,6-dehydrosuberyl-CoA semialdehyde",CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)C/C=C/CC=O)O
" 3-oxo-5,6-dehydrosuberyl-CoA",CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)C/C=C/CC(=O)O)O
"3,6-anhydro-alpha-L-galactopyranose",C1[C@H]2[C@H]([C@@H](O1)[C@@H]([C@@H](O2)O)O)O
" 3,6-anhydro-L-galactonate",C1[C@@H]([C@H]([C@@H](O1)[C@@H](C(=O)[O-])O)O)O
 L-2-aminoadipate,C(C[C@@H](C(=O)O)N)CC(=O)O
(2S)-3-sulfolactaldehyde,C([C@H](C=O)O)S(=O)(=O)[O-]
2-hydroxy-2-methylpropanoate ,CC(C)(C(=O)[O-])O
4-(gamma-L-glutamylamino)butanal,C(CC=O)CNC(=O)CC[C@@H](C(=O)[O-])[NH3+]
 4-(gamma-L-glutamylamino)butanoate,C(CC(=O)[O-])CNC(=O)CC[C@@H](C(=O)[O-])[NH3+]
abscisate,CC1=CC(=O)CC([C@]1(/C=C/C(=C\C(=O)O)/C)O)(C)C
glyoxal,C(=O)C=O
acetyl phosphate,CC(=O)OP(=O)(O)O
oxalate,C(=O)(C(=O)[O-])[O-]
D-glyceraldehyde-3-phosphate,C([C@H](C=O)O)OP(=O)(O)O
 3-phospho-D-glycerate,C([C@H](C(=O)O)O)OP(=O)(O)O
 S-(2-methylpropanoyl)-CoA,CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
 S-2-(indol-3-yl)acetyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC4=CNC5=CC=CC=C54)O
methanol ,CO
"4,4'-diapolycopen-4-al",CC(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C=C(\C)/C=O)/C)/C)C
"4,4'-diapolycopen-4-oate",CC(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C=C(\C)/C(=O)O)/C)/C)C
"4,4'-diapolycopene-4,4'-dial",C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C=C(\C=O)/C)/C)/C)/C=C/C=C(/C=C/C=C(/C=O)\C)\C
" 4,4'-diapolycopene-4,4'-dioate",C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C=C(\C(=O)O)/C)/C)/C)/C=C/C=C(/C=C/C=C(/C(=O)O)\C)\C
phosphonate,[O-]P(=O)=O
methylarsonate,C[As](=O)([O-])[O-]
methylarsonite,C[As](O)O
glutathione disulfide ,C(CC(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
arseno-mycothiol,CC(=O)N[C@@H](CS[As](=O)([O-])[O-])C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)CO)O)O
3-iodo-L-tyrosine,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)I)O
"3,5-diiodo-L-tyrosine",C1=C(C=C(C(=C1I)O)I)C[C@@H](C(=O)O)N
4-chlorobenzoyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)Cl)O
"2,4-dichlorobenzoyl-CoA",CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=C(C=C(C=C4)Cl)Cl)O
N-[(5S)-5-amino-5-carboxypentanoyl]-L-cysteinyl-D-valine,CC(C)[C@H](C(=O)O)NC(=O)[C@H](CS)NC(=O)CCC[C@@H](C(=O)O)N
 isopenicillin N,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CCC[C@@H](C(=O)O)N)C(=O)O)C
columbamine,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)O)OC
berberine,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC
sulochrin,CC1=CC(=C(C(=C1)O)C(=O)C2=C(C=C(C=C2OC)O)C(=O)OC)O
(+)-bisdechlorogeodin,CC1=CC(=C2C(=C1)O[C@@]3(C2=O)C(=CC(=O)C=C3OC)C(=O)OC)O
(-)-bisdechlorogeodin,CC1=CC(=C2C(=C1)O[C@]3(C2=O)C(=CC(=O)C=C3OC)C(=O)OC)O
"2',4,4',6'-tetrahydroxychalcone 4'-O-beta-D-glucoside",C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
"2',3,4,4',6'-pentahydroxychalcone 4'-O-beta-D-glucoside",C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O
 aureusidin 6-O-beta-D-glucoside,C1=CC(=C(C=C1/C=C\2/C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O
 bracteatin 6-O-beta-D-glucoside,C1=C(C=C(C(=C1O)O)O)/C=C\2/C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O
cannabigerolate,CCCCCC1=CC(=C(C(=C1C(=O)O)[O-])C/C=C(\C)/CCC=C(C)C)O
DELTA9-tetrahydrocannabinolate,CCCCCC1=CC2=C([C@@H]3C=C(CC[C@H]3C(O2)(C)C)C)C(=C1C(=O)O)O
cannabidiolate,CCCCCC1=CC(=C(C(=C1C(=O)O)[O-])[C@@H]2C=C(CC[C@H]2C(=C)C)C)O
5-aminopentanoate,C(CCN)CC(=O)O
 D-proline,C1C[C@@H](NC1)C(=O)O
 N-methylglycine,CNCC(=O)O
trimethylamine,CN(C)C
 betaine,C[N+](C)(C)CC(=O)[O-]
" 2,3,6-trichlorohydroquinone",C1=C(C(=C(C(=C1Cl)O)Cl)Cl)O
"2,3,6-trichlorohydroquinone",C1=C(C(=C(C(=C1Cl)O)Cl)Cl)O
glutathione ,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
dehypoxanthine futalosine,C1=CC(=CC(=C1)C(=O)O)C(=O)CC[C@@H]2[C@H]([C@H](C(O2)O)O)O
3-(7-chloroindol-3-yl)-2-iminopropanoate,C1=CC2=C(C(=C1)Cl)NC=C2CC(=N)C(=O)O
 dichlorochromopyrrolate,C1=CC2=C(C(=C1)Cl)NC=C2C3=C(NC(=C3C4=CNC5=C4C=CC=C5Cl)C(=O)[O-])C(=O)[O-]
 S-adenosyl-L-methionine,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O
 5'-deoxyadenosine,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O
alpha-cyclopiazonate,CC(=O)C1=C([C@@H]2[C@@H]3[C@@H](CC4=C5C3=CNC5=CC=C4)C(N2C1=O)(C)C)[O-]
"3,3',5'-triiodo-L-thyronine",C1=CC(=C(C=C1C[C@@H](C(=O)O)N)I)OC2=CC(=C(C(=C2)I)O)I
L-thyroxine,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N
"3,3',5-triiodo-L-thyronine",C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O
trichloroethene,C(=C(Cl)Cl)Cl
tetrachloroethene,C(=C(Cl)Cl)(Cl)Cl
(+)-lariciresinol,COC1=C(C=CC(=C1)C[C@H]2CO[C@@H]([C@H]2CO)C3=CC(=C(C=C3)O)OC)O
(-)-lariciresinol,COC1=C(C=CC(=C1)C[C@@H]2CO[C@H]([C@@H]2CO)C3=CC(=C(C=C3)O)OC)O
(-)-pinoresinol,COC1=C(C=CC(=C1)[C@H]2[C@@H]3CO[C@H]([C@@H]3CO2)C4=CC(=C(C=C4)O)OC)O
(+)-secoisolariciresinol,COC1=C(C=CC(=C1)C[C@H](CO)[C@H](CC2=CC(=C(C=C2)O)OC)CO)O
"5,6-dihydrouracil",C1CNC(=O)NC1=O
"5,6-dihydrothymine",CC1CNC(=O)NC1=O
dihydrochanoclavine-I aldehyde,CC(C[C@H]1[C@@H](CC2=CNC3=CC=CC1=C23)NC)C=O
"2,3-bis-(O-phytanyl)-sn-glycerol 1-phosphate",C[C@H](CCC[C@H](C)CCCC(C)C)CCC[C@@H](C)CCOC[C@@H](COP(=O)(O)O)OCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C
" 2,3-bis-(O-geranylgeranyl)-sn-glycerol 1-phosphate",CC(=CCC/C(=C/CC/C(=C/CC/C(=C/COC[C@@H](COP(=O)([O-])[O-])OC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)/C)/C)/C)C
(S)-2-chloropropanoate,C[C@@H](C(=O)[O-])Cl
2-chloroacrylate,C=C(C(=O)[O-])Cl
"4-hydroxy-2,5-dimethylfuran-3(2H)-one",CC1C(=O)C(=C(O1)C)O
 4-hydroxy-5-methyl-2-methylenefuran-3(2H)-one,CC1=C(C(=O)C(=C)O1)O
cobalt-precorrin-6B,C[C@@]12CC3=C([C@](C(=N3)/C=C\4/[C@H]([C@]([C@@]([N-]4)([C@H]5[C@@H]([C@@](C(=N5)CC(=N1)C(=C2CC(=O)O)CCC(=O)O)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O.[Co]
cobalt-precorrin-6A,C[C@@]12CC3=C([C@](C(=N3)/C=C\4/[C@H]([C@]([C@@]([N-]4)(C5=C([C@@](C(=N5)CC(=N1)C(=C2CC(=O)O)CCC(=O)O)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O.[Co]
sanguinarine,C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6
chelirubine,C[N+]1=CC2=C3C(=CC(=C2C4=C1C5=CC6=C(C=C5C=C4)OCO6)OC)OCO3
"3-(3,4-dihydroxyphenyl)propanoyl-CoA",CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC4=CC(=C(C=C4)O)O)O
"(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl-CoA",CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC(=C(C=C4)O)O)O
 (E)-but-2-enoyl-CoA,C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
2-coumarate,C1=CC=C(C(=C1)/C=C/C(=O)O)O
lactate,CC(C(=O)[O-])O
 pyruvate,CC(=O)C(=O)[O-]
bacteriochlorophyll a,CC[C@@H]1[C@H](C2=CC3=C(C(=C([N-]3)C=C4[C@H]([C@@H](C(=N4)C5=C6C(=C(C(=CC1=N2)[N-]6)C)C(=O)[C@@H]5C(=O)OC)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)C)C(=O)C)C.[Mg+2]
3-oxocholan-24-oyl-CoA,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5CC[C@H]7[C@@]6(CCC(=O)C7)C)C
3-oxochol-4-en-24-oyl-CoA,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5CCC7=CC(=O)CC[C@]67C)C
"3-oxochol-4,6-dien-24-oyl-CoA",C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5C=CC7=CC(=O)CC[C@]67C)C
12alpha-hydroxy-3-oxocholan-24-oyl-CoA,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4([C@H](C[C@H]6[C@H]5CC[C@H]7[C@@]6(CCC(=O)C7)C)O)C
 12alpha-hydroxy-3-oxochol-4-en-24-oyl-CoA,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4([C@H](C[C@H]6[C@H]5CCC7=CC(=O)CC[C@]67C)O)C
12alpha-hydroxy-3-oxochol-4-en-24-oyl-CoA,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4([C@H](C[C@H]6[C@H]5CCC7=CC(=O)CC[C@]67C)O)C
" 12alpha-hydroxy-3-oxochol-4,6-dien-24-oyl-CoA",C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4([C@H](C[C@H]6[C@H]5C=CC7=CC(=O)CC[C@]67C)O)C
7alpha-hydroxy-3-oxochol-24-oyl-CoA,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CCC(=O)C7)C)O)C
 7alpha-hydroxy-3-oxochol-4-en-24-oyl-CoA,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5[C@@H](CC7=CC(=O)CC[C@]67C)O)C
"7alpha,12alpha-dihydroxy-3-oxochol-24-oyl-CoA",C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4([C@H](C[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CCC(=O)C7)C)O)O)C
" 7alpha,12alpha-dihydroxy-3-oxochol-4-en-24-oyl-CoA",C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4([C@H](C[C@H]6[C@H]5[C@@H](CC7=CC(=O)CC[C@]67C)O)O)C
7beta-hydroxy-3-oxochol-24-oyl-CoA,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5[C@H](C[C@H]7[C@@]6(CCC(=O)C7)C)O)C
 7beta-hydroxy-3-oxochol-4-en-24-oyl-CoA,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5[C@H](CC7=CC(=O)CC[C@]67C)O)C
dihydro-4-coumaroyl-CoA,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC4=CC=C(C=C4)O)O
dihydroferuloyl-CoA,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC4=CC(=C(C=C4)O)OC)O
"(1R,2R)-3-chlorocyclohexa-3,5-diene-1,2-diol",C1=C[C@H]([C@H](C(=C1)Cl)O)O
3-chlorocatechol ,C1=CC(=C(C(=C1)Cl)O)O
prephenate,C1=CC(C=CC1O)(CC(=O)C(=O)O)C(=O)O
cyclohexane-1-carbonyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4CCCCC4)O
cyclohex-1-ene-1-carbonyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CCCCC4)O
4-amino-4-deoxyprephenate,C1=CC(C=CC1[NH3+])(CC(=O)C(=O)[O-])C(=O)[O-]
3-(4-aminophenyl)pyruvate,C1=CC(=CC=C1CC(=O)C(=O)[O-])N
(S)-8-oxocitronellyl enol,C[C@@H](CC/C=C(\C)/C=O)/C=C/O
(R)-8-oxocitronellyl enol,C[C@H](CC/C=C(\C)/C=O)/C=C/O
(S)-dihydroorotate,C1[C@H](NC(=O)NC1=O)C(=O)O
orotate,C1=C(NC(=O)NC1=O)C(=O)[O-]
3-nitropropanoate,C(C[N+](=O)[O-])C(=O)[O-]
3-nitroacrylate,C(=C/[N+](=O)[O-])\C(=O)[O-]
"3-methyl-1,3-dihydroindol-2-one",CC1C2=CC=CC=C2NC1=O
" 3-methylene-1,3-dihydro-2H-indol-2-one",C=C1C2=CC=CC=C2NC1=O
"7,8-dihydro-7,8-dihydroxykynurenate",C1=CC2=C(C(C1O)O)NC(=CC2=O)C(=O)O
"cis-1,2-dihydrobenzene-1,2-diol",C1=C[C@H]([C@H](C=C1)O)O
"trans-1,2-dihydrobenzene-1,2-diol",C1=C[C@H]([C@@H](C=C1)O)O
bilirubin,CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)/C=C\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/C=C\4/C(=C(C(=O)N4)C=C)C
biliverdin,CC\1=C(/C(=C/C2=C(C(=C(N2)/C=C\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/N/C1=C\C4=NC(=O)C(=C4C)C=C)CCC(=O)O
"(1R,6S)-1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate",C1=C[C@@H]([C@](C=C1)(C(=O)[O-])O)O
 catechol,C1=CC=C(C(=C1)O)O
2-trans-hexadecenal,CCCCCCCCCCCCC/C=C/C=O
"(2S,3S)-2,3-dihydro-2,3-dihydroxybenzoate",C1=C[C@@H]([C@H](C(=C1)C(=O)O)O)O
" 2,3-dihydroxybenzoate",C1=CC(=C(C(=C1)O)[O-])C(=O)O
"(1R,2S)-1,2-dihydronaphthalene-1,2-diol",C1=CC=C2[C@H]([C@H](C=CC2=C1)O)O
5beta-cholestan-3-one,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CCC(=O)C4)C)C
"17,21-dihydroxy-5beta-pregnane-3,11,20-trione",C[C@]12CCC(=O)C[C@H]1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C
cortisone,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C
butanoate,CCCC(=O)[O-]
but-2-enoate,CC=CC(=O)[O-]
3-oxoadipate,C(CC(=O)[O-])C(=O)CC(=O)[O-]
2-maleylacetate,C(C(=O)/C=C\C(=O)O)C(=O)O
protochlorophyllide,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5C(=C(C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)O)[C@H](C4=O)C(=O)OC)C)C.[Mg+2]
geissoschizine,C/C=C\1/CN2CCC3=C([C@@H]2C[C@@H]1C(C=O)C(=O)OC)NC4=CC=CC=C34
"2,6-dioxo-6-phenylhexanoate",C1=CC=C(C=C1)C(=O)CCCC(=O)C(=O)[O-]
" 2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate",C1=CC=C(C=C1)C(=CC=CC(=O)C(=O)O)[O-]
xanthommatin,C1=CC(=C2C(=C1)OC3=CC(=O)C4=C(C3=N2)C(=O)C=C(N4)C(=O)O)C(=O)CC(C(=O)O)N
"8-[(1R,2R)-3-oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate",CC/C=C\C[C@H]1[C@H](CCC1=O)CCCCCCCC(=O)O
" (15Z)-12-oxophyto-10,15-dienoate",CC/C=C\C[C@H]1[C@H](C=CC1=O)CCCCCCCC(=O)[O-]
L-arogenate,C1=CC(C=CC1O)(C[C@@H](C(=O)[O-])[NH3+])C(=O)[O-]
vestitone,COC1=CC(=C(C=C1)[C@@H]2COC3=C(C2=O)C=CC(=C3)O)O
