name,smile
pyridoxine 5'-phosphate,CC1=NC=C(C(=C1O)CO)COP(=O)(O)O
pyridoxal 5'-phosphate,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O
hydrogen cyanide,C#N
iminoarginine,C(CC(=N)C(=O)O)CN=C(N)N
L-pipecolate,C1CCN[C@@H](C1)C(=O)O
1-piperideine-2-carboxylate,C1CCN=C(C1)C(=O)[O-]
"N6-(L-1,3-dicarboxypropyl)-L-lysine",C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N
 (S)-2-amino-6-oxohexanoate,C(CC=O)C[C@@H](C(=O)O)N
N2-(D-1-carboxyethyl)-L-arginine,CC(C(=O)O)N[C@@H](CCCN=C(N)N)C(=O)O
"2,2'-iminodipropanoate",CC(C(=O)O)NC(C)C(=O)O
"N2-(D-1,3-dicarboxypropyl)-L-arginine",C(C[C@@H](C(=O)O)N[C@H](CCC(=O)O)C(=O)O)CN=C(N)N
 2-oxoglutarate,C(CC(=O)O)C(=O)C(=O)O
1-pyrroline-5-carboxylate,C1C[C@H](N=C1)C(=O)O
5-methyltetrahydrofolate,CN1[C@H](CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
1-pyrroline-2-carboxylate,C1CC(=NC1)C(=O)O
N-(carboxymethyl)-D-alanine,C[C@H](C(=O)O)NCC(=O)O
tauropine,C[C@H](C(=O)O)NCCS(=O)(=O)O
thiomorpholine 3-carboxylate,C1CSCC(N1)C(=O)O
"1,2-dehydroreticulinium",C[N+]1=C(C2=CC(=C(C=C2CC1)OC)O)CC3=CC(=C(C=C3)OC)O
"5,6,7,8-tetrahydrofolate",C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
"7,8-dihydrofolate",C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
reduced riboflavin,CC1=CC2=C(C=C1C)N(C3=C(N2)C(=O)NC(=O)N3)C[C@@H]([C@@H]([C@@H](CO)O)O)O
riboflavin,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O
"5,6,7,8-tetrahydrobiopterin",C[C@@H]([C@@H]([C@H]1CNC2=C(N1)C(=O)NC(=N2)N)O)O
biopterin,C[C@H]([C@H](C1=CN=C2C(=N1)C(=O)NC(=N2)N)O)O
carboxyspermidine,C(C[C@@H](C(=O)O)N)CNCCCN.Cl.Cl
 putrescine,C(CCN)CN
festuclavine,C[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)C
"6,8-dimethyl-6,7-didehydroergoline",CC1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)[N+](=C1)C
agroclavine,CC1=C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)C
"6,8-dimethyl-6,7,8,9-tetradehydroergoline",CC1=C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)[N+](=C1)C
"5,6,7,8-tetrahydromethanopterin",C[C@H]1[C@@H](NC2=C(N1)N=C(NC2=O)N)[C@@H](C)NC3=CC=C(C=C3)C[C@@H]([C@@H]([C@@H](CO[C@@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)O)O)O)O)O
"7,8-dihydromethanopterin",C[C@H]1C(=NC2=C(N1)N=C(NC2=O)N)[C@@H](C)NC3=CC=C(C=C3)C[C@@H]([C@@H]([C@@H](CO[C@@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)O)O)O)O)O
(R)-2-methylpyrrolidine,C[C@@H]1CCCN1
2-methyl-1-pyrroline,CC1=NCCC1
"5,10-methenyltetrahydrofolate ",C1C2CN(C=[N+]2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)O)C(=O)O
"5,6,7,8-tetrahydromonapterin",C1C(NC2=C(N1)N=C(NC2=O)N)[C@@H]([C@H](CO)O)O
"7,8-dihydromonapterin",C1C(=NC2=C(N1)N=C(NC2=O)N)[C@@H]([C@H](CO)O)O
N-[(2S)-2-amino-2-carboxyethyl]-L-glutamate,C(CC(=O)O)[C@@H](C(=O)O)NC[C@@H](C(=O)O)N
"L-2,3-diaminopropanoate",C([C@@H](C(=O)O)N)N
staphylopine,CC(C(=O)[O-])[NH2+][C@@H](CC[NH2+][C@H](CC1=CN=CN1)C(=O)[O-])C(=O)[O-]
10-formyltetrahydrofolate,C1C(NC2=C(N1)N=C(NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
sarcosine,CNCC(=O)O
spermidine,C(CCNCCCN)CN
"propane-1,3-diamine",C(CN)CN
N1-acetylspermidine,CC(=O)NCCCNCCCCN
3-acetamidopropanal,CC(=O)NCCC=O
glyphosate,C(C(=O)O)NCP(=O)(O)O
aminomethylphosphonate,C([NH3+])P(=O)([O-])[O-]
glyoxylate ,C(=O)C(=O)[O-]
"5-(N-methyl-4,5-dihydro-1H-pyrrol-2-yl)pyridin-2-ol",CN1CCC=C1C2=CNC(=O)C=C2
 1-(6-hydroxypyridin-3-yl)-4-(methylamino)butan-1-one ,CNCCCC(=O)C1=CNC(=O)C=C1
trans-4-hydroxy-L-proline,C1[C@H](CN[C@@H]1C(=O)O)O
" (3R,5S)-3-hydroxy-1-pyrroline-5-carboxylate",C1[C@H](C=N[C@@H]1C(=O)O)O
oxidized coenzyme F420 ,C[C@@H](C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)OP(=O)(O)OC[C@H]([C@H]([C@H](CN1C2=CC(=O)C=CC2=CC3=C1NC(=O)NC3=O)O)O)O
"N,N-dimethylglycine",CN(C)CC(=O)O
"5,10-methylenetetrahydromethanopterin",C[C@H]1[C@@H]2[C@H](N(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C[C@@H]([C@@H]([C@@H](CO[C@@H]5[C@@H]([C@@H]([C@H](O5)COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)O)O)O)O)O)C
" 5,10-methenyltetrahydromethanopterin",C[C@H]1[C@@H]2[C@H](N(C=[N+]2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C[C@@H]([C@@H]([C@@H](CO[C@@H]5[C@@H]([C@@H]([C@H](O5)COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)O)O)O)O)O)C
methanophenazine,CC(CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CCOC1=CC2=NC3=CC=CC=C3N=C2C=C1
 dihydromethanophenazine ,CC(CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CCOC1=CC2=C(C=C1)NC3=CC=CC=C3N2
N6-dimethylallyladenine,CC(=CCNC1=NC=NC2=C1NC=N2)C
adenine,C1=NC2=NC=NC(=C2N1)N
3-methylbut-2-enal ,CC(=CC=O)C
" 7,8-dihydromethanopterin",C[C@H]1C(=NC2=C(N1)N=C(NC2=O)N)[C@@H](C)NC3=CC=C(C=C3)C[C@@H]([C@@H]([C@@H](CO[C@@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)O)O)O)O)O
(S)-nicotine,CN1CCC[C@H]1C2=CN=CC=C2
(S)-6-hydroxynicotine,CN1CCC[C@H]1C2=CNC(=O)C=C2
p-benzoquinone,C1=CC(=O)C=CC1=O
hydroquinone ,C1=CC(=CC=C1O)O
hydroxylamine,NO
7-aminomethyl-7-carbaguanine,C1=C(C2=C(N1)N=C(NC2=O)N)CN
7-cyano-7-carbaguanine,C1=C(C2=C(N1)N=C(NC2=O)N)C#N
nitrosobenzene,C1=CC=C(C=C1)N=O
anthranilate,C1=CC=C(C(=C1)C(=O)O)N
"N,N-dimethyl-1,4-phenylenediamine",CN(C)C1=CC=C(C=C1)N
 2-(4-dimethylaminophenyl)diazenylbenzoate,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)[O-]
aniline,C1=CC=C(C=C1)N
 4-(dimethylamino)azobenzene,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2
GMP,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(NC2=O)N
trimethylamine,CN(C)C
nitrogen,N#N
nitrous oxide,[N-]=[N+]=O
hydrazine,NN
ammonium,[NH4+]
nitroxyl,N=O
trypanothione,C1CCNC(=O)CNC(=O)[C@H](CSSC[C@@H](C(=O)NCC(=O)NCCCNC1)NC(=O)CC[C@@H](C(=O)O)N)NC(=O)CC[C@@H](C(=O)O)N
trypanothione disulfide,C1CCNC(=O)CNC(=O)[C@H](CSSC[C@@H](C(=O)NCC(=O)NCCCNC1)NC(=O)CC[C@@H](C(=O)O)N)NC(=O)CC[C@@H](C(=O)O)N
gamma-glutamylcysteine,C(CC(=O)N[C@@H](CS)C(=O)O)[C@@H](C(=O)O)N
bis-gamma-glutamylcystine,C(CC(=O)N[C@@H](CSSC[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N)C(=O)O)[C@@H](C(=O)O)N
CoA-disulfide,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)OP(=O)(O)O)O)O
mycothiol,CC(=O)N[C@@H](CS)C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)CO)O)O
mycothione,CC(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)CO)O)O)NC(=O)C)C(=O)N[C@@H]3[C@H]([C@@H]([C@H](O[C@@H]3OC4[C@@H]([C@H](C([C@H]([C@H]4O)O)O)O)O)CO)O)O
4-sulfanylbutanoate,C(CC(=O)[O-])CS
"4,4'-disulfanediyldibutanoate",C(CC(=O)[O-])CSSCCCC(=O)[O-]
2-mercaptoethanesulfonate,C(CS(=O)(=O)O)S
 2-(2-oxopropylthio)ethanesulfonate,CC(=O)CSCCS(=O)(=O)O
L-cystine,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N
sulfate,[O-]S(=O)(=O)[O-]
tetrathionate,[O-]S(=O)(=O)SSS(=O)(=O)[O-]
5'-adenylyl sulfate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)O)O)N
L-methionine (R)-S-oxide,C[S@@](=O)CC[C@@H](C(=O)O)N
glutathione-disulfide,C1CC(=O)NC(C(=O)NCC(=O)OSSOC(=O)C1N)CS
"adenosine 3',5'-bisphosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O)N
 3'-phosphoadenylyl sulfate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N
adenylyl sulfate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)O)O)N
 glutathione,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
dehydroascorbate,C([C@@H]([C@@H]1C(=O)C(=O)C(=O)O1)O)O
ascorbate ,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O
dimethylsulfide,CSC
dimethylsulfoxide,CS(=O)C
menaquinol ,CC1=C(C2=CC=CC=C2C(=C1C/C=C(\C)/CCC=C(C)C)O)O
HS-,[SH-]
polysulfide,SSS
2-(glutathione-S-yl)-hydroquinone,C1=CC(=C(C=C1O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O
glutathione disulfide ,C(CC(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
S-sulfanylglutathione,C(CC(=O)N[C@@H](CSS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
CoM,C(CS(=O)(=O)O)S
CoM-S-S-CoB,C[C@H]([C@@H](C(=O)O)NC(=O)CCCCCCSSCCS(=O)(=O)O)OP(=O)(O)O
dihydromethanophenazine ,CC(CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CCOC1=CC2=C(C=C1)NC3=CC=CC=C3N2
CoM-S-S-CoB ,C[C@H]([C@@H](C(=O)O)NC(=O)CCCCCCSSCCS(=O)(=O)O)OP(=O)(O)O
ferrocytochrome,CC1=C(C2=NC1=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=C2)[N-]5)C)CCC(=O)O)CCC(=O)O)C)C)C=C)C.[Fe+2]
ferricytochrome,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C([N-]5)C=C1[N-]2)C)CCC(=O)O)C(=C4C)CCC(=O)O)C(=C3C=C)C)C.[Fe+5]
chlorate,[O-]Cl(=O)=O
chlorite ,[O-]Cl=O
selenite,[O-][Se](=O)[O-]
selenate,[O-][Se](=O)(=O)[O-]
nicotinamide,C1=CC(=CN=C1)C(=O)N
S-adenosyl-L-homocysteine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
 1-methylnicotinamide ,C[N+]1=CC=CC(=C1)C(=O)N
S-methyl-L-methionine,C[S+](C)CC[C@@H](C(=O)O)N
L-homocysteine,C(CS)[C@@H](C(=O)O)N
macrocin,CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)O)OC
tylosin ,CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC
ethanolamine phosphate,C(COP(=O)(O)O)N
N-methylethanolamine phosphate,CNCCOP(=O)(O)O
caffeoyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC(=C(C=C4)O)O)O
 feruloyl-CoA ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC(=C(C=C4)O)OC)O
uroporphyrinogen III,C1C2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C1N5)CCC(=O)O)CC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O
precorrin-2 ,C[C@@]\1([C@@H](/C/2=C/C3=N/C(=C\C4=C(C(=C(N4)CC5=C(C(=C(N5)/C=C1\N2)CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O)/[C@H]([C@]3(C)CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O
magnesium protoporphyrin IX,CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C(=C3CCC(=O)O)C)CCC(=O)O.[Mg+2]
magnesium protoporphyrin IX 13-methyl ester ,CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C(=C3CCC(=O)O)C)CCC(=O)OC.[Mg+2]
3'-hydroxy-N-methyl-(S)-coclaurine,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)O)O)O)OC
(S)-reticuline ,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)OC)O)O)OC
 (S)-tetrahydrocolumbamine ,COC1=C(C2=C(C[C@H]3C4=CC(=C(C=C4CCN3C2)OC)O)C=C1)OC
(RS)-norcoclaurine,C1CNC(C2=CC(=C(C=C21)O)O)CC3=CC=C(C=C3)O
(RS)-coclaurine,COC1=C(C=C2C(NCCC2=C1)CC3=CC=C(C=C3)O)O
 1D-4-O-methyl-myo-inositol ,COC1[C@@H]([C@H](C([C@@H]([C@@H]1O)O)O)O)O
 L-methionine,CSCC[C@@H](C(=O)O)N
precorrin-4,CC(=O)C12C3=C([C@@](C(=N3)CC4=C(C(=C(N4)CC5=C([C@](C(=N5)/C=C(\N1)/[C@H]([C@]2(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)(C)CCC(=O)O)CC(=O)O
 precorrin-5 ,CC(=O)C12C3=C([C@@](C(=N3)CC4=N[C@@](CC5=C([C@](C(=N5)/C=C(\N1)/[C@H]([C@]2(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O)(C(=C4CCC(=O)O)CC(=O)O)C)(C)CCC(=O)O)CC(=O)O
arsenic triglutathione,C(CC(=O)N[C@@H](CS[As](SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
trimethylarsane,C[As](C)C
5-methyltetrahydropteroyltri-L-glutamate,CN1[C@H](CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O
 tetrahydropteroyltri-L-glutamate,C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O
(S)-coclaurine,COC1=C(C=C2[C@@H](NCCC2=C1)CC3=CC=C(C=C3)O)O
 (S)-N-methylcoclaurine ,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC=C(C=C3)O)O)OC
jasmonate,CC/C=C\C[C@@H]1[C@H](CCC1=O)CC(=O)O
 methyl jasmonate ,CC/C=C\C[C@@H]1[C@H](CCC1=O)CC(=O)OC
"5alpha-cholesta-8,24-dien-3beta-ol",C[C@H](CCC=C(C)C)[C@H]1CC[C@@H]2[C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C
24-methylene-5alpha-cholest-8-en-3beta-ol ,C[C@H](CCC(=C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C
24-methylenelophenol,C[C@@H]1[C@H](CC[C@]2([C@H]1CC=C3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4[C@H](C)CCC(=C)C(C)C)C)C)O
(Z)-24-ethylidenelophenol ,C/C=C(/CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CC[C@@H]([C@H]4C)O)C)C)\C(C)C
trans-aconitate,C(/C(=C\C(=O)O)/C(=O)O)C(=O)O
 (E)-3-(methoxycarbonyl)pent-2-enedioate ,COC(=O)/C(=C/C(=O)[O-])/CC(=O)[O-]
 (E)-2-(methoxycarbonylmethyl)butenedioate ,COC(=O)C/C(=C\C(=O)O)/C(=O)O
 isomethyleugenol ,C/C=C/C1=CC(=C(C=C1)OC)OC
dUMP,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(O)O)O
dTMP,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O
 tetrahydrofolate,C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
cobalt-factor II,C[C@@]1([C@@H](C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5[C@@]([C@@H](C(=N5)C=C1[N-]2)CCC(=O)O)(C)CC(=O)O)CC(=O)O)CCC(=O)O)C(=C3CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O.[Co+2]
S-adenosyl-L-homocysteine ,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
cobalt-factor III,CC1=C2[C@@]([C@@H](C(=N2)C=C3[C@@]([C@@H](C(=CC4=NC(=CC5=C(C(=C1[N-]5)CC(=O)O)CCC(=O)O)C(=C4CC(=O)O)CCC(=O)O)[N-]3)CCC(=O)O)(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O.[Co]
isoliquiritigenin,C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2)O)O)O
2'-O-methylisoliquiritigenin,COC1=C(C=CC(=C1)O)C(=O)/C=C/C2=CC=C(C=C2)O
" N,N-dimethylglycine ",CN(C)CC(=O)O
 betaine,C[N+](C)(C)CC(=O)[O-]
"3,7-dimethylxanthine",CN1C=NC2=C1C(=O)NC(=O)N2C
"1,7-dimethylxanthine",CN1C=NC2=C1C(=O)N(C(=O)N2)C
"1,3,7-trimethylxanthine ",CN1C=NC2=C1C(=O)N(C(=O)N2C)C
betaine ,C[N+](C)(C)CC(=O)[O-]
 S-adenosyl-L-homocysteine ,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
4'-demethylrebeccamycin,C1=CC2=C(C(=C1)Cl)NC3=C4C(=C5C(=C23)C(=O)NC5=O)C6=C(N4[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=CC=C6)Cl
rebeccamycin,CO[C@@H]1[C@H](O[C@H]([C@@H]([C@H]1O)O)N2C3=C(C=CC=C3Cl)C4=C5C(=C6C7=C(C(=CC=C7)Cl)NC6=C42)C(=O)NC5=O)CO
"3',5'-O-dimethyltricetin",COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
"3',4',5'-O-trimethyltricetin",COC1=CC(=CC(=C1OC)OC)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
phosphatidylethanolamine,CC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)C
cobalt-precorrin-5B,C[C@@]12CC3=C([C@](C(=N3)/C=C\4/[C@H]([C@](/C(=C/5\[C@@H]([C@@](C(=N5)/C=C(\[N-]1)/C(=C2CC(=O)O)CCC(=O)O)(C)CCC(=O)O)CC(=O)O)/[N-]4)(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O.[Co]
cobalt-precorrin-6A,C[C@@]12CC3=C([C@](C(=N3)/C=C\4/[C@H]([C@]([C@@]([N-]4)(C5=C([C@@](C(=N5)CC(=N1)C(=C2CC(=O)O)CCC(=O)O)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O.[Co]
cobalt-precorrin-6B,C[C@@]12CC3=C([C@](C(=N3)/C=C\4/[C@H]([C@]([C@@]([N-]4)([C@H]5[C@@H]([C@@](C(=N5)CC(=N1)C(=C2CC(=O)O)CCC(=O)O)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O.[Co]
cobalt-precorrin-7,CC1C2=N[C@@](CC3=C([C@](C(=N3)/C=C\4/[C@H]([C@]([C@@]([N-]4)([C@H]5[C@@H]([C@@](C1=N5)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O)(C(=C2CCC(=O)O)C)C.[Co]
 sarcosine,CNCC(=O)O
carnosine,C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CCN
 anserine ,CN1C=NC=C1C[C@@H](C(=O)O)NC(=O)CCN
 (2S)-sakuranetin ,COC1=CC(=C2C(=O)C[C@H](OC2=C1)C3=CC=C(C=C3)O)O
" dTDP-3-dimethylamino-3,4,6-trideoxy-alpha-D-glucopyranose ",C[C@@H]1C[C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)N(C)C
" dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose",C[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)N)O
" dTDP-3-dimethylamino-3,6-dideoxy-alpha-D-galactopyranose ",C[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)N(C)C)O
mycinamicin III,CC[C@@H]1[C@H](/C=C/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](/C=C/C(=O)O1)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)C)CO[C@H]3[C@@H]([C@@H]([C@@H]([C@H](O3)C)O)O)OC
 mycinamicin IV ,CC[C@@H]1[C@H](/C=C/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](/C=C/C(=O)O1)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)C)CO[C@H]3[C@@H]([C@@H]([C@@H]([C@H](O3)C)O)OC)OC
mycinamicin VI,CC[C@@H]1[C@H](/C=C/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](/C=C/C(=O)O1)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)C)CO[C@H]3[C@@H]([C@@H]([C@@H]([C@H](O3)C)O)O)O
 mycinamicin III ,CC[C@@H]1[C@H](/C=C/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](/C=C/C(=O)O1)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)C)CO[C@H]3[C@@H]([C@@H]([C@@H]([C@H](O3)C)O)O)OC
