protein,EC
D5FKJ3,2.1.1.243
Q9BV86,2.1.1.244
Q05874,2.1.1.244
Q8N6R0,2.1.1.244
P53200,2.1.1.244
Q8WVE0,2.1.1.244
P0A8T1,2.1.1.244
Q84BQ9,2.1.1.244
Q6NN40,2.1.1.244
P38340,2.1.1.244
Q50538,2.1.1.245
Q50539,2.1.1.245
O30640,2.1.1.246
Q48949,2.1.1.246
O30640,2.1.1.247
Q8PXZ6,2.1.1.247
O30642,2.1.1.248
Q9P9L4,2.1.1.248
O30642,2.1.1.249
O93661,2.1.1.249
Q9P9N0,2.1.1.249
Q9P9M9,2.1.1.249
O93658,2.1.1.250
Q9P995,2.1.1.250
P58974,2.1.1.250
P58973,2.1.1.250
Q24MI2,2.1.1.250
Q48924,2.1.1.251
A4F7P5,2.1.1.254
G0YUP4,2.1.1.255
E9NH27,2.1.1.255
E9NH31,2.1.1.255
E9NH33,2.1.1.255
G0YUP0,2.1.1.255
F5HSX5,2.1.1.255
U6C870,2.1.1.255
Q72IH5,2.1.1.256
Q8U248,2.1.1.256
Q57880,2.1.1.256
D4GTL8,2.1.1.257
Q9HNR6,2.1.1.257
Q59034,2.1.1.257
Q92979,2.1.1.257
Q57977,2.1.1.257
Q46389,2.1.1.258
Q43088,2.1.1.259
Q9XI84,2.1.1.259
Q57977,2.1.1.260
Q9P8P7,2.1.1.260
Q96UP2,2.1.1.260
O29524,2.1.1.260
B6D5I7,2.1.1.261
Q4WZ60,2.1.1.261
Q9JYY8,2.1.1.264
P25397,2.1.1.265
P37634,2.1.1.266
G0YKW8,2.1.1.267
Q8GSN1,2.1.1.267
C7AE94,2.1.1.267
A0A090BN67,2.1.1.267
A0A125T1T4,2.1.1.267
A0A120MXL9,2.1.1.267
A0A120MXM2,2.1.1.267
A0A125T1T5,2.1.1.267
A0A120MXM3,2.1.1.267
K4D2J5,2.1.1.267
A0A292GLW9,2.1.1.267
Q5LS57,2.1.1.269
Q4FP21,2.1.1.269
Q29U70,2.1.1.270
O24305,2.1.1.270
O87696,2.1.1.271
O87689,2.1.1.272
Q8H6N2,2.1.1.273
Q6XMI3,2.1.1.273
Q6XMI1,2.1.1.273
Q9SPV4,2.1.1.273
A0A075W3C7,2.1.1.273
R4I7S9,2.1.1.273
B9IPD3,2.1.1.273
Q9FYZ9,2.1.1.273
A0A1B1SP62,2.1.1.273
Q8H6N2,2.1.1.274
Q6XMI3,2.1.1.274
Q6XMI1,2.1.1.274
Q9SPV4,2.1.1.274
A0A075W3C7,2.1.1.274
R4I7S9,2.1.1.274
D2Y3T9,2.1.1.274
A9PF83,2.1.1.274
A0A0A1E7P5,2.1.1.274
A0A167V6N5,2.1.1.274
A0A514TTE2,2.1.1.274
B6SU46,2.1.1.277
D9J100,2.1.1.277
D9J0Z7,2.1.1.277
B9GJG7,2.1.1.278
B8RCD3,2.1.1.279
P40935,2.1.1.28
P11086,2.1.1.28
Q47690,2.1.1.280
P56707,2.1.1.280
Q4VNK0,2.1.1.280
F8QPI4,2.1.1.280
Q1HL00,2.1.1.280
A0A3Q9KTF8,2.1.1.281
Q9V2G1,2.1.1.282
Q74NE4,2.1.1.282
Q97W08,2.1.1.282
A0A1B1W6Z7,2.1.1.283
Q9L9F2,2.1.1.285
Q10257,2.1.1.287
Q55214,2.1.1.288
Q08282,2.1.1.290
Q6WUC2,2.1.1.291
Q06528,2.1.1.292
Q55216,2.1.1.292
Q4WAW6,2.1.1.293
J7I4B7,2.1.1.294
A0A3P4IFI9,2.1.1.294
Q9HW23,2.1.1.294
Q9LY74,2.1.1.295
Q2XV89,2.1.1.295
Q2XV86,2.1.1.295
G3F837,2.1.1.295
D2D1G3,2.1.1.295
A0A161VDL9,2.1.1.295
Q8IYT2,2.1.1.296
Q9CYT6,2.1.1.296
P0ACC1,2.1.1.297
B0B9D1,2.1.1.297
Q6SKR2,2.1.1.297
Q6PRU9,2.1.1.297
Q9Y5R4,2.1.1.297
A0A0P0ETL9,2.1.1.298
C3SBW0,2.1.1.300
Q84HC8,2.1.1.303
B0CN31,2.1.1.304
Q9AJU2,2.1.1.305
Q9AJU1,2.1.1.306
Q9AJU0,2.1.1.307
Q56184,2.1.1.308
D2SNF5,2.1.1.308
O43709,2.1.1.309
Q9X5T6,2.1.1.316
Q2QJ12,2.1.1.317
Q5B192,2.1.1.317
Q5AWF5,2.1.1.317
I6WHP7,2.1.1.318
Q9NR22,2.1.1.319
Q9MAT5,2.1.1.319
Q96LA8,2.1.1.319
P55345,2.1.1.319
Q86X55,2.1.1.319
Q9JIF0,2.1.1.319
Q99873,2.1.1.319
Q63009,2.1.1.319
O60678,2.1.1.319
Q57U70,2.1.1.319
Q803D9,2.1.1.319
O70467,2.1.1.319
Q4GYA9,2.1.1.319
A0A068FP44,2.1.1.319
A0A0U3T8U3,2.1.1.319
A0A2D3I4C6,2.1.1.319
A1L1Q4,2.1.1.319
Q8GWT4,2.1.1.320
P46580,2.1.1.320
O14744,2.1.1.320
Q6NUA1,2.1.1.320
D4A0E8,2.1.1.320
Q6P2P2,2.1.1.320
P38274,2.1.1.320
B0R026,2.1.1.320
S7UQT1,2.1.1.320
O02325,2.1.1.320
H2MJK7,2.1.1.321
Q03305,2.1.1.322
A0A0N9HMN6,2.1.1.323
Q9ALP0,2.1.1.324
Q9BJJ7,2.1.1.325
B2DCQ0,2.1.1.325
A0A075W3Z0,2.1.1.325
Q07DN4,2.1.1.325
Q07BW4,2.1.1.325
Q07BW5,2.1.1.325
Q07BW6,2.1.1.325
Q07DN9,2.1.1.325
Q07DP0,2.1.1.325
Q07DP1,2.1.1.325
Q07DN7,2.1.1.325
Q07DN5,2.1.1.325
Q07DN1,2.1.1.325
Q07DN2,2.1.1.325
Q07DN3,2.1.1.325
Q9VJK8,2.1.1.325
B2Z3X2,2.1.1.325
Q206L4,2.1.1.325
B8X2Z4,2.1.1.325
H6WV53,2.1.1.325
A4H320,2.1.1.325
F8QXH4,2.1.1.325
M4NBK1,2.1.1.325
Q767F1,2.1.1.325
A4H319,2.1.1.325
M4QEH0,2.1.1.325
U5WIJ6,2.1.1.325
R4ZEC6,2.1.1.325
A0A2C8C2A6,2.1.1.325
A0A0H4SZT2,2.1.1.325
A0A059U454,2.1.1.326
Q9HWH2,2.1.1.327
A0A0D4BSP3,2.1.1.328
P72818,2.1.1.329
Q3ED65,2.1.1.329
Q02U31,2.1.1.33
Q8KGE0,2.1.1.333
J7HKM8,2.1.1.333
A0A0F6P9C0,2.1.1.334
Q3S8P6,2.1.1.335
A0A077EWA5,2.1.1.336
A0A4D5YH13,2.1.1.336
A0A5C2H154,2.1.1.336
A0A1C9U5X5,2.1.1.337
B0ZB55,2.1.1.338
B0ZB56,2.1.1.339
Q5SM16,2.1.1.34
Q13395,2.1.1.34
Q96565,2.1.1.340
G2IQS7,2.1.1.341
Q7WST1,2.1.1.341
A0A384LP51,2.1.1.342
E7BBN5,2.1.1.343
K4RFM2,2.1.1.343
L0D9B6,2.1.1.344
P0DPA9,2.1.1.345
Q86W50,2.1.1.346
A9AWD7,2.1.1.347
Q9HCE5,2.1.1.348
F1R777,2.1.1.348
Q86U44,2.1.1.348
Q8C3P7,2.1.1.348
Q9LBJ0,2.1.1.349
P23003,2.1.1.35
Q9UZR7,2.1.1.35
Q8IZ69,2.1.1.35
A0A1X9WEP1,2.1.1.351
I3PLQ6,2.1.1.352
Q70KH3,2.1.1.353
C4MLH8,2.1.1.354
Q6PDK2,2.1.1.354
Q9NQW5,2.1.1.354
Q9H7B4,2.1.1.354
Q9Z148,2.1.1.355
O43463,2.1.1.355
Q15047,2.1.1.355
O54864,2.1.1.355
Q96KQ7,2.1.1.355
W7MCU7,2.1.1.355
A0A384JX50,2.1.1.355
Q8TEK3,2.1.1.355
Q32KD2,2.1.1.355
F1SS95,2.1.1.355
O96028,2.1.1.356
P93831,2.1.1.356
Q96KQ7,2.1.1.356
Q23QI3,2.1.1.356
A0A1D5PN50,2.1.1.356
O41094,2.1.1.356
Q61188,2.1.1.356
Q15910,2.1.1.356
Q9BZ95,2.1.1.356
F1SS95,2.1.1.356
O96028,2.1.1.357
Q9NR48,2.1.1.357
Q53H47,2.1.1.357
Q96L73,2.1.1.357
Q96028,2.1.1.357
Q8BVE8,2.1.1.357
Q99MY8,2.1.1.357
Q9BYW2,2.1.1.359
O96028,2.1.1.359
Q7SXS7,2.1.1.359
Q2LAE1,2.1.1.359
Q8BVE8,2.1.1.359
P46995,2.1.1.359
Q9VYD1,2.1.1.359
E9Q5F9,2.1.1.359
Q9NQV7,2.1.1.359
Q8TEK3,2.1.1.360
Q04089,2.1.1.360
F6U445,2.1.1.360
Q9W5E0,2.1.1.361
Q09265,2.1.1.361
Q9VFK6,2.1.1.361
Q86Y97,2.1.1.361
Q96L73,2.1.1.362
A0A1B1KQN4,2.1.1.363
Q8WTS6,2.1.1.364
Q8VHL1,2.1.1.364
K5B7F3,2.1.1.365
Q15047,2.1.1.366
O88974,2.1.1.366
Q96KQ7,2.1.1.367
P14404,2.1.1.367
A2A935,2.1.1.367
Q9C5P4,2.1.1.367
Q9H9B1,2.1.1.367
I3L9C5,2.1.1.367
Q9HAZ2,2.1.1.367
A5XCD6,2.1.1.367
Q9Z148,2.1.1.368
Q15047,2.1.1.368
Q96KQ7,2.1.1.368
Q93YF5,2.1.1.368
O22781,2.1.1.368
Q9H9B1,2.1.1.368
Q9FF80,2.1.1.368
Q8VZJ1,2.1.1.369
Q9FNE9,2.1.1.369
B9RU15,2.1.1.369
C4P086,2.1.1.37
C4P087,2.1.1.37
B3PM23,2.1.1.37
Q94F88,2.1.1.37
Q7Y1I7,2.1.1.37
B1Q3J6,2.1.1.37
Q8H854,2.1.1.37
Q8SBB4,2.1.1.37
B9FJ44,2.1.1.37
Q10C15,2.1.1.37
Q10SU5,2.1.1.37
Q24K09,2.1.1.37
Q8X8S5,2.1.1.37
Q60171,2.1.1.37
Q9Z330,2.1.1.37
P15840,2.1.1.37
P34879,2.1.1.37
J9VCT6,2.1.1.37
J9VDH5,2.1.1.37
P0AED9,2.1.1.37
D7PGD0,2.1.1.37
D7PGD1,2.1.1.37
D7PGD2,2.1.1.37
Q1HFZ0,2.1.1.37
Q8EVR5,2.1.1.37
Q9BZ95,2.1.1.370
Q9HAZ2,2.1.1.370
A5XCD6,2.1.1.370
Q93YF5,2.1.1.371
Q9BZ95,2.1.1.371
Q9BZ95,2.1.1.372
Q9USK2,2.1.1.372
B8C5X1,2.1.1.373
A0A1P8C677,2.1.1.373
B1MCE2,2.1.1.374
P03523,2.1.1.375
P16289,2.1.1.375
Q8THG6,2.1.1.379
A0A0K2JL91,2.1.1.380
A0A411EW25,2.1.1.381
A0A411MRB2,2.1.1.381
A0A317RMF0,2.1.1.383
P46597,2.1.1.4
Q6ZD89,2.1.1.4
Q9T003,2.1.1.4
A0A193DSQ2,2.1.1.4
B3GSH5,2.1.1.4
D3KU66,2.1.1.4
Q96WX4,2.1.1.41
A8IJ34,2.1.1.41
Q4Q1I3,2.1.1.41
Q4Q1I2,2.1.1.41
A0A125T1T5,2.1.1.42
A0R5M8,2.1.1.44
Q07422,2.1.1.45
B5U9U8,2.1.1.45
P9WFR9,2.1.1.45
A6M9A2,2.1.1.45
P04818,2.1.1.45
Q8QTF3,2.1.1.45
C6GJB8,2.1.1.45
Q27793,2.1.1.45
P0A884,2.1.1.45
P13922,2.1.1.45
P13100,2.1.1.45
P0CI79,2.1.1.45
P07607,2.1.1.45
A4H4P8,2.1.1.45
O26061,2.1.1.45
S5M3K7,2.1.1.45
Q27783,2.1.1.45
A0A0S4TER9,2.1.1.45
A0A2Z1FET6,2.1.1.45
Q834R3,2.1.1.45
A0A1L1Z441,2.1.1.46
Q95332,2.1.1.5
O35490,2.1.1.5
A0A059PVS2,2.1.1.5
B2KPR3,2.1.1.50
A0PFY1,2.1.1.53
Q93XQ5,2.1.1.53
Q93XQ4,2.1.1.53
B1NYI5,2.1.1.53
Q42963,2.1.1.53
Q9SEH7,2.1.1.53
Q9SEH5,2.1.1.53
Q9SEH4,2.1.1.53
Q4VQ73,2.1.1.53
B1VK31,2.1.1.53
B4YSH3,2.1.1.53
B4YSH2,2.1.1.53
Q8SR66,2.1.1.56
O43148,2.1.1.56
A0A1I9WLN6,2.1.1.56
P12823,2.1.1.57
P07617,2.1.1.57
C5IWW0,2.1.1.57
Q8N1G2,2.1.1.57
P22734,2.1.1.6
A3F6Y9,2.1.1.6
G5D6Q3,2.1.1.6
O42898,2.1.1.6
Q3U2J5,2.1.1.60
Q7Z624,2.1.1.60
P9WJW5,2.1.1.63
C3T302,2.1.1.64
P51580,2.1.1.67
O55060,2.1.1.67
Q06509,2.1.1.68
C6FFB6,2.1.1.68
A9P830,2.1.1.68
Q6Q796,2.1.1.68
P28002,2.1.1.68
Q6ZD89,2.1.1.68
C5YH12,2.1.1.68
A0A0K1YW34,2.1.1.68
I1I1F5,2.1.1.68
A7U0E5,2.1.1.68
A0A088B191,2.1.1.68
A0A1I9RGJ4,2.1.1.68
A0A1I9RGJ6,2.1.1.68
O82054,2.1.1.68
J9PHM5,2.1.1.69
A0A166U5H3,2.1.1.69
Q9SCP7,2.1.1.7
C3VD33,2.1.1.71
Q9SAH5,2.1.1.71
Q32WE7,2.1.1.72
Q32WH2,2.1.1.72
B2MU09,2.1.1.72
P0AEE9,2.1.1.72
Q6NFX9,2.1.1.72
C0LTP9,2.1.1.72
A1U7P0,2.1.1.72
Q1QGU9,2.1.1.72
A7HWD2,2.1.1.72
C0LTP8,2.1.1.72
A5WI42,2.1.1.72
B6IW55,2.1.1.72
Q134M6,2.1.1.72
Q30TC2,2.1.1.72
Q5LS45,2.1.1.72
D5FM16,2.1.1.72
P14385,2.1.1.72
P04043,2.1.1.72
P14751,2.1.1.72
P23192,2.1.1.72
P0AEE8,2.1.1.72
G9C944,2.1.1.72
Q9Y5N5,2.1.1.72
E4T573,2.1.1.72
P0CAW2,2.1.1.72
Q9WZJ3,2.1.1.74
P39815,2.1.1.74
Q5SID2,2.1.1.74
A0A1X9Y2Y6,2.1.1.75
K0ICR0,2.1.1.75
K0I7Q2,2.1.1.75
Q6ZD89,2.1.1.76
A0A125T1T5,2.1.1.76
D2IWA7,2.1.1.77
Q27869,2.1.1.77
Q64J17,2.1.1.77
P22061,2.1.1.77
Q8TZR3,2.1.1.77
P0A7A5,2.1.1.77
M4I6P1,2.1.1.77
M4I787,2.1.1.77
A5F9C1,2.1.1.77
P0A9H7,2.1.1.79
Q5FJM0,2.1.1.79
P50135,2.1.1.8
Q91VF2,2.1.1.8
Q88GG4,2.1.1.80
Q88MS8,2.1.1.80
Q88ER1,2.1.1.80
B2J4R2,2.1.1.80
Q86TU7,2.1.1.85
Q8THX4,2.1.1.86
E3GWY7,2.1.1.86
A0A1B1W6Z7,2.1.1.88
Q8H9A8,2.1.1.89
C6L2E7,2.1.1.9
B7FWR0,2.1.1.9
Q8PXZ6,2.1.1.90
Q46EH3,2.1.1.90
Q46EH4,2.1.1.90
B0EXJ8,2.1.1.94
Q8VWX2,2.1.1.95
Q9ZSK1,2.1.1.95
Q5CB51,2.1.1.95
Q1HBJ5,2.1.1.95
Q9YDI2,2.1.1.98
O58456,2.1.1.98
A9LDD9,2.1.2.1
Q7SXN1,2.1.2.1
A5K8L9,2.1.2.1
P07511,2.1.2.1
P34896,2.1.2.1
P0A825,2.1.2.1
Q7SIB6,2.1.2.1
I7H6W6,2.1.2.1
Q94JQ3,2.1.2.1
Q9UWT5,2.1.2.1
A1SUU0,2.1.2.1
Q5HE87,2.1.2.1
P34897,2.1.2.1
R9YJZ9,2.1.2.1
L7Y8B0,2.1.2.1
Q5SI56,2.1.2.1
A0A069BAT4,2.1.2.1
Q9S6K1,2.1.2.1
A8GTI9,2.1.2.1
B4ECY9,2.1.2.1
U5TRK6,2.1.2.1
G7ILW0,2.1.2.1
Q5M0B4,2.1.2.1
P56089,2.1.2.1
F2QZA4,2.1.2.1
P48728,2.1.2.10
P31057,2.1.2.11
Q9Y7B6,2.1.2.11
P77398,2.1.2.13
A0A140N587,2.1.2.13
F4SGI5,2.1.2.13
Q9ZHX0,2.1.2.14
P12040,2.1.2.2
P22102,2.1.2.2
P9WHM5,2.1.2.2
P31335,2.1.2.3
Q6IN16,2.1.2.3
Q95QQ4,2.1.2.3
A0A133Q8U5,2.1.2.3
O05954,2.1.2.5
O95954,2.1.2.5
P53603,2.1.2.5
O88618,2.1.2.5
Q9YH58,2.1.2.5
B2DEU8,2.1.2.7
B2DEV1,2.1.2.7
P08773,2.1.2.8
P23882,2.1.2.9
Q96DP5,2.1.2.9
Q8GBW6,2.1.3.1
Q70AC7,2.1.3.1
Q8A1E9,2.1.3.11
Q9L9F4,2.1.3.12
P0ABD5,2.1.3.15
P56765,2.1.3.15
L7Z523,2.1.3.16
O66726,2.1.3.2
P0A786,2.1.3.2
Q58976,2.1.3.2
P77918,2.1.3.2
Q58801,2.1.3.2
P05654,2.1.3.2
Q5SK66,2.1.3.2
P96111,2.1.3.2
O15804,2.1.3.2
Q98BB6,2.1.3.3
P9WIT9,2.1.3.3
P00480,2.1.3.3
P04391,2.1.3.3
Q8G998,2.1.3.3
Q9PNU6,2.1.3.3
Q837U7,2.1.3.3
Q5SJ15,2.1.3.3
P0A5M9,2.1.3.3
P68747,2.1.3.3
Q837U7,2.1.3.6
Q8P8J2,2.1.3.9
Q0GU46,2.1.4.1
Q9IAJ6,2.1.4.1
B0LI36,2.1.4.1
Q9D964,2.1.4.1
A0A1J1EM40,2.1.5.1
P51854,2.2.1.1
P29401,2.2.1.1
P27302,2.2.1.1
P33570,2.2.1.1
P40142,2.2.1.1
Q8MPM3,2.2.1.1
Q9H0I9,2.2.1.1
P23254,2.2.1.1
P9WG25,2.2.1.1
Q1WQU8,2.2.1.1
P33315,2.2.1.1
G8EX76,2.2.1.1
A0A0I9QGZ2,2.2.1.1
A0A0F6B483,2.2.1.1
A0A1L7NSX5,2.2.1.1
P34736,2.2.1.1
F4JBY2,2.2.1.1
A0A1L7NSY2,2.2.1.1
A8IAN1,2.2.1.1
Q57843,2.2.1.10
Q58980,2.2.1.11
Q5W251,2.2.1.12
P53228,2.2.1.2
P0A870,2.2.1.2
P15019,2.2.1.2
Q9WYD1,2.2.1.2
Q5NFX0,2.2.1.2
Q9HKI3,2.2.1.2
A0A2R4VZ98,2.2.1.2
Q9ALQ6,2.2.1.3
O93884,2.2.1.3
P9WIS5,2.2.1.5
P0AFG3,2.2.1.5
Q42768,2.2.1.6
P45261,2.2.1.6
Q5S3P7,2.2.1.6
P37251,2.2.1.6
Q6K2E8,2.2.1.6
P17597,2.2.1.6
Q14TG4,2.2.1.6
Q14TG2,2.2.1.6
P07342,2.2.1.6
Q7X9G4,2.2.1.6
O06335,2.2.1.6
P9WG39,2.2.1.6
O53554,2.2.1.6
P9WG41,2.2.1.6
G0ZSE6,2.2.1.6
P0ADF8,2.2.1.6
Q836A5,2.2.1.6
Q7DAV2,2.2.1.6
G4MMK2,2.2.1.6
V5Q0Z4,2.2.1.6
Q5VB49,2.2.1.6
Q5VB44,2.2.1.6
Q5VB42,2.2.1.6
A0A0M4NDK0,2.2.1.6
A0A0M3TGF7,2.2.1.6
Q9WZ19,2.2.1.6
P0ADG1,2.2.1.6
P00894,2.2.1.6
G4WJC8,2.2.1.6
Q8U2A4,2.2.1.6
Q5SJ01,2.2.1.6
P9WKJ3,2.2.1.6
P42463,2.2.1.6
Q8RL87,2.2.1.6
Q9WZ18,2.2.1.6
Q5M4L0,2.2.1.6
Q04789,2.2.1.6
K7TWQ8,2.2.1.6
A0A0N6ZAZ6,2.2.1.6
A0A0N6ZBV6,2.2.1.6
A5X300,2.2.1.6
A7BKB8,2.2.1.7
Q0GGQ3,2.2.1.7
Q8L693,2.2.1.7
B9U4U0,2.2.1.7
Q8L692,2.2.1.7
B9U4U6,2.2.1.7
P77488,2.2.1.7
Q38854,2.2.1.7
C6G1Y5,2.2.1.7
A5K817,2.2.1.7
I1YA59,2.2.1.7
Q58HB2,2.2.1.7
Q58I01,2.2.1.7
H5ZXI0,2.2.1.7
E7CCH1,2.2.1.7
P73067,2.2.1.7
D2CS41,2.2.1.7
Q9RUB5,2.2.1.7
C4NXC0,2.2.1.7
B4YSH1,2.2.1.7
W0FI66,2.2.1.7
C7U110,2.2.1.7
Q8IDW0,2.2.1.7
B6VP39,2.2.1.8
F8JMF0,2.2.1.8
P17109,2.2.1.9
P23970,2.2.1.9
P9WK11,2.2.1.9
P22567,2.3.1.1
Q9I3W7,2.3.1.1
C4NFG1,2.3.1.1
P0A6C5,2.3.1.1
Q5FAK7,2.3.1.1
Q0ASS9,2.3.1.1
A4GTP3,2.3.1.1
Q87EL2,2.3.1.1
Q8NM40,2.3.1.1
O33289,2.3.1.1
D1J8Z9,2.3.1.101
Q5SQI0,2.3.1.108
Q8K341,2.3.1.108
Q23192,2.3.1.108
H9IXT4,2.3.1.108
Q0GA14,2.3.1.110
Q8RXB8,2.3.1.110
A0R1E8,2.3.1.111
B4Y0U0,2.3.1.115
B4Y0U2,2.3.1.115
B4Y0U1,2.3.1.115
A0A1X9JQM7,2.3.1.115
A0A1Y9TFD9,2.3.1.115
P9WP21,2.3.1.117
Q8NRE3,2.3.1.117
P31852,2.3.1.117
Q9SWR9,2.3.1.12
P10515,2.3.1.12
P11961,2.3.1.12
P06959,2.3.1.12
Q8S8S2,2.3.1.121
B0I1V1,2.3.1.122
P9WQN9,2.3.1.122
P9WQP3,2.3.1.122
Q8NTG4,2.3.1.122
P9WQN8,2.3.1.122
Q8EZA6,2.3.1.129
P0A722,2.3.1.129
Q9SU91,2.3.1.129
Q5LH16,2.3.1.129
A6V1E4,2.3.1.129
D5VAW8,2.3.1.129
Q6IB77,2.3.1.13
Q2KIR7,2.3.1.13
Q8WU03,2.3.1.13
Q91XE0,2.3.1.13
C3PTS7,2.3.1.133
C3PTS8,2.3.1.133
B6D7P1,2.3.1.133
B6D7P2,2.3.1.133
B6DQK4,2.3.1.133
A4ZKE4,2.3.1.133
E8ZAP2,2.3.1.133
C5XXB7,2.3.1.133
R9RYW2,2.3.1.133
Q9FI78,2.3.1.133
A0A346FEE6,2.3.1.133
A0A346FEE5,2.3.1.133
A0A4D6ZMT8,2.3.1.133
A0A482LP01,2.3.1.133
Q9JI60,2.3.1.135
Q9JI61,2.3.1.135
A0A384BN88,2.3.1.135
Q9BGL2,2.3.1.135
O33391,2.3.1.136
Q9DC50,2.3.1.137
G9HTF7,2.3.1.138
Q7XXN4,2.3.1.138
Q0GA14,2.3.1.140
A0PDV5,2.3.1.140
O24645,2.3.1.144
Q02323,2.3.1.146
Q1PA40,2.3.1.15
Q14DK4,2.3.1.15
Q7XYH5,2.3.1.15
Q8C0N2,2.3.1.15
Q53EU6,2.3.1.15
Q8K2C8,2.3.1.15
Q86UL3,2.3.1.15
Q5XF03,2.3.1.15
Q8GWG0,2.3.1.15
P10349,2.3.1.15
D3ZI76,2.3.1.15
Q9CAY3,2.3.1.15
K9JTB0,2.3.1.15
S5W1E8,2.3.1.15
A4RT23,2.3.1.15
A0A387K406,2.3.1.15
A9SYM2,2.3.1.15
A0A288TFU7,2.3.1.15
A0A288TG08,2.3.1.15
A0A1D6F8B0,2.3.1.15
A0A288TG42,2.3.1.15
Q38BT6,2.3.1.15
Q2QZN3,2.3.1.15
Q9SHJ5,2.3.1.15
Q9FZ22,2.3.1.15
Q9SYJ2,2.3.1.15
A0A1D6JQM9,2.3.1.15
Q9LHS7,2.3.1.15
A0A2K3E3Z9,2.3.1.15
P9WI59,2.3.1.15
Q9HCL2,2.3.1.15
B7FRB8,2.3.1.15
Q6NUI2,2.3.1.15
A0A0B5EHP8,2.3.1.15
L7NCQ3,2.3.1.151
Q3V5Z1,2.3.1.153
A0A438GF80,2.3.1.153
B3GEB4,2.3.1.156
B3GEB6,2.3.1.156
B3GEB3,2.3.1.156
B3GEB5,2.3.1.156
B3GEA8,2.3.1.156
B3GEA9,2.3.1.156
B3GEB0,2.3.1.156
B3GEB1,2.3.1.156
B3GEB2,2.3.1.156
P9WMN3,2.3.1.157
Q97R46,2.3.1.157
P0ACC7,2.3.1.157
P43889,2.3.1.157
P14192,2.3.1.157
Q6C5M4,2.3.1.158
R9YW17,2.3.1.158
A8J110,2.3.1.158
A8INZ7,2.3.1.158
V5LY10,2.3.1.158
V5LWK6,2.3.1.158
A0A173GQ96,2.3.1.158
A0A251VCQ4,2.3.1.158
F2VR35,2.3.1.158
Q9FSC0,2.3.1.159
U3KRF0,2.3.1.159
P28790,2.3.1.16
Q9H5J4,2.3.1.16
B8YJJ0,2.3.1.16
P27796,2.3.1.16
Q6W6X6,2.3.1.16
Q22100,2.3.1.16
P42765,2.3.1.16
G3CH53,2.3.1.16
Q0KBP1,2.3.1.16
Q8BWT1,2.3.1.16
P21151,2.3.1.16
Q70PR7,2.3.1.160
Q9Y8A5,2.3.1.161
P15802,2.3.1.164
Q3HUS0,2.3.1.164
P22367,2.3.1.165
Q96X07,2.3.1.165
G3Y419,2.3.1.165
Q0R4P8,2.3.1.165
A0MPB1,2.3.1.167
B5KRF6,2.3.1.167
B5KRF3,2.3.1.167
Q67DV6,2.3.1.167
B5KRF8,2.3.1.167
B5KRG5,2.3.1.167
B5KRG6,2.3.1.167
B5KRF5,2.3.1.167
B5KRG3,2.3.1.167
B5KRG1,2.3.1.167
Q6SQJ5,2.3.1.167
B5KRG2,2.3.1.167
Q8W169,2.3.1.167
B5KRF7,2.3.1.167
B5KRG4,2.3.1.167
A0A0D4BT92,2.3.1.167
H9BIH8,2.3.1.167
P11182,2.3.1.168
Q98UJ6,2.3.1.168
P09622,2.3.1.168
P27988,2.3.1.169
P27989,2.3.1.169
P72021,2.3.1.169
I3IP90,2.3.1.169
P83789,2.3.1.169
Q8N9F0,2.3.1.17
Q3UGX3,2.3.1.17
A0A1D6LCG1,2.3.1.171
Q9LJB4,2.3.1.172
P39058,2.3.1.175
P22307,2.3.1.176
D1GJ60,2.3.1.176
P32020,2.3.1.176
D8VD26,2.3.1.176
D8VD27,2.3.1.176
K7NSY9,2.3.1.176
Q86PR3,2.3.1.176
Q0GY13,2.3.1.176
A0A0D1E3D1,2.3.1.176
H2FL89,2.3.1.177
H2FL90,2.3.1.177
H2FL91,2.3.1.177
K9MS05,2.3.1.177
K9MST3,2.3.1.177
A0A1B1PJB7,2.3.1.177
A0A1B1PJB0,2.3.1.177
A9YZX5,2.3.1.178
A9YZY0,2.3.1.178
A0A385TZ63,2.3.1.178
Q9C9P4,2.3.1.179
P73283,2.3.1.179
Q000L2,2.3.1.179
Q7CJ22,2.3.1.179
G3XDA2,2.3.1.179
Q9M604,2.3.1.179
C3W5I8,2.3.1.179
A0A0H3MGB3,2.3.1.179
P07464,2.3.1.18
Q5HCZ5,2.3.1.18
A0SPA8,2.3.1.180
C0LNR0,2.3.1.180
P9WNG3,2.3.1.180
P0A6R0,2.3.1.180
Q07510,2.3.1.180
A5A0S1,2.3.1.180
C5CAR9,2.3.1.180
Q9CHG0,2.3.1.180
Q820T1,2.3.1.180
A8AYW5,2.3.1.180
B1XPH5,2.3.1.180
A0A072ZQE7,2.3.1.180
O34746,2.3.1.180
P43711,2.3.1.180
Q8ZFT7,2.3.1.180
Q9HYR2,2.3.1.180
O07600,2.3.1.180
O46419,2.3.1.181
P9WK83,2.3.1.181
Q9SXP7,2.3.1.181
P0C7R2,2.3.1.181
Q9HUU7,2.3.1.183
Q57146,2.3.1.183
M1EYW6,2.3.1.183
Q5KVT1,2.3.1.183
Q5L2F2,2.3.1.183
Q9RV48,2.3.1.183
B0FLN1,2.3.1.184
A0A0U1ZJE3,2.3.1.184
V5JG72,2.3.1.184
P33883,2.3.1.184
