name,smile
(2S)-3-(4-hydroxyphenyl)-2-isocyanopropanoate,[C-]#[N+][C@@H](CC1=CC=C(C=C1)O)C(=O)[O-]
(2E)-3-(4-hydroxyphenyl)-2-isocyanoprop-2-enoate,[C-]#[N+]/C(=C/C1=CC=C(C=C1)[O-])/C(=O)O
(2S)-3-(1H-indol-3-yl)-2-isocyanopropanoate,[C-]#[N+][C@@H](CC1=CNC2=CC=CC=C21)C(=O)[O-]
4-methoxybenzoate,COC1=CC=C(C=C1)C(=O)[O-]
20-hydroxyecdysone,C[C@]12CC[C@H]3C(=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)[C@@]1(CC[C@@H]2[C@](C)([C@@H](CCC(C)(C)O)O)O)O
25-hydroxycholesterol,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C
"4,4'-diapolycopene",CC(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(C)C)\C)\C)/C)/C)C
"4,4'-diapolycopenedial",C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C=C(\C=O)/C)/C)/C)/C=C/C=C(/C=C/C=C(/C=O)\C)\C
Uracil,C1=CNC(=O)NC1=O
(Z)-3-ureidoacrylate,C(=C\NC(=O)N)\C(=O)[O-]
(Z)-2-methylureidoacrylate,C/C(=C/NC(=O)N)/C(=O)[O-]
(+)-larreatricin,C[C@@H]1[C@@H]([C@@H](O[C@H]1C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C
(+)-3'-hydroxylarreatricin,C[C@H]1[C@H]([C@@H](O[C@H]1C2=CC=C(C=C2)O)C3=CC(=C(C=C3)O)O)C
5-oxo-delta-bilirubin,CC1=C(/C(=C/C2=C(C(=C(N2)C(=O)C3=C(C(=C(N3)/C=C\4/C(=C(C(=O)N4)C)C=C)C)C=C)C)CCC(=O)O)/NC1=O)CCC(=O)O
15-oxo-beta-bilirubin,CC1=C(/C(=C/C2=C(C(=C(N2)C(=O)C3=C(C(=C(N3)/C=C\4/C(=C(C(=O)N4)C=C)C)C=C)C)C)CCC(=O)O)/NC1=O)CCC(=O)O
Hercynine,C[N+](C)(C)[C@@H](CC1=CN=CN1)C(=O)[O-]
gamma-L-glutamyl-L-cysteine,C(CC(=O)N[C@@H](CS)C(=O)O)[C@@H](C(=O)O)N
mycobilin a,CC\1=C(/C(=C/C2=C(C(=C(N2)C(=O)C3=C(C(=C(N3)C=O)C)C=C)C)CCC(=O)[O-])/N/C1=C\C4=NC(=O)C(=C4C)C=C)CCC(=O)[O-]
mycobilin b,CC\1=C(/C(=C/C2=C(C(=C(N2)C(=O)C3=C(C(=C(N3)C=O)C=C)C)C)CCC(=O)[O-])/N/C1=C\C4=NC(=O)C(=C4C=C)C)CCC(=O)[O-]
biliverdin-IX-delta,CC1C(=C(NC1=O)/C=C\2/C(=C(/C(=C/C3=N/C(=C\C4=NC(=O)C(=C4CCC(=O)O)C)/C(=C3C)CCC(=O)O)/N2)C=C)C)C=C
biliverdin-IX-beta,CC1=C(/C(=C/C2=C(C(=C(N2)/C=C\3/C(=C(/C(=C/C4=NC(=O)C(=C4C)C=C)/N3)C=C)C)C)CCC(=O)O)/NC1=O)CCC(=O)O
Tryptamine,C1=CC=C2C(=C1)C(=CN2)CCN
4-hydroxytryptamine,C1=CC2=C(C(=C1)O)C(=CN2)CCN
Cyclooctat-9-en-7-ol,C[C@@H]1CC[C@@H]2[C@@H]1C[C@]\3(CC[C@@H](/C3=C/C[C@]2(C)O)C(C)C)C
"cyclooctat-9-ene-5,7-diol",C[C@H]1C[C@@H]([C@H]2[C@H]1C[C@@]\3(CC[C@H](/C3=C/C[C@@]2(C)O)C(C)C)C)O
"Cyclooctat-9-ene-5,7-diol",C[C@H]1C[C@@H]([C@H]2[C@H]1C[C@@]\3(CC[C@H](/C3=C/C[C@@]2(C)O)C(C)C)C)O
cyclooctatin,CC(C)C\1CCC2(/C1=C\CC(C3C(CC(C3C2)CO)O)(C)O)C
echinenone,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C2=C(C(=O)CCC2(C)C)C)/C)/C
Echinenone,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C2=C(C(=O)CCC2(C)C)C)/C)/C
canthaxanthin,CC1=C(C(CCC1=O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(C(=O)CCC2(C)C)C)\C)\C)/C)/C
adonixanthin,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C2=C(C(=O)[C@H](CC2(C)C)O)C)/C)/C
Adonixanthin,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C2=C(C(=O)[C@H](CC2(C)C)O)C)/C)/C
"(3S,3'S)-astaxanthin",CC1=C(C(C[C@@H](C1=O)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(C(=O)[C@H](CC2(C)C)O)C)\C)\C)/C)/C
Alpha-N-dichloroacetyl-p-aminophenylserinol,C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)N
chloramphenicol,C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]
4-aminobenzoate,C1=CC(=CC=C1C(=O)[O-])N
4-nitrobenzoate,C1=CC(=CC=C1C(=O)[O-])[N+](=O)[O-]
(3R)-3-hydroxy-beta-ionone,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=O)C
superoxide,[O-][O]
Hg,[Hg]
Hg(2+),[Hg+2]
cyanocob(III)alamin,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]4([C@H]([C@@H]5[C@]6([C@@]([C@@H](/C(=C(/C7=N/C(=C\C8=N/C(=C(\C4=N5)/C)/[C@H](C8(C)C)CCC(=O)N)/[C@H]([C@]7(C)CC(=O)N)CCC(=O)N)\C)/[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3]
S-adenosyl-L-homocysteine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
Fe(3+),[Fe+3]
"(2R,3S)-catechin",C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
"2,3-trans-3,4-cis-leucocyanidin",C1=CC(=C(C=C1[C@@H]2[C@H]([C@H](C3=C(C=C(C=C3O2)O)O)O)O)O)O
Nicotinate,C1=CC(=CN=C1)C(=O)[O-]
"(S)-2,3,4,5-tetrahydropyridine-2,6-dicarboxylate",C1C[C@H](N=C(C1)C(=O)O)C(=O)O
"(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate",C1[C@@H](CC(=N[C@@H]1C(=O)[O-])C(=O)[O-])O
Formate,C(=O)[O-]
Lupanine,C1CCN2C[C@@H]3C[C@H]([C@@H]2C1)CN4[C@@H]3CCCC4=O
17-hydroxylupanine,C1CCN2[C@@H](C1)[C@H]3C[C@@H](C2O)[C@H]4CCCC(=O)N4C3
"2,3-epoxyphylloquinone",C[C@@H](CCC[C@@H](C)CCC/C(=C/CC12C(=O)C3=CC=CC=C3C(=O)C1(O2)C)/C)CCCC(C)C
Phylloquinol,CC1=C(C2=CC=CC=C2C(=C1C/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O)O
phylloquinone,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C
"1,3,7-trimethylurate",CN1C2=C(NC1=O)N(C(=O)N(C2=O)C)C
(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate,C/C(=C\COP(=O)(O)OP(=O)(O)O)/CO
"2-C-methyl-D-erythritol 2,4-cyclodiphosphate",C[C@@]1([C@@H](COP(=O)(OP(=O)(O1)O)O)O)CO
Chlorophyll a,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)C.[Mg+2]
7(1)-hydroxychlorophyll a,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)CO.[Mg+2]
Isopentenyl diphosphate,CC(=C)CCOP(=O)(O)OP(=O)(O)O
Prenyl diphosphate,CC(=CCOP(=O)(O)OP(=O)(O)O)C
hydroxysqualene,CC(=CCC/C(=C/CC/C(=C/C[C@H](/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O)/C)/C)C
"(25R)-3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholestan-26-oyl-CoA",C[C@H](CCCC(C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)[C@H]4CC[C@@H]5[C@@]4([C@H](C[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CC[C@H](C7)O)C)O)O)C
"(24R,25R)-3-alpha,7-alpha,12-alpha,24-tetrahydroxy-5-beta-cholestan-26-oyl-CoA",CC(CCC(=O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)C4CC[C@@H]5C4([C@H](C[C@H]6C5[C@@H](C[C@H]7C6(CC[C@H](C7)O)C)O)O)C
Ferroheme o,CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)[C@H](CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O)C)C(=C3CCC(=O)O)C)CCC(=O)O.[Fe]
ferroheme a,CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)[C@H](CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O)C)C=O)CCC(=O)O)C(=C3C)CCC(=O)O)C=C.[Fe+2]
Phosphonate,[O-]P(=O)=O
Methylarsonate,C[As](=O)([O-])[O-]
methylarsonite,C[As](O)O
Arseno-mycothiol,CC(=O)N[C@@H](CS[As](=O)([O-])[O-])C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)CO)O)O
"3,5-diiodo-L-tyrosine",C1=C(C=C(C(=C1I)O)I)C[C@@H](C(=O)O)N
isopenicillin N,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CCC[C@@H](C(=O)O)N)C(=O)O)C
"2',4,4',6'-tetrahydroxychalcone 4'-O-beta-glucoside",C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
aureusidin 6-O-beta-glucoside,C1=CC(=C(C=C1/C=C\2/C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O
"2',3,4,4',6'-pentahydroxychalcone 4'-O-beta-glucoside",C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O
bracteatin 6-O-beta-glucoside,C1=C(C=C(C(=C1O)O)O)/C=C\2/C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O
Cannabigerolate,CCCCCC1=CC(=C(C(=C1C(=O)O)[O-])C/C=C(\C)/CCC=C(C)C)O
Delta(9)-tetrahydrocannabinolate,CCCCCC1=CC2=C([C@@H]3C=C(CC[C@H]3C(O2)(C)C)C)C(=C1C(=O)O)[O-]
cannabidiolate,CCCCCC1=CC(=C(C(=C1C(=O)O)[O-])[C@@H]2C=C(CC[C@H]2C(=C)C)C)O
5-aminopentanoate,C(CCN)CC(=O)O
Acetyl phosphate,CC(=O)OP(=O)(O)O
N-methylglycine,CNCC(=O)O
"2,6-dichlorohydroquinone",C1=C(C=C(C(=C1Cl)O)Cl)O
"2,3,6-trichlorohydroquinone",C1=C(C(=C(C(=C1Cl)O)Cl)Cl)O
Dehypoxanthine futalosine,C1=CC(=CC(=C1)C(=O)O)C(=O)CC[C@@H]2[C@H]([C@H](C(O2)O)O)O
3-(7-chloroindol-3-yl)-2-iminopropanoate,C1=CC2=C(C(=C1)Cl)NC=C2CC(=N)C(=O)O
dichlorochromopyrrolate,C1=CC2=C(C(=C1)Cl)NC=C2C3=C(NC(=C3C4=CNC5=C4C=CC=C5Cl)C(=O)[O-])C(=O)[O-]
alpha-cyclopiazonate,CC(=O)C1=C([C@@H]2[C@@H]3[C@@H](CC4=C5C3=CNC5=CC=C4)C(N2C1=O)(C)C)[O-]
"3,3',5'-triiodo-L-thyronine",C1=CC(=C(C=C1C[C@@H](C(=O)O)N)I)OC2=CC(=C(C(=C2)I)O)I
L-thyroxine,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N
"3,5,3'-triiodo-L-thyronine",C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O
Trichloroethene,C(=C(Cl)Cl)Cl
tetrachloroethene,C(=C(Cl)Cl)(Cl)Cl
(+)-lariciresinol,COC1=C(C=CC(=C1)C[C@H]2CO[C@@H]([C@H]2CO)C3=CC(=C(C=C3)O)OC)O
(-)-lariciresinol,COC1=C(C=CC(=C1)C[C@@H]2CO[C@H]([C@@H]2CO)C3=CC(=C(C=C3)O)OC)O
(-)-pinoresinol,COC1=C(C=CC(=C1)[C@H]2[C@@H]3CO[C@H]([C@@H]3CO2)C4=CC(=C(C=C4)O)OC)O
(+)-secoisolariciresinol,COC1=C(C=CC(=C1)C[C@H](CO)[C@H](CC2=CC(=C(C=C2)O)OC)CO)O
Violaxanthin,C/C(=C\C=C\C=C(\C=C\C=C(\C=C\[C@@]12O[C@@]1(C[C@H](CC2(C)C)O)C)/C)/C)/C=C/C=C(/C=C/[C@@]34O[C@@]3(C[C@H](CC4(C)C)O)C)\C
antheraxanthin,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/[C@]23[C@](O2)(C[C@H](CC3(C)C)O)C)/C)/C
chlorate,[O-]Cl(=O)=O
"1,2,3,5-tetrahydroxybenzene",C1=C(C=C(C(=C1O)O)O)O
"1,2,3-trihydroxybenzene",C1=CC(=C(C(=C1)O)O)O
"1,3,5-trihydroxybenzene",C1=C(C=C(C=C1O)O)O
Selenite,[O-][Se](=O)[O-]
selenate,[O-][Se](=O)(=O)[O-]
nicotinamide,C1=CC(=CN=C1)C(=O)N
1-methylnicotinamide,C[N+]1=CC=CC(=C1)C(=O)N
guanidinoacetate,C(C(=O)O)N=C(N)N
creatine,CN(CC(=O)O)C(=N)N
N-acetylserotonin,CC(=O)NCCC1=CNC2=C1C=C(C=C2)O
melatonin,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
Trimethylammonioacetate,C[N+](C)(C)CC(=O)[O-]
L-homocysteine,C(CS)[C@@H](C(=O)O)N
dimethylglycine,CN(C)CC(=O)O
nicotinate,C1=CC(=CN=C1)C(=O)[O-]
N-methylnicotinate,C[N+]1=CC=CC(=C1)C(=O)[O-]
histamine,C1=C(NC=N1)CCN
N(tau)-methylhistamine,CN1C=C(N=C1)CC[NH3+]
S-methyl-L-methionine,C[S+](C)CC[C@@H](C(=O)O)N
magnesium protoporphyrin IX,CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C(=C3CCC(=O)O)C)CCC(=O)O.[Mg+2]
magnesium protoporphyrin IX 13-methyl ester,CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C(=C3CCC(=O)O)C)CCC(=O)OC.[Mg+2]
5-methyltetrahydropteroyltri-L-glutamate,CN1[C@H](CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O
tetrahydropteroyltri-L-glutamate,C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O
phosphatidylethanolamine,CC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)C
carnosine,C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CCN
anserine,CN1C=NC=C1C[C@@H](C(=O)O)NC(=O)CCN
phenylethanolamine,C1=CC=C(C=C1)C(CN)O
N-methylphenylethanolamine,CNCC(C1=CC=CC=C1)O
O-demethylpuromycin,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)O)N)O
puromycin,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O
"5-alpha-cholesta-8,24-dien-3-beta-ol",C[C@H](CCC=C(C)C)[C@H]1CC[C@@H]2[C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C
3'-hydroxyflavone,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC(=CC=C3)O
3'-methoxyflavone,COC1=CC=CC(=C1)C2=CC(=O)C3=CC=CC=C3O2
hercynine,C[N+](C)(C)[C@@H](CC1=CN=CN1)C(=O)[O-]
dUMP,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(O)O)O
dihydrofolate,C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
dTMP,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O
loganin,C[C@H]1[C@H](C[C@H]2[C@@H]1[C@@H](OC=C2C(=O)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O
N-methylputrescine,CNCCCCN
2'-O-methyllicodione,COC1=C(C=CC(=C1)O)C(=O)CC(=O)C2=CC=C(C=C2)O
"3,4-dihydroxy-trans-cinnamate",C1=CC(=C(C=C1/C=C/C(=O)O)O)O
3-methoxy-4-hydroxy-trans-cinnamate,COC1=C(C=CC(=C1)/C=C/C(=O)O)O
bergaptol,C1=CC(=O)OC2=CC3=C(C=CO3)C(=C21)O
bergapten,COC1=C2C=CC(=O)OC2=CC3=C1C=CO3
phosphatidyl-N-dimethylethanolamine,CN(C)CCO
"5-methyl-5,6,7,8-tetrahydromethanopterin",C[C@H]1[C@@H](N(C2=C(N1)N=C(NC2=O)N)C)[C@@H](C)NC3=CC=C(C=C3)C[C@@H]([C@@H]([C@@H](CO[C@@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)O)O)O)O)O
coenzyme M,C(CS(=O)(=O)O)S
2-(methylsulfanyl)ethane-1-sulfonate,CSCCS(=O)(=O)[O-]
"3,3',4',5,7,8-hexahydroxyflavone",C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)O)O)O
"3,3',4',5,7-pentahydroxy-8-methoxyflavone",COC1=C(C=C(C2=C1OC(=C(C2=O)O)C3=CC(=C(C=C3)O)O)O)O
"5,8,13,13a-tetrahydrocolumbamine",COC1=C(C2=C(C[C@H]3C4=CC(=C(C=C4CCN3C2)OC)O)C=C1)OC
tetrahydropalmatine,COC1=C(C2=C(CC3C4=CC(=C(C=C4CCN3C2)OC)OC)C=C1)OC
gamma-tocopherol,CC1=C(C=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O
alpha-tocopherol,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C
delta-tocopherol,CC1=CC(=CC2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O
beta-tocopherol,CC1=CC(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O
gamma-tocotrienol,CC1=C(C=C2CC[C@@](OC2=C1C)(C)CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O
alpha-tocotrienol,CC1=C(C2=C(CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)C(=C1O)C)C
delta-tocotrienol,CC1=CC(=CC2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O
beta-tocotrienol,CC1=CC(=C(C2=C1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)C)O
dimethyl sulfide,CSC
trimethylsulfonium,C[S+](C)C
"3-hydroxy-16-methoxy-2,3-dihydrotabersonine",CC[C@]12C[C@@]([C@H]3[C@@]4([C@H]1N(CC4)CC=C2)C5=C(N3)C=C(C=C5)OC)(C(=O)OC)O
deacetoxyvindoline,CC[C@]12C[C@@]([C@H]3[C@@]4([C@H]1N(CC4)CC=C2)C5=C(N3C)C=C(C=C5)OC)(C(=O)OC)O
macrocin,CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)O)OC
tylosin,CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC
demethylmacrocin,CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)O)O
ethanolamine phosphate,C(COP(=O)(O)O)N
N-methylethanolamine phosphate,CNCCOP(=O)(O)O
caffeoyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC(=C(C=C4)O)O)O
feruloyl-CoA,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC(=C(C=C4)O)OC)O
L-2-methyltryptophan,CC1=C(C2=CC=CC=C2N1)C[C@@H](C(=O)O)N
uroporphyrinogen III,C1C2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C1N5)CCC(=O)O)CC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O
precorrin-2,C[C@@]\1([C@@H](/C/2=C/C3=N/C(=C\C4=C(C(=C(N4)CC5=C(C(=C(N5)/C=C1\N2)CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O)/[C@H]([C@]3(C)CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O
6-demethylsterigmatocystin,C1=CC(=C2C(=C1)OC3=C(C2=O)C(=CC4=C3[C@@H]5C=CO[C@@H]5O4)O)O
sterigmatocystin,COC1=C2C(=C3[C@@H]4C=CO[C@@H]4OC3=C1)OC5=CC=CC(=C5C2=O)O
dihydrosterigmatocystin,COC1=C2C(=C3[C@@H]4CCO[C@@H]4OC3=C1)OC5=CC=CC(=C5C2=O)O
anthranilate,C1=CC=C(C(=C1)C(=O)O)N
N-methylanthranilate,CNC1=CC=CC=C1C(=O)[O-]
glucuronoxylan D-glucuronate,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2CO[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)[O-])O)O)O)O[C@@H]4CO[C@H]([C@@H]([C@H]4O)O)O)O)O)O
glucuronoxylan 4-O-methyl-D-glucuronate,CO[C@H]1[C@@H]([C@H]([C@H](O[C@@H]1C(=O)[O-])O[C@@H]2[C@H]([C@@H](CO[C@H]2O[C@@H]3CO[C@H]([C@@H]([C@H]3O)O)O)O[C@H]4[C@@H]([C@H]([C@@H](CO4)O)O)O)O)O)O
"3,4-dihydroxy-5-all-trans-polyprenylbenzoate",CC(=CCC1=C(C(=CC(=C1)C(=O)O)O)[O-])C
3-methoxy-4-hydroxy-5-all-trans-polyprenylbenzoate,CC(=CCC1=C(C(=CC(=C1)C(=O)O)OC)[O-])C
3'-hydroxy-N-methyl-(S)-coclaurine,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)O)O)O)OC
columbamine,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)O)OC
palmatine,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC
"(S)-7,8,13,14-tetrahydroprotoberberine",C1CN2CC3=CC=CC=C3C[C@H]2C4=CC=CC=C41
"cis-N-methyl-(S)-7,8,13,14-tetrahydroprotoberberine",C[N@@+]12CCC3=CC=CC=C3[C@@H]1CC4=CC=CC=C4C2
(RS)-norcoclaurine,C1CNC(C2=CC(=C(C=C21)O)O)CC3=CC=C(C=C3)O
(RS)-coclaurine,COC1=C(C=C2C(NCCC2=C1)CC3=CC=C(C=C3)O)O
myo-inositol,C1(C(C(C(C(C1O)O)O)O)O)O
1D-4-O-methyl-myo-inositol,COC1[C@@H]([C@H](C([C@@H]([C@@H]1O)O)O)O)O
