protein,EC
Q8H016,1.13.11.12
P38419,1.13.11.12
P38419,1.13.11.12
P38419,1.13.11.12
M5EES5,1.13.11.12
Q05353,1.13.11.15
Q47HM4,1.13.11.16
Q47HM4,1.13.11.16
Q47HM4,1.13.11.16
Q9F9U5,1.13.11.16
Q9F9U5,1.13.11.16
Q9F9U5,1.13.11.16
A4JPY0,1.13.11.16
A4JPY0,1.13.11.16
A4JPY0,1.13.11.16
Q476N0,1.13.11.16
Q476N0,1.13.11.16
Q476N0,1.13.11.16
P0ABS0,1.13.11.16
P0ABS0,1.13.11.16
P0ABS0,1.13.11.16
B7MPB5,1.13.11.16
B7MPB5,1.13.11.16
B7MPB5,1.13.11.16
A7ZWZ5,1.13.11.16
A7ZWZ5,1.13.11.16
A7ZWZ5,1.13.11.16
B6HZX4,1.13.11.16
B6HZX4,1.13.11.16
B6HZX4,1.13.11.16
A6TAC8,1.13.11.16
A6TAC8,1.13.11.16
A6TAC8,1.13.11.16
A0R1T3,1.13.11.16
A0R1T3,1.13.11.16
A0R1T3,1.13.11.16
Q1B5E3,1.13.11.16
Q1B5E3,1.13.11.16
Q1B5E3,1.13.11.16
B2JQV7,1.13.11.16
B2JQV7,1.13.11.16
B2JQV7,1.13.11.16
O05146,1.13.11.16
O05146,1.13.11.16
O05146,1.13.11.16
Q9KH19,1.13.11.16
Q9KH19,1.13.11.16
Q9KH19,1.13.11.16
Q9C8L4,1.13.11.18
Q9C8L4,1.13.11.18
Q9C8L4,1.13.11.18
Q9DCM0,1.13.11.18
Q556I2,1.13.11.19
Q556I2,1.13.11.19
Q556I2,1.13.11.19
Q3SZU4,1.13.11.20
Q3SZU4,1.13.11.20
Q3SZU4,1.13.11.20
Q16878,1.13.11.20
Q16878,1.13.11.20
Q16878,1.13.11.20
P21816,1.13.11.20
P21816,1.13.11.20
P21816,1.13.11.20
D4AN26,1.13.11.20
D4AN26,1.13.11.20
D4AN26,1.13.11.20
Q5A3Z5,1.13.11.20
Q5A3Z5,1.13.11.20
Q5A3Z5,1.13.11.20
Q8LGJ5,1.13.11.20
Q8LGJ5,1.13.11.20
Q8LGJ5,1.13.11.20
Q9LXT4,1.13.11.20
O00625,1.13.11.24
O00625,1.13.11.24
O00625,1.13.11.24
Q7SIC2,1.13.11.24
Q7SIC2,1.13.11.24
Q7SIC2,1.13.11.24
Q9I4C8,1.13.11.24
Q9I4C8,1.13.11.24
Q9I4C8,1.13.11.24
Q9CKD7,1.13.11.24
Q9CKD7,1.13.11.24
Q9CKD7,1.13.11.24
P9WI85,1.13.11.24
P9WI85,1.13.11.24
P9WI85,1.13.11.24
Q9HZ00,1.13.11.24
Q9HZ00,1.13.11.24
Q9HZ00,1.13.11.24
P46852,1.13.11.24
P9WNW6,1.13.11.25
P9WNW6,1.13.11.25
P9WNW6,1.13.11.25
Q4WHU1,1.13.11.27
Q4WHU1,1.13.11.27
Q4WHU1,1.13.11.27
Q5EA20,1.13.11.27
Q5EA20,1.13.11.27
Q5EA20,1.13.11.27
Q1E803,1.13.11.27
Q1E803,1.13.11.27
Q1E803,1.13.11.27
Q6TGZ5,1.13.11.27
Q6TGZ5,1.13.11.27
Q6TGZ5,1.13.11.27
O48604,1.13.11.27
O48604,1.13.11.27
O48604,1.13.11.27
P49429,1.13.11.27
P49429,1.13.11.27
P49429,1.13.11.27
Q9ARF9,1.13.11.27
Q9ARF9,1.13.11.27
Q9ARF9,1.13.11.27
P32755,1.13.11.27
P32755,1.13.11.27
P32755,1.13.11.27
Q27203,1.13.11.27
Q27203,1.13.11.27
Q27203,1.13.11.27
O42764,1.13.11.27
O42764,1.13.11.27
O42764,1.13.11.27
I3PFJ3,1.13.11.29
I3PFJ3,1.13.11.29
I3PFJ3,1.13.11.29
B6F0W8,1.13.11.29
B6F0W8,1.13.11.29
B6F0W8,1.13.11.29
P18054,1.13.11.31
P18054,1.13.11.31
P18054,1.13.11.31
P27479,1.13.11.31
P27479,1.13.11.31
P27479,1.13.11.31
P16469,1.13.11.31
P16469,1.13.11.31
P16469,1.13.11.31
Q02759,1.13.11.31
Q02759,1.13.11.31
Q02759,1.13.11.31
P18054,1.13.11.33
P18054,1.13.11.33
P18054,1.13.11.33
P27479,1.13.11.33
P27479,1.13.11.33
P27479,1.13.11.33
P16469,1.13.11.33
P16469,1.13.11.33
P16469,1.13.11.33
Q02759,1.13.11.33
Q02759,1.13.11.33
Q02759,1.13.11.33
Q8K4F2,1.13.11.33
P09917,1.13.11.34
P09917,1.13.11.34
P09917,1.13.11.34
P12527,1.13.11.34
Q5PXQ6,1.13.11.37
Q5PXQ6,1.13.11.37
Q5PXQ6,1.13.11.37
Q8NL92,1.13.11.37
Q8NL92,1.13.11.37
O24721,1.13.11.38
P47231,1.13.11.39
P47231,1.13.11.39
P47231,1.13.11.39
Q8GR45,1.13.11.39
Q8GR45,1.13.11.39
Q8GR45,1.13.11.39
P17297,1.13.11.39
P17297,1.13.11.39
O16025,1.13.11.40
Q53353,1.13.11.43
Q53353,1.13.11.43
T0JRM4,1.13.11.45
T0JRM4,1.13.11.45
T0JRM4,1.13.11.45
Q8X150,1.13.11.45
Q8X150,1.13.11.45
Q8X150,1.13.11.45
O52791,1.13.11.46
O33472,1.13.11.47
O31266,1.13.11.48
Q47CX0,1.13.11.49
Q47CX0,1.13.11.49
Q8GNT2,1.13.11.50
O24592,1.13.11.51
O24592,1.13.11.51
O24592,1.13.11.51
O24023,1.13.11.51
O24023,1.13.11.51
O24023,1.13.11.51
K4CJJ1,1.13.11.51
K4CJJ1,1.13.11.51
K4CJJ1,1.13.11.51
Q69NX5,1.13.11.51
Q69NX5,1.13.11.51
Q69NX5,1.13.11.51
Q9LRM7,1.13.11.51
Q9LRM7,1.13.11.51
Q9LRM7,1.13.11.51
P14902,1.13.11.52
P14902,1.13.11.52
P14902,1.13.11.52
P47125,1.13.11.52
P47125,1.13.11.52
P47125,1.13.11.52
Q0CG33,1.13.11.52
O48707,1.13.11.53
O48707,1.13.11.53
O48707,1.13.11.53
Q5YZV0,1.13.11.53
Q5YZV0,1.13.11.53
Q5YZV0,1.13.11.53
Q6D2V8,1.13.11.53
Q6D2V8,1.13.11.53
Q6D2V8,1.13.11.53
D7T737,1.13.11.53
D7T737,1.13.11.53
D7T737,1.13.11.53
Q5YQZ5,1.13.11.53
Q5YQZ5,1.13.11.53
Q5YQZ5,1.13.11.53
Q6D1G3,1.13.11.53
Q6D1G3,1.13.11.53
Q6D1G3,1.13.11.53
Q8W108,1.13.11.53
Q8W108,1.13.11.53
Q8W108,1.13.11.53
A9SCJ6,1.13.11.53
A9SCJ6,1.13.11.53
A9SCJ6,1.13.11.53
A5FUG5,1.13.11.53
A5FUG5,1.13.11.53
A5FUG5,1.13.11.53
O67785,1.13.11.53
O67785,1.13.11.53
O67785,1.13.11.53
Q81MI9,1.13.11.53
Q81MI9,1.13.11.53
Q81MI9,1.13.11.53
Q819E5,1.13.11.53
Q819E5,1.13.11.53
Q819E5,1.13.11.53
Q65KJ6,1.13.11.53
Q65KJ6,1.13.11.53
Q65KJ6,1.13.11.53
O31669,1.13.11.53
O31669,1.13.11.53
O31669,1.13.11.53
C3ZAH2,1.13.11.53
C3ZAH2,1.13.11.53
C3ZAH2,1.13.11.53
C4YCU0,1.13.11.53
C4YCU0,1.13.11.53
C4YCU0,1.13.11.53
A8ANI2,1.13.11.53
A8ANI2,1.13.11.53
A8ANI2,1.13.11.53
Q5KD76,1.13.11.53
Q5KD76,1.13.11.53
Q5KD76,1.13.11.53
Q54ER6,1.13.11.53
Q54ER6,1.13.11.53
Q54ER6,1.13.11.53
Q5AQA3,1.13.11.53
Q5AQA3,1.13.11.53
Q5AQA3,1.13.11.53
B1YIX9,1.13.11.53
B1YIX9,1.13.11.53
B1YIX9,1.13.11.53
Q5L1D9,1.13.11.53
Q5L1D9,1.13.11.53
Q5L1D9,1.13.11.53
Q5FRJ2,1.13.11.53
Q5FRJ2,1.13.11.53
Q5FRJ2,1.13.11.53
Q9BV57,1.13.11.53
Q9BV57,1.13.11.53
Q9BV57,1.13.11.53
Q9ZFE7,1.13.11.53
Q9ZFE7,1.13.11.53
Q9ZFE7,1.13.11.53
A4HYT9,1.13.11.53
A4HYT9,1.13.11.53
A4HYT9,1.13.11.53
Q04NC2,1.13.11.53
Q04NC2,1.13.11.53
Q04NC2,1.13.11.53
Q75FG2,1.13.11.53
Q75FG2,1.13.11.53
Q75FG2,1.13.11.53
A1TZ35,1.13.11.53
A1TZ35,1.13.11.53
A1TZ35,1.13.11.53
A8YMJ4,1.13.11.53
A8YMJ4,1.13.11.53
A8YMJ4,1.13.11.53
F7FKV1,1.13.11.53
F7FKV1,1.13.11.53
F7FKV1,1.13.11.53
Q8YTJ3,1.13.11.53
Q8YTJ3,1.13.11.53
Q8YTJ3,1.13.11.53
E0W481,1.13.11.53
E0W481,1.13.11.53
E0W481,1.13.11.53
A2CBN5,1.13.11.53
A2CBN5,1.13.11.53
A2CBN5,1.13.11.53
A6V7A7,1.13.11.53
A6V7A7,1.13.11.53
A6V7A7,1.13.11.53
Q4K8J5,1.13.11.53
Q4K8J5,1.13.11.53
Q4K8J5,1.13.11.53
Q4ZVB9,1.13.11.53
Q4ZVB9,1.13.11.53
Q4ZVB9,1.13.11.53
Q562C9,1.13.11.53
Q562C9,1.13.11.53
Q562C9,1.13.11.53
A4FFQ4,1.13.11.53
A4FFQ4,1.13.11.53
A4FFQ4,1.13.11.53
A8GAB0,1.13.11.53
A8GAB0,1.13.11.53
A8GAB0,1.13.11.53
Q828K8,1.13.11.53
Q828K8,1.13.11.53
Q828K8,1.13.11.53
B2VAA3,1.13.11.53
B2VAA3,1.13.11.53
B2VAA3,1.13.11.53
Q5N3L4,1.13.11.53
Q5N3L4,1.13.11.53
Q5N3L4,1.13.11.53
Q0ICL5,1.13.11.53
Q0ICL5,1.13.11.53
Q0ICL5,1.13.11.53
Q111G3,1.13.11.53
Q111G3,1.13.11.53
Q111G3,1.13.11.53
Q8PLG1,1.13.11.53
Q8PLG1,1.13.11.53
Q8PLG1,1.13.11.53
B0RSM4,1.13.11.53
B0RSM4,1.13.11.53
B0RSM4,1.13.11.53
B2SM83,1.13.11.53
B2SM83,1.13.11.53
B2SM83,1.13.11.53
Q6DIY2,1.13.11.53
Q6DIY2,1.13.11.53
Q6DIY2,1.13.11.53
B0U3A5,1.13.11.53
B0U3A5,1.13.11.53
B0U3A5,1.13.11.53
Q03677,1.13.11.53
Q03677,1.13.11.53
Q03677,1.13.11.53
B2K632,1.13.11.53
B2K632,1.13.11.53
B2K632,1.13.11.53
Q66E17,1.13.11.53
Q66E17,1.13.11.53
O48707,1.13.11.54
O48707,1.13.11.54
O48707,1.13.11.54
Q5YZV0,1.13.11.54
Q5YZV0,1.13.11.54
Q5YZV0,1.13.11.54
Q6D2V8,1.13.11.54
Q6D2V8,1.13.11.54
Q6D2V8,1.13.11.54
D7T737,1.13.11.54
D7T737,1.13.11.54
D7T737,1.13.11.54
Q5YQZ5,1.13.11.54
Q5YQZ5,1.13.11.54
Q5YQZ5,1.13.11.54
Q6D1G3,1.13.11.54
Q6D1G3,1.13.11.54
Q6D1G3,1.13.11.54
Q8W108,1.13.11.54
Q8W108,1.13.11.54
Q8W108,1.13.11.54
A9SCJ6,1.13.11.54
A9SCJ6,1.13.11.54
A9SCJ6,1.13.11.54
A5FUG5,1.13.11.54
A5FUG5,1.13.11.54
A5FUG5,1.13.11.54
O67785,1.13.11.54
O67785,1.13.11.54
O67785,1.13.11.54
Q81MI9,1.13.11.54
Q81MI9,1.13.11.54
Q81MI9,1.13.11.54
Q819E5,1.13.11.54
Q819E5,1.13.11.54
Q819E5,1.13.11.54
Q65KJ6,1.13.11.54
Q65KJ6,1.13.11.54
Q65KJ6,1.13.11.54
O31669,1.13.11.54
O31669,1.13.11.54
O31669,1.13.11.54
C3ZAH2,1.13.11.54
C3ZAH2,1.13.11.54
C3ZAH2,1.13.11.54
C4YCU0,1.13.11.54
C4YCU0,1.13.11.54
C4YCU0,1.13.11.54
A8ANI2,1.13.11.54
A8ANI2,1.13.11.54
A8ANI2,1.13.11.54
Q5KD76,1.13.11.54
Q5KD76,1.13.11.54
Q5KD76,1.13.11.54
Q54ER6,1.13.11.54
Q54ER6,1.13.11.54
Q54ER6,1.13.11.54
Q5AQA3,1.13.11.54
Q5AQA3,1.13.11.54
Q5AQA3,1.13.11.54
B1YIX9,1.13.11.54
B1YIX9,1.13.11.54
B1YIX9,1.13.11.54
Q5L1D9,1.13.11.54
Q5L1D9,1.13.11.54
Q5L1D9,1.13.11.54
Q5FRJ2,1.13.11.54
Q5FRJ2,1.13.11.54
Q5FRJ2,1.13.11.54
Q9BV57,1.13.11.54
Q9BV57,1.13.11.54
Q9BV57,1.13.11.54
Q9ZFE7,1.13.11.54
Q9ZFE7,1.13.11.54
Q9ZFE7,1.13.11.54
A4HYT9,1.13.11.54
A4HYT9,1.13.11.54
A4HYT9,1.13.11.54
Q04NC2,1.13.11.54
Q04NC2,1.13.11.54
Q04NC2,1.13.11.54
Q75FG2,1.13.11.54
Q75FG2,1.13.11.54
Q75FG2,1.13.11.54
A1TZ35,1.13.11.54
A1TZ35,1.13.11.54
A1TZ35,1.13.11.54
A8YMJ4,1.13.11.54
A8YMJ4,1.13.11.54
A8YMJ4,1.13.11.54
F7FKV1,1.13.11.54
F7FKV1,1.13.11.54
F7FKV1,1.13.11.54
Q8YTJ3,1.13.11.54
Q8YTJ3,1.13.11.54
Q8YTJ3,1.13.11.54
E0W481,1.13.11.54
E0W481,1.13.11.54
E0W481,1.13.11.54
A2CBN5,1.13.11.54
A2CBN5,1.13.11.54
A2CBN5,1.13.11.54
A6V7A7,1.13.11.54
A6V7A7,1.13.11.54
A6V7A7,1.13.11.54
Q4K8J5,1.13.11.54
Q4K8J5,1.13.11.54
Q4K8J5,1.13.11.54
Q4ZVB9,1.13.11.54
Q4ZVB9,1.13.11.54
Q4ZVB9,1.13.11.54
Q562C9,1.13.11.54
Q562C9,1.13.11.54
Q562C9,1.13.11.54
A4FFQ4,1.13.11.54
A4FFQ4,1.13.11.54
A4FFQ4,1.13.11.54
A8GAB0,1.13.11.54
A8GAB0,1.13.11.54
A8GAB0,1.13.11.54
Q828K8,1.13.11.54
Q828K8,1.13.11.54
Q828K8,1.13.11.54
B2VAA3,1.13.11.54
B2VAA3,1.13.11.54
B2VAA3,1.13.11.54
Q5N3L4,1.13.11.54
Q5N3L4,1.13.11.54
Q5N3L4,1.13.11.54
Q0ICL5,1.13.11.54
Q0ICL5,1.13.11.54
Q0ICL5,1.13.11.54
Q111G3,1.13.11.54
Q111G3,1.13.11.54
Q111G3,1.13.11.54
Q8PLG1,1.13.11.54
Q8PLG1,1.13.11.54
Q8PLG1,1.13.11.54
B0RSM4,1.13.11.54
B0RSM4,1.13.11.54
B0RSM4,1.13.11.54
B2SM83,1.13.11.54
B2SM83,1.13.11.54
B2SM83,1.13.11.54
Q6DIY2,1.13.11.54
Q6DIY2,1.13.11.54
Q6DIY2,1.13.11.54
B0U3A5,1.13.11.54
B0U3A5,1.13.11.54
B0U3A5,1.13.11.54
Q03677,1.13.11.54
Q03677,1.13.11.54
Q03677,1.13.11.54
B2K632,1.13.11.54
B2K632,1.13.11.54
B2K632,1.13.11.54
Q66E17,1.13.11.54
Q66E17,1.13.11.54
P29082,1.13.11.55
P11861,1.13.11.56
P11861,1.13.11.56
P11861,1.13.11.56
P0A108,1.13.11.56
P0A108,1.13.11.56
Q88JX5,1.13.11.57
O35936,1.13.11.58
O35936,1.13.11.58
O35936,1.13.11.58
Q43189,1.13.11.58
Q43189,1.13.11.58
Q43189,1.13.11.58
Q41238,1.13.11.58
Q41238,1.13.11.58
Q41238,1.13.11.58
Q06327,1.13.11.58
Q06327,1.13.11.58
Q06327,1.13.11.58
Q76I22,1.13.11.58
Q76I22,1.13.11.58
Q76I22,1.13.11.58
P09439,1.13.11.58
P09439,1.13.11.58
P09439,1.13.11.58
P09186,1.13.11.58
P09186,1.13.11.58
P09186,1.13.11.58
Q9LUW0,1.13.11.58
Q9LUW0,1.13.11.58
Q9LUW0,1.13.11.58
P27481,1.13.11.58
P27481,1.13.11.58
P27481,1.13.11.58
Q8RNT4,1.13.11.58
Q8RNT4,1.13.11.58
Q8RNT4,1.13.11.58
P0CT92,1.13.11.58
Q9UUS2,1.13.11.60
Q9UUS2,1.13.11.60
Q9UUS2,1.13.11.60
Q6RET3,1.13.11.60
Q6RET3,1.13.11.60
Q8YK97,1.13.11.61
Q4WY82,1.13.11.62
Q9I993,1.13.11.63
Q9I993,1.13.11.63
Q9I993,1.13.11.63
Q91XT5,1.13.11.63
Q91XT5,1.13.11.63
Q91XT5,1.13.11.63
B0R5N7,1.13.11.63
B0R5N7,1.13.11.63
D3WZ86,1.13.11.64
Q9VFS2,1.13.11.65
Q9VFS2,1.13.11.65
Q9WXE6,1.13.11.66
Q7XJM2,1.13.11.68
Q7XJM2,1.13.11.68
Q8LIY8,1.13.11.69
Q8LIY8,1.13.11.69
Q8LIY8,1.13.11.70
Q8LIY8,1.13.11.70
Q9BYV7,1.13.11.71
Q9BYV7,1.13.11.71
Q9BYV7,1.13.11.71
Q6QT07,1.13.11.71
Q6QT07,1.13.11.71
Q5IW40,1.13.11.72
A9A1T2,1.13.11.73
Q6J1Z6,1.13.11.74
Q6J1Z6,1.13.11.74
P74334,1.13.11.75
Q6J1Z6,1.13.11.76
Q8RNT4,1.13.11.77
D0E8I5,1.13.11.78
Q92PC8,1.13.11.79
Q92PC8,1.13.11.79
Q92PC8,1.13.11.79
Q2RNG5,1.13.11.79
G4V4T6,1.13.11.80
G4V4T6,1.13.11.80
P0A581,1.13.11.81
P0A581,1.13.11.81
P0A581,1.13.11.81
P9WNC5,1.13.11.81
A4XES9,1.13.11.82
Q8GHB1,1.13.11.83
Q84K96,1.13.11.84
Q9I0N5,1.13.11.91
Q9SGH6,1.13.11.92
Q9SGH6,1.13.11.92
Q9SGH6,1.13.11.92
A0A1S3,1.13.11.92
A0A1S3,1.13.11.92
P25017,1.13.12.3
P25017,1.13.12.3
P25017,1.13.12.3
Q04564,1.13.12.3
Q04564,1.13.12.3
Q04564,1.13.12.3
P0A3V3,1.13.12.3
P21795,1.13.12.4
P21795,1.13.12.4
P27652,1.13.12.5
P17554,1.13.12.6
Q01158,1.13.12.7
Q01158,1.13.12.7
Q01158,1.13.12.7
Q27757,1.13.12.7
Q27757,1.13.12.7
Q5W9R9,1.13.12.9
Q9GV45,1.13.12.13
P47177,1.13.12.16
P47177,1.13.12.16
P47177,1.13.12.16
O77206,1.13.12.18
Q9Z377,1.13.12.19
Q9Z377,1.13.12.19
Q9Z377,1.13.12.19
P32021,1.13.12.19
P32021,1.13.12.19
P32021,1.13.12.19
B8NI03,1.13.12.20
P39889,1.13.12.21
O54259,1.13.12.22
Q8GHB1,1.13.12.23
Q8L799,1.13.99.1
Q8L799,1.13.99.1
Q8L799,1.13.99.1
Q9FJU4,1.13.99.1
Q9FJU4,1.13.99.1
Q9FJU4,1.13.99.1
Q54GH4,1.13.99.1
Q54GH4,1.13.99.1
Q54GH4,1.13.99.1
Q5Z8T3,1.13.99.1
Q5Z8T3,1.13.99.1
Q5Z8T3,1.13.99.1
Q9QXN4,1.13.99.1
Q19000,1.14.11.1
Q19000,1.14.11.1
Q19000,1.14.11.1
Q5R5D8,1.14.11.1
Q5R5D8,1.14.11.1
Q5R5D8,1.14.11.1
Q98KK0,1.14.11.1
F4JZ24,1.14.11.2
F4JZ24,1.14.11.2
F4JZ24,1.14.11.2
F4ILF8,1.14.11.2
F4ILF8,1.14.11.2
F4ILF8,1.14.11.2
Q9LN20,1.14.11.2
Q9LN20,1.14.11.2
Q9LN20,1.14.11.2
F4J0A8,1.14.11.2
F4J0A8,1.14.11.2
F4J0A8,1.14.11.2
Q8VZJ7,1.14.11.2
Q8VZJ7,1.14.11.2
Q8VZJ7,1.14.11.2
P16924,1.14.11.2
P16924,1.14.11.2
P16924,1.14.11.2
Q5RAG8,1.14.11.2
Q5RAG8,1.14.11.2
Q5RAG8,1.14.11.2
Q5ZLK5,1.14.11.2
Q5ZLK5,1.14.11.2
Q5ZLK5,1.14.11.2
Q75UG4,1.14.11.2
Q75UG4,1.14.11.2
Q75UG4,1.14.11.2
Q6W3E9,1.14.11.2
Q6W3E9,1.14.11.2
O77588,1.14.11.4
O77588,1.14.11.4
O77588,1.14.11.4
Q9R0E2,1.14.11.4
Q9R0E2,1.14.11.4
Q9R0E2,1.14.11.4
O00469,1.14.11.4
O00469,1.14.11.4
O00469,1.14.11.4
O60568,1.14.11.4
O60568,1.14.11.4
O60568,1.14.11.4
Q5U367,1.14.11.4
Q5U367,1.14.11.4
Q5U367,1.14.11.4
Q5UQC3,1.14.11.4
Q4DBW3,1.14.11.6
Q4DBW3,1.14.11.6
Q4DBW3,1.14.11.6
A4H5X5,1.14.11.6
A4H5X5,1.14.11.6
A4H5X5,1.14.11.6
Q9U6M1,1.14.11.6
Q9U6M1,1.14.11.6
Q9U6M1,1.14.11.6
A4H7G5,1.14.11.6
A4H7G5,1.14.11.6
A4H7G5,1.14.11.6
B6EU02,1.14.11.6
B6EU02,1.14.11.6
B6EU02,1.14.11.6
Q6JHU8,1.14.11.7
Q6JHU8,1.14.11.7
Q6JHU8,1.14.11.7
Q9R1J8,1.14.11.7
Q9R1J8,1.14.11.7
Q9R1J8,1.14.11.7
Q8CG71,1.14.11.7
Q8CG71,1.14.11.7
Q8CG71,1.14.11.7
Q8CG70,1.14.11.7
Q0VC74,1.14.11.8
Q0VC74,1.14.11.8
Q0VC74,1.14.11.8
Q91ZE0,1.14.11.8
Q91ZE0,1.14.11.8
Q91ZE0,1.14.11.8
Q91ZW6,1.14.11.8
A0A4D6,1.14.11.9
A0A4D6,1.14.11.9
A0A4D6,1.14.11.9
Q8W2X5,1.14.11.9
Q8W2X5,1.14.11.9
Q8W2X5,1.14.11.9
Q05963,1.14.11.9
Q05963,1.14.11.9
Q05963,1.14.11.9
Q06942,1.14.11.9
Q06942,1.14.11.9
Q06942,1.14.11.9
Q07353,1.14.11.9
Q07353,1.14.11.9
Q07353,1.14.11.9
Q9ZWQ9,1.14.11.9
Q9ZWQ9,1.14.11.9
Q9ZWQ9,1.14.11.9
O04395,1.14.11.9
O04395,1.14.11.9
O04395,1.14.11.9
Q41452,1.14.11.9
P24397,1.14.11.11
Q8LEA2,1.14.11.13
Q8LEA2,1.14.11.13
Q8LEA2,1.14.11.13
Q9XFR9,1.14.11.13
Q9XFR9,1.14.11.13
Q9XFR9,1.14.11.13
O64692,1.14.11.13
O64692,1.14.11.13
O64692,1.14.11.13
Q8LGZ9,1.14.11.13
Q8LGZ9,1.14.11.13
Q8LGZ9,1.14.11.13
Q9C6I4,1.14.11.13
Q9C6I4,1.14.11.13
Q9C6I4,1.14.11.13
Q3I411,1.14.11.15
Q3I411,1.14.11.15
Q3I411,1.14.11.15
Q39103,1.14.11.15
Q39103,1.14.11.15
Q39103,1.14.11.15
Q9FU53,1.14.11.15
Q9FU53,1.14.11.15
Q9FU53,1.14.11.15
O24648,1.14.11.15
Q28056,1.14.11.16
Q28056,1.14.11.16
Q28056,1.14.11.16
P37610,1.14.11.17
P37610,1.14.11.17
Q10E49,1.14.11.18
Q10E49,1.14.11.18
Q10E49,1.14.11.18
O18778,1.14.11.18
O18778,1.14.11.18
O18778,1.14.11.18
O14832,1.14.11.18
O14832,1.14.11.18
O14832,1.14.11.18
O04847,1.14.11.20
Q05581,1.14.11.21
Q05581,1.14.11.21
Q40062,1.14.11.24
Q40061,1.14.11.25
P42219,1.14.11.26
P42219,1.14.11.26
P42219,1.14.11.26
Q75AL5,1.14.11.27
Q75AL5,1.14.11.27
Q75AL5,1.14.11.27
Q95Q98,1.14.11.27
Q95Q98,1.14.11.27
Q95Q98,1.14.11.27
P0CO41,1.14.11.27
P0CO41,1.14.11.27
P0CO41,1.14.11.27
Q9VHH9,1.14.11.27
Q9VHH9,1.14.11.27
Q9VHH9,1.14.11.27
O94603,1.14.11.27
O94603,1.14.11.27
O94603,1.14.11.27
P40034,1.14.11.27
P40034,1.14.11.27
P40034,1.14.11.27
Q5U263,1.14.11.27
Q5U263,1.14.11.27
Q5U263,1.14.11.27
Q640I9,1.14.11.27
Q640I9,1.14.11.27
Q640I9,1.14.11.27
B2GUS6,1.14.11.27
B2GUS6,1.14.11.27
B2GUS6,1.14.11.27
A8QFQ3,1.14.11.27
A8QFQ3,1.14.11.27
A8QFQ3,1.14.11.27
B0WMG3,1.14.11.27
B0WMG3,1.14.11.27
B0WMG3,1.14.11.27
B3NU20,1.14.11.27
B3NU20,1.14.11.27
B3NU20,1.14.11.27
B4L6Q5,1.14.11.27
B4L6Q5,1.14.11.27
B4L6Q5,1.14.11.27
B4I100,1.14.11.27
B4I100,1.14.11.27
B4I100,1.14.11.27
B4NP88,1.14.11.27
B4NP88,1.14.11.27
B4NP88,1.14.11.27
Q9UPP1,1.14.11.27
Q9UPP1,1.14.11.27
Q9UPP1,1.14.11.27
Q5ZMM1,1.14.11.27
Q5ZMM1,1.14.11.27
Q5ZMM1,1.14.11.27
Q9JJF3,1.14.11.27
Q9JJF3,1.14.11.27
P96010,1.14.11.28
P96010,1.14.11.28
G5EBV0,1.14.11.29
G5EBV0,1.14.11.29
G5EBV0,1.14.11.29
P59722,1.14.11.29
P59722,1.14.11.29
P59722,1.14.11.29
Q6AYU4,1.14.11.29
Q6AYU4,1.14.11.29
Q6AYU4,1.14.11.29
Q62630,1.14.11.29
Q62630,1.14.11.29
Q62630,1.14.11.29
P59723,1.14.11.30
P59723,1.14.11.30
P59723,1.14.11.30
D4N500,1.14.11.31
D4N502,1.14.11.32
Q13686,1.14.11.33
Q13686,1.14.11.33
Q13686,1.14.11.33
Q58DM4,1.14.11.33
Q58DM4,1.14.11.33
Q58DM4,1.14.11.33
Q32L00,1.14.11.33
Q32L00,1.14.11.33
Q32L00,1.14.11.33
Q5XIC8,1.14.11.33
Q5XIC8,1.14.11.33
Q5XIC8,1.14.11.33
P05050,1.14.11.33
P05050,1.14.11.33
E3VWK0,1.14.11.35
E3VWK0,1.14.11.35
E3VWK0,1.14.11.35
E3VWK4,1.14.11.36
E3VWK4,1.14.11.36
E3VWK4,1.14.11.36
Q6L732,1.14.11.37
B9WZX5,1.14.11.38
B9WZX5,1.14.11.38
B9WZX5,1.14.11.38
Q9Z4Z5,1.14.11.39
Q643C1,1.14.11.40
Q6WZB0,1.14.11.41
Q6WZB0,1.14.11.41
E1C7T6,1.14.11.42
E1C7T6,1.14.11.42
E1C7T6,1.14.11.42
A2RSX7,1.14.11.42
P83309,1.14.11.43
P83309,1.14.11.43
P83310,1.14.11.44
P83310,1.14.11.44
E2GIN1,1.14.11.45
D0E8I4,1.14.11.46
P27431,1.14.11.47
Q4QZZ9,1.14.11.48
Q4QZZ9,1.14.11.48
Q4QZZ9,1.14.11.48
O74885,1.14.11.48
D4QF25,1.14.11.49
Q13686,1.14.11.51
Q13686,1.14.11.51
Q13686,1.14.11.51
Q9D8F1,1.14.11.51
Q9D8F1,1.14.11.51
Q9D8F1,1.14.11.51
Q15JG7,1.14.11.52
Q9ZT92,1.14.11.53
Q9ZT92,1.14.11.53
Q9ZT92,1.14.11.53
Q08BA6,1.14.11.53
Q08BA6,1.14.11.53
Q08BA6,1.14.11.53
D3ZKD3,1.14.11.53
D3ZKD3,1.14.11.53
D3ZKD3,1.14.11.53
F1PLN3,1.14.11.53
F1PLN3,1.14.11.53
F1PLN3,1.14.11.53
Q5R7X0,1.14.11.53
Q5R7X0,1.14.11.53
Q5R7X0,1.14.11.53
Q32L00,1.14.11.54
Q32L00,1.14.11.54
