EC,reaction
1.14.19.17,a dihydroceramide + 2 ferrocytochrome b5 + O2 + 2 H+ = a  (4E)-sphing-4-enine ceramide + 2 ferricytochrome b5 + 2 H2O
1.14.19.18,"a (4E)-sphing-4-enine ceramide + 2 ferrocytochrome b5 + O2 + 2 H+ = a  (4E,8E)-sphing-4,8-dienine ceramide + 2 ferricytochrome b5 + 2 H2O "
1.14.19.19,"a (4E,8E)-sphinga-4,8-dienine ceramide + 2 ferrocytochrome b5 + O2 + 2  H+ = a (4E,8E,10E)-sphinga-4,8,10-trienine ceramide + 2 ferricytochrome  b5 + 2 H2O "
1.14.19.2,stearoyl-[acyl-carrier protein] + 2 reduced ferredoxin [iron-sulfur]  cluster + O2 + 2 H+ = oleoyl-[acyl-carrier protein] + 2 oxidized  ferredoxin [iron-sulfur] cluster + 2 H2O
1.14.19.20,"a DELTA7-sterol + 2 ferrocytochrome b5 + O2 + 2 H+ = a DELTA5,7-sterol  + 2 ferricytochrome b5 + 2 H2O"
1.14.19.21,"cholesterol + O2 + NAD(P)H + H+ = cholesta-5,7-dien-3beta-ol + NAD(P)+  + 2 H2O "
1.14.19.22,an oleoyl-[glycerolipid] + 2 ferrocytochrome b5 + O2 + 2 H+ = a  linoleoyl-[glycerolipid] + 2 ferricytochrome b5 + 2 H2O 
1.14.19.23,an oleoyl-[glycerolipid] + 2 reduced ferredoxin [iron-sulfur] cluster +  O2 + 2 H+ = a linoleoyl-[glycerolipid] + 2 oxidized ferredoxin  [iron-sulfur] cluster + 2 H2O 
1.14.19.24,an acyl-CoA + 2 ferrocytochrome b5 + O2 + 2 H+ = an (11E)-enoyl-CoA + 2  ferricytochrome b5 + 2 H2O
1.14.19.25,a linoleoyl-[glycerolipid] + 2 ferrocytochrome b5 + O2 + 2 H+ = an  alpha-linolenoyl-[glycerolipid] + 2 ferricytochrome b5 + 2 H2O 
1.14.19.26,palmitoyl-[acyl-carrier protein] + 2 reduced ferredoxin [iron-sulfur]  cluster + O2 + 2 H+ = (6Z)-hexadec-6-enoyl-[acyl-carrier protein] + 2  oxidized ferredoxin [iron-sulfur] cluster + 2 H2O 
1.14.19.27,a 1-acyl-2-palmitoyl-[glycerolipid] + 2 reduced ferredoxin  [iron-sulfur] cluster + O2 + 2 H+ = a  1-acyl-2-palmitoleoyl-[glycerolipid] + 2 oxidized ferredoxin  [iron-sulfur] cluster + 2 H2O 
1.14.19.28,a 1-stearoyl-2-acyl-[glycerolipid] + 2 reduced ferredoxin [iron-sulfur]  cluster + O2 + 2 H+ = a 1-oleoyl-2-acyl-[glycerolipid] + 2 oxidized  ferredoxin [iron-sulfur] cluster + 2 H2O 
1.14.19.29,"a (4R)-4-hydroxysphinganine ceramide + 2 ferrocytochrome b5 + O2 + 2 H+  = a (4R,8E)-4-hydroxysphing-8-enine ceramide + 2 ferricytochrome b5 + 2  H2O"
1.14.19.29,"a (4R)-4-hydroxysphinganine ceramide + 2 ferrocytochrome b5 + O2 + 2 H+  = a (4R,8Z)-4-hydroxysphing-8-enine ceramide + 2 ferricytochrome b5 + 2  H2O"
1.14.19.3,linoleoyl-CoA + 2 ferrocytochrome b5 + O2 + 2 H+ = gamma-linolenoyl-CoA  + 2 ferricytochrome b5 + 2 H2O
1.14.19.3,alpha-linolenoyl-CoA + 2 ferrocytochrome b5 + O2 + 2 H+ =  stearidonoyl-CoA + 2 ferricytochrome b5 + 2 H2O
1.14.19.30,"an (8Z,11Z,14Z)-icosa-8,11,14-trienoyl-[glycerolipid] + 2  ferrocytochrome b5 + O2 + 2 H+ = a  (5Z,8Z,11Z,14Z)-icosatetra-5,8,11,14-tetraenoyl-[glycerolipid] + 2  ferricytochrome b5 + 2 H2O"
1.14.19.30,"an (8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl-[glycerolipid] + 2  ferrocytochrome b5 + O2 + 2 H+ = a  (5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl-[glycerolipid] + 2  ferricytochrome b5 + 2 H2O"
1.14.19.30,"an (8Z,11Z,14Z)-icosa-8,11,14-trienoyl-[glycerolipid] + 2  ferrocytochrome b5 + O2 + 2 H+ = a  (5Z,8Z,11Z,14Z)-icosatetra-5,8,11,14-tetraenoyl-[glycerolipid] +  ferricytochrome b5 + 2 H2O"
1.14.19.30,"an (8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl-[glycerolipid] + 2  ferrocytochrome b5 + O2 + 2 H+ = a  (5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl-[glycerolipid] +  ferricytochrome b5 + 2 H2O"
1.14.19.31,"a (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl-[glycerolipid] +  2 ferrocytochrome b5 + O2 + 2 H+ = a  (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl-[glycerolipid]  + 2 ferricytochrome b5 + 2 H2O"
1.14.19.31,"a (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoyl-[glycerolipid] + 2  ferrocytochrome b5 + O2 + 2 H+ = a  (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl-[glycerolipid] + 2  ferricytochrome b5 + 2 H2O"
1.14.19.31,"a (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl-[glycerolipid] +  2 ferrocytochrome b5 + O2 + 2 H+ = a  (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl-[glycerolipid]  + ferricytochrome b5 + 2 H2O"
1.14.19.31,"a (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoyl-[glycerolipid] + 2  ferrocytochrome b5 + O2 + 2 H+ = a  (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl-[glycerolipid] +  ferricytochrome b5 + 2 H2O"
1.14.19.32,palmitoyl-CoA + 2 ferrocytochrome b5 + O2 + 2 H+ =  (14E)-hexadec-14-enoyl-CoA + 2 ferricytochrome b5 + 2 H2O
1.14.19.32,palmitoyl-CoA + 2 ferrocytochrome b5 + O2 + 2 H+ =  (14Z)-hexadec-14-enoyl-CoA + 2 ferricytochrome b5 + 2 H2O
1.14.19.33,a linoleoyl-[glycerolipid] + 2 ferrocytochrome b5 + O2 + 2 H+ = an  alpha-eleostearoyl-[glycerolipid] + 2 ferricytochrome b5 + 2 H2O
1.14.19.33,a gamma-linolenoyl-[glycerolipid] + 2 ferrocytochrome b5 + O2 + 2 H+ =  an alpha-parinaroyl-[glycerolipid] + 2 ferricytochrome b5 + 2 H2O
1.14.19.34,"an oleoyl-[glycerolipid] + 2 ferrocytochrome b5 + O2 + 2 H+ = a  (9Z,12E)-octadeca-9,12-dienoyl-[glycerolipid] + 2 ferricytochrome b5 +  2 H2O"
1.14.19.34,"a palmitoleoyl-[glycerolipid] + 2 ferrocytochrome b5 + O2 + 2 H+ = a  (9Z,12E)-hexadeca-9,12-dienoyl-[glycerolipid] + 2 ferricytochrome b5 +  2 H2O "
1.14.19.35,"a (7Z,10Z)-hexadeca-7,10-dienoyl-[glycerolipid] + 2 reduced ferredoxin  [iron-sulfur] cluster + O2 + 2 H+ = a  (7Z,10Z,13Z)-hexadeca-7,10,13-trienoyl-[glycerolipid] + 2 oxidized  ferredoxin [iron-sulfur] cluster + 2 H2O"
1.14.19.35,a linoleoyl-[glycerolipid] + 2 reduced ferredoxin [iron-sulfur] cluster  + O2 + 2 H+ = an alpha-linolenoyl-[glycerolipid] + 2 oxidized  ferredoxin [iron-sulfur] cluster + 2 H2O
1.14.19.35,"a (7Z,10Z)-hexadeca-7,10-dienoyl-[glycerolipid] + 2 reduced ferredoxin  + O2 + 2 H+ = a (7Z,10Z,13Z)-hexadeca-7,10,13-trienoyl-[glycerolipid] +  2 oxidized ferredoxin + 2 H2O"
1.14.19.35,a linoleoyl-[glycerolipid] + 2 reduced ferredoxin + O2 + 2 H+ = an  alpha-linolenoyl-[glycerolipid] + 2 oxidized ferredoxin + 2 H2O
1.14.19.36,a 1-gamma-linolenoyl-2-acyl-[glycerolipid] + 2 reduced ferredoxin  [iron-sulfur] cluster + O2 + 2 H+ = a  1-stearidonoyl-2-acyl-[glycerolipid] + 2 oxidized ferredoxin  [iron-sulfur] cluster + 2 H2O
1.14.19.36,a 1-linoleoyl-2-acyl-[glycerolipid] + 2 reduced ferredoxin  [iron-sulfur] cluster + O2 + 2 H+ = a  1-alpha-linolenoyl-2-acyl-[glycerolipid] + 2 oxidized ferredoxin  [iron-sulfur] cluster + 2 H2O
1.14.19.36,a 1-gamma-linolenoyl 2-acyl-sn-glycerol 3-phosphate + 2 reduced  ferredoxin + O2 + 2 H+ = a 1-stearidonoyl 2-acyl-sn-glycerol  3-phosphate + 2 oxidized ferredoxin + 2 H2O
1.14.19.36,a 1-linoleoyl 2-acyl-sn-glycerol 3-phosphate + 2 reduced ferredoxin +  O2 + 2 H+ = a 1-alpha-linolenoyl 2-acyl-sn-glycerol 3-phosphate + 2  oxidized ferredoxin + 2 H2O
1.14.19.37,"(11Z,14Z)-icosa-11,14-dienoyl-CoA + reduced acceptor + O2 =  (5Z,11Z,14Z)-icosa-5,11,14-trienoyl-CoA + acceptor + 2 H2O"
1.14.19.37,"(11Z,14Z,17Z)-icosa-11,14,17-trienoyl-CoA + reduced acceptor + O2 =  (5Z,11Z,14Z,17Z)-icosa-5,11,14,17-tetraenoyl-CoA + acceptor + 2 H2O "
1.14.19.38,"a gamma-linolenoyl-[glycerolipid] + 2 ferrocytochrome b5 + O2 + 2 H+ =  a (9Z,12Z)-octadeca-9,12-dien-6-ynoyl-[glycerolipid] + 2  ferricytochrome b5 + 2 H2O"
1.14.19.38,"a stearidonoyl-[glycerolipid] + 2 ferrocytochrome b5 + O2 + 2 H+ = a  (9Z,12Z,15Z)-octadeca-9,12,15-trien-6-ynoyl-[glycerolipid] + 2  ferricytochrome b5 + 2 H2O "
1.14.19.39,linoleoyl-[glycerolipid] + 2 ferrocytochrome b5 + O2 + 2 H+ =  crepenynyl-[glycerolipid] + 2 ferricytochrome b5 + 2 H2O
1.14.19.4,"an (11Z,14Z)-icosa-11,14-dienoyl-[glycerolipid] + 2 ferrocytochrome b5  + O2 + 2 H+ = an (8Z,11Z,14Z)-icosa-8,11,14-trienoyl-[glycerolipid] + 2  ferricytochrome b5 + 2 H2O"
1.14.19.4,"an (11Z,14Z,17Z)-icosa-11,14,17-trienoyl-[glycerolipid] + 2  ferrocytochrome b5 + O2 + 2 H+ = an  (8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl-[glycerolipid] + 2  ferricytochrome b5 + 2 H2O "
1.14.19.40,hex-5-enoyl-[acyl-carrier protein] + 2 reduced ferredoxin [iron-sulfur]  cluster + O2 + 2 H+ = hex-5-ynoyl-[acyl-carrier protein] + 2 oxidized  ferredoxin [iron-sulfur] cluster + 2 H2O 
1.14.19.41,"ergosta-5,7,24(28)-trien-3beta-ol + NADPH + H+ + O2 =  ergosta-5,7,22,24(28)-tetraen-3beta-ol + NADP+ + 2 H2O "
1.14.19.42,a 1-acyl-2-palmitoyl-[glycerolipid] + 2 reduced ferredoxin  [iron-sulfur] cluster + O2 + 2 H+ = a  1-acyl-2-[(7Z)-hexadec-7-enoyl]-[glycerolipid] + 2 oxidized ferredoxin  [iron-sulfur] cluster + 2 H2O 
1.14.19.43,a 1-acyl-2-palmitoyl-[glycerolipid] + 2 reduced ferredoxin  [iron-sulfur] cluster + O2 + 2 H+ = a  1-acyl-2-[(3E)-hexadec-3-enoyl]-[glycerolipid] + 2 oxidized ferredoxin  [iron-sulfur] cluster + 2 H2O 
1.14.19.44,"(8Z,11Z,14Z)-icosa-8,11,14-trienoyl-CoA + 2 ferrocytochrome b5 + O2 + 2  H+ = arachidonoyl-CoA + 2 ferricytochrome b5 + 2 H2O"
1.14.19.44,"(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl-CoA + 2 ferrocytochrome b5  + O2 + 2 H+ = (5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl-CoA + 2  ferricytochrome b5 + 2 H2O "
1.14.19.45,a 1-oleoyl-2-acyl-[glycerolipid] + 2 reduced ferredoxin [iron-sulfur]  cluster + O2 + 2 H+ = a 1-linoleoyl-2-acyl-[glycerolipid] + 2 oxidized  ferredoxin [iron-sulfur] cluster + 2 H2O 
1.14.19.46,a 1-linoleoyl-2-acyl-[glycerolipid] + 2 reduced ferredoxin  [iron-sulfur] cluster + O2 + 2 H+ = a  1-gamma-linolenoyl-2-acyl-[glycerolipid] + 2 oxidized ferredoxin  [iron-sulfur] cluster + 2 H2O 
1.14.19.47,an alpha-linolenoyl-[glycerolipid] + 2 ferrocytochrome b5 + O2 + 2 H+ =  a stearidonoyl-[glycerolipid] + ferricytochrome b5 + 2 H2O
1.14.19.47,a linoleoyl-[glycerolipid] + 2 ferrocytochrome b5 + O2 + 2 H+ = a  gamma-linolenoyl-[glycerolipid] + ferricytochrome b5 + 2 H2O 
1.14.19.48,tert-amyl alcohol + NADPH + H+ + O2 = isoprenyl alcohol + NADP+ + 2 H2O 
1.14.19.49,tetracycline + FADH2 + chloride + O2 + H+ = 7-chlorotetracycline + FAD  + 2 H2O 
1.14.19.5,an acyl-CoA + 2 ferrocytochrome b5 + O2 + 2 H+ = an (11Z)-enoyl-CoA + 2  ferricytochrome b5 + 2 H2O
1.14.19.5,acyl-CoA + reduced acceptor + O2 = Delta11-acyl-CoA + acceptor + 2 H2O 
1.14.19.50,"4'-O-methylnorbelladine + [reduced NADPH-hemoprotein reductase] + O2 =  (4aR,10bS)-noroxomaritidine + [oxidized NADPH-hemoprotein reductase] +  2 H2O"
1.14.19.50,"4'-O-methylnorbelladine + [reduced NADPH-hemoprotein reductase] + O2 =  (4aS,10bR)-noroxomaritidine + [oxidized NADPH-hemoprotein reductase] +  2 H2O "
1.14.19.51,(S)-reticuline + [reduced NADPH-hemoprotein reductase] + O2 =  (S)-corytuberine + [oxidized NADPH-hemoprotein reductase] + 2 H2O 
1.14.19.52,2-(L-cystein-S-yl)-2-(1H-indol-3-yl)acetonitrile + 2 [reduced  NADPH-hemoprotein reductase] + 2 O2 = camalexin + hydrogen cyanide +  CO2 + 2 [oxidized NADPH-hemoprotein reductase] + 4 H2O
1.14.19.52,2-(L-cystein-S-yl)-2-(1H-indol-3-yl)acetonitrile + [reduced  NADPH-hemoprotein reductase] + O2 = (R)-dihydrocamalexate + hydrogen  cyanide + [oxidized NADPH-hemoprotein reductase] + 2 H2O
1.14.19.52,(R)-dihydrocamalexate + [reduced NADPH-hemoprotein reductase] + O2 =  camalexin + CO2 + [oxidized NADPH-hemoprotein reductase] + 2 H2O 
1.14.19.53,"all-trans-retinol + 2 reduced adrenodoxin + 2 H+ + O2 =  all-trans-3,4-didehydroretinol + 2 oxidized adrenodoxin + 2 H2O "
1.14.19.54,"(S)-reticuline + [reduced NADPH-hemoprotein reductase] + O2 =  1,2-dehydroreticuline + [oxidized NADPH-hemoprotein reductase] + 2 H2O "
1.14.19.55,"4-hydroxybenzoate + 2 NADPH + 2 bromide + 2 O2 + 2 H+ =  2,4-dibromophenol + 2 NADP+ + CO2 + 4 H2O"
1.14.19.55,4-hydroxybenzoate + NADPH + bromide + O2 + H+ =  3-bromo-4-hydroxybenzoate + NADP+ + 2 H2O
1.14.19.55,"3-bromo-4-hydroxybenzoate + NADPH + bromide + O2 + H+ =  2,4-dibromophenol + NADP+ + CO2 + 2 H2O"
1.14.19.55,"3,4-dihydroxybenzoate + 2 NADPH + 2 bromide + 2 O2 + 2 H+ =  3,5-dibromobenzene-1,2-diol + 2 NADP+ + CO2 + 4 H2O"
1.14.19.55,"3,4-dihydroxybenzoate + NADPH + bromide + O2 + H+ =  3-bromo-4,5-dihydroxybenzoate + NADP+ + 2 H2O"
1.14.19.55,"3-bromo-4,5-dihydroxybenzoate + NADPH + bromide + O2 + H+ =  3,5-dibromobenzene-1,2-diol + NADP+ + CO2 + 2 H2O "
1.14.19.56,"1H-pyrrole-2-carbonyl-[PltL peptidyl-carrier protein] + 2 FADH2 + 2  chloride + 2 O2 = 4,5-dichloro-1H-pyrrole-2-carbonyl-[PltL  peptidyl-carrier protein] + 2 FAD + 4 H2O"
1.14.19.56,1H-pyrrole-2-carbonyl-[PltL peptidyl-carrier protein] + FADH2 +  chloride + O2 = 5-chloro-1H-pyrrole-2-carbonyl-[PltL peptidyl-carrier  protein] + FAD + 2 H2O
1.14.19.56,"5-chloro-1H-pyrrole-2-carbonyl-[PltL peptidyl-carrier protein] + FADH2  + chloride + O2 = 4,5-dichloro-1H-pyrrole-2-carbonyl-[PltL  peptidyl-carrier protein] + FAD + H2O "
1.14.19.57,"1H-pyrrole-2-carbonyl-[Bmp1 peptidyl-carrier protein] + 3 FADH2 + 3  bromide + 3 O2 = 3,4,5-tribromo-1H-pyrrole-2-carbonyl-[Bmp1  peptidyl-carrier protein] + 3 FAD + 6 H2O"
1.14.19.57,1H-pyrrole-2-carbonyl-[Bmp1 peptidyl-carrier protein] + FADH2 + bromide  + O2 = 5-bromo-1H-pyrrole-2-carbonyl-[Bmp1 peptidyl-carrier protein] +  FAD + 2 H2O
1.14.19.57,"5-bromo-1H-pyrrole-2-carbonyl-[Bmp1 peptidyl-carrier protein] + FADH2 +  bromide + O2 = 4,5-dibromo-1H-pyrrole-2-carbonyl-[Bmp1 peptidyl-carrier  protein] + FAD + 2 H2O"
1.14.19.57,"4,5-dibromo-1H-pyrrole-2-carbonyl-[Bmp1 peptidyl-carrier protein] +  FADH2 + bromide + O2 = 3,4,5-tribromo-1H-pyrrole-2-carbonyl-[Bmp1  peptidyl-carrier protein] + FAD + 2 H2O "
1.14.19.58,L-tryptophan + FADH2 + chloride + O2 + H+ = 5-chloro-L-tryptophan + FAD  + 2 H2O 
1.14.19.59,L-tryptophan + FADH2 + chloride + O2 + H+ = 6-chloro-L-tryptophan + FAD  + 2 H2O
1.14.19.59,D-tryptophan + FADH2 + chloride + O2 + H+ = 6-chloro-D-tryptophan + FAD  + 2 H2O
1.14.19.6,oleoyl-CoA + 2 ferrocytochrome b5 + O2 + 2 H+ = linoleoyl-CoA + 2  ferricytochrome b5 + 2 H2O
1.14.19.6,"palmitoleoyl-CoA + 2 ferrocytochrome b5 + O2 + 2 H+ =  (9Z,12Z)-hexadeca-9,12-dienoyl-CoA + 2 ferricytochrome b5 + 2 H2O "
1.14.19.60,"7-chloro-L-tryptophan + FADH2 + chloride + O2 + H+ =  6,7-dichloro-L-tryptophan + FAD + 2 H2O "
1.14.19.61,dihydrorhizobitoxine + 2 reduced ferredoxin [iron-sulfur] cluster + O2  + 2 H+ = rhizobitoxine + 2 oxidized ferredoxin [iron-sulfur] cluster +  2 H2O 
1.14.19.62,loganin + [reduced NADPH-hemoprotein reductase] + O2 = secologanin +  [oxidized NADPH-hemoprotein reductase] + 2 H2O
1.14.19.63,calycosin + [reduced NADPH-hemoprotein reductase] + O2 =  pseudobaptigenin + [oxidized NADPH-hemoprotein reductase] + 2 H2O
1.14.19.63,pratensein + [reduced NADPH-hemoprotein reductase] + O2 =  5-hydroxypseudobaptigenin + [oxidized NADPH-hemoprotein reductase] + 2  H2O 
1.14.19.64,(S)-cheilanthifoline + [reduced NADPH-hemoprotein reductase] + O2 =  (S)-stylopine + [oxidized NADPH-hemoprotein reductase] + 2 H2O 
1.14.19.65,(S)-scoulerine + [reduced NADPH-hemoprotein reductase] + O2 =  (S)-cheilanthifoline + [oxidized NADPH-hemoprotein reductase] + 2 H2O 
1.14.19.66,(S)-N-methylcoclaurine + (R)-N-methylcoclaurine + [reduced  NADPH-hemoprotein reductase] + O2 = berbamunine + [oxidized  NADPH-hemoprotein reductase] + 2 H2O
1.14.19.67,(R)-reticuline + [reduced NADPH-hemoprotein reductase] + O2 =  salutaridine + [oxidized NADPH-hemoprotein reductase] + 2 H2O
1.14.19.68,(S)-tetrahydrocolumbamine + [reduced NADPH-hemoprotein reductase] + O2  = (S)-canadine + [oxidized NADPH-hemoprotein reductase] + 2 H2O
1.14.19.69,"2 flaviolin + 2 reduced ferredoxin [iron-sulfur] cluster + 2 H+ + O2 =  3,3'-biflaviolin + 2 oxidized ferredoxin [iron-sulfur] cluster + 2 H2O"
1.14.19.69,"2 flaviolin + 2 reduced ferredoxin [iron-sulfur] cluster + 2 H+ + O2 =  3,8'-biflaviolin + 2 oxidized ferredoxin [iron-sulfur] cluster + 2 H2O "
1.14.19.70,cyclo(L-tyrosyl-L-tyrosyl) + 2 reduced ferredoxin [iron-sulfur] cluster  + 2 H+ + O2 = mycocyclosin + 2 oxidized ferredoxin [iron-sulfur]  cluster + 2 H2O 
1.14.19.71,tryprostatin A + [reduced NADPH-hemoprotein reductase] + O2 =  fumitremorgin C + [oxidized NADPH-hemoprotein reductase] + 2 H2O 
1.14.19.72,(-)-matairesinol + [reduced NADPH-hemoprotein reductase] + O2 =  (-)-pluviatolide + [oxidized NADPH-hemoprotein reductase] + 2 H2O 
1.14.19.73,(S)-scoulerine + [reduced NADPH-hemoprotein reductase] + O2 =  (S)-nandinine + [oxidized NADPH-hemoprotein reductase] + 2 H2O 
1.14.19.74,(+)-pinoresinol + [reduced NADPH-hemoprotein reductase] + O2 =  (+)-piperitol + [oxidized NADPH-hemoprotein reductase] + 2 H2O
1.14.19.74,(+)-piperitol + [reduced NADPH-hemoprotein reductase] + O2 =  (+)-sesamin + [oxidized NADPH-hemoprotein reductase] + 2 H2O 
1.14.19.75,1-hexacosanoyl-2-acyl-[phosphoglycerolipid] + 2 ferrocytochrome b5 + O2  + 2 H+ = 1-[(17Z)-hexacos-17-enoyl]-2-acyl-[phosphoglycerolipid] + 2  ferricytochrome b5 + 2 H2O
1.14.19.75,1-tetracosanoyl-2-acyl-[phosphoglycerolipid] + 2 ferrocytochrome b5 +  O2 + 2 H+ = 1-[(15Z)-tetracos-15-enoyl]-2-acyl-[phosphoglycerolipid] +  2 ferricytochrome b5 + 2 H2O 
1.14.19.76,a flavanone + [reduced NADPH-hemoprotein reductase] + O2 = a flavone +  [oxidized NADPH-hemoprotein reductase] + 2 H2O 
1.14.19.77,a plasmanylethanolamine + 2 ferrocytochrome b5 + O2 + 2 H+ = a  plasmenylethanolamine + 2 ferricytochrome b5 + 2 H2O
1.14.19.78,decanoyl-[acyl-carrier protein] + 4 reduced ferredoxin [iron-sulfur]  cluster + 2 O2 + 4 H+ = dec-9-ynoyl-[acyl-carrier protein] + 4 oxidized  ferredoxin [iron-sulfur] cluster + 4 H2O
1.14.19.78,decanoyl-[acyl-carrier protein] + 2 reduced ferredoxin [iron-sulfur]  cluster + O2 + 2 H+ = dec-9-enoyl-[acyl-carrier protein] + 2 oxidized  ferredoxin [iron-sulfur] cluster + 2 H2O
1.14.19.78,dec-9-enoyl-[acyl-carrier protein] + 2 reduced ferredoxin [iron-sulfur]  cluster + O2 + 2 H+ = dec-9-ynoyl-[acyl-carrier protein] + 2 oxidized  ferredoxin [iron-sulfur] cluster + 2 H2O 
1.14.19.8,pentalenolactone F + O2 + 2 reduced ferredoxin + 2 H+ =  pentalenolactone + 2 oxidized ferredoxin + 2 H2O
1.14.19.9,tryptophan + FADH2 + chloride + O2 + H+ = 7-chloro-L-tryptophan + FAD +  2 H2O
1.14.20.1,penicillin N + 2-oxoglutarate + O2 = deacetoxycephalosporin C +  succinate + CO2 + H2O
1.14.20.10,(2S)-3-(4-hydroxyphenyl)-2-isocyanopropanoate + 2-oxoglutarate + O2 =  4-[(E)-2-isocyanoethenyl]phenol + succinate + 2 CO2 + H2O 
1.14.20.11,(2S)-3-(1H-indol-3-yl)-2-isocyanopropanoate + 2-oxoglutarate + O2 =  3-[(Z)-2-isocyanoethenyl]-1H-indole + succinate + 2 CO2 + H2O 
1.14.20.12,(2S)-3-(1H-indol-3-yl)-2-isocyanopropanoate + 2-oxoglutarate + O2 =  3-[(E)-2-isocyanoethenyl]-1H-indole + succinate + 2 CO2 + H2O 
1.14.20.13,(6S)-6beta-hydroxyhyoscyamine + 2-oxoglutarate + O2 = scopolamine +  succinate + CO2 + H2O
1.14.20.14,hapalindole U + 2-oxoglutarate + O2 + chloride = hapalindole G +  succinate + CO2 + H2O
1.14.20.14,12-epi-fischerindole U + 2-oxoglutarate + O2 + chloride =  12-epi-fischerindole G + succinate + CO2 + H2O 
1.14.20.15,an L-threonyl-[L-threonyl-carrier protein] + 2-oxoglutarate + O2 + Cl-  = a 4-chloro-L-threonyl-[L-threonyl-carrier protein] + succinate + CO2  + H2O 
1.14.20.3,"(3S,5S)-carbapenam-3-carboxylate + 2-oxoglutarate + O2 =  (5R)-carbapen-2-em-3-carboxylate + succinate + CO2 + H2O"
1.14.20.4,"a (2R,3S,4S)-leucoanthocyanidin + 2-oxoglutarate + O2 = an  anthocyanidin + succinate + CO2 + 2 H2O"
1.14.20.4,"a (2R,3S,4S)-leucoanthocyanidin + 2-oxoglutarate + O2 = a (4S)-  2,3-dehydroflavan-3,4-diol + succinate + CO2 + H2O"
1.14.20.4,"a (4S)- 2,3-dehydroflavan-3,4-diol = an anthocyanidin + H2O "
1.14.20.5,a flavanone + 2-oxoglutarate + O2 = a flavone + succinate + CO2 + H2O 
1.14.20.6,a dihydroflavonol + 2-oxoglutarate + O2 = a flavonol + succinate + CO2  + H2O 
1.14.20.7,L-arginine + 2-oxoglutarate + O2 = succinate + CO2 + guanidine +  (S)-1-pyrroline-5-carboxylate + H2O
1.14.20.7,L-arginine + 2-oxoglutarate + O2 = succinate + CO2 +  5-hydroxy-L-arginine
1.14.20.7,5-hydroxy-L-arginine = guanidine + (S)-1-pyrroline-5-carboxylate + H2O 
1.14.20.8,(-)-yatein + 2-oxoglutarate + O2 = (-)-deoxypodophyllotoxin + succinate  + CO2 + H2O 
1.14.20.9,(2S)-3-(4-hydroxyphenyl)-2-isocyanopropanoate + 2-oxoglutarate + O2 =  (2E)-3-(4-hydroxyphenyl)-2-isocyanoprop-2-enoate + succinate + CO2 + H2O 
1.14.99.1,arachidonate + reduced acceptor + 2 O2 = prostaglandin H2 + acceptor +  H2O
1.14.99.11,estradiol-17beta + reduced acceptor + O2 =  6beta-hydroxyestradiol-17beta + acceptor + H2O 
1.14.99.12,androstenedione + reduced acceptor + O2 = testololactone + acceptor +  H2O 
1.14.99.14,progesterone + reduced acceptor + O2 = 11alpha-hydroxyprogesterone +  acceptor + H2O 
1.14.99.15,4-methoxybenzoate + reduced acceptor + O2 = 4-hydroxybenzoate +  formaldehyde + acceptor + H2O
1.14.99.2,"kynurenate + reduced acceptor + O2 =  7,8-dihydro-7,8-dihydroxykynurenate + acceptor "
1.14.99.20,"phylloquinone + reduced acceptor + O2 = 2,3-epoxyphylloquinone +  acceptor + H2O"
1.14.99.21,Latia luciferin + reduced acceptor + 2 O2 = oxidized Latia luciferin +  CO2 + formate + acceptor + H2O + hnu
1.14.99.22,ecdysone + reduced acceptor + O2 = 20-hydroxyecdysone + acceptor + H2O 
1.14.99.23,"3-hydroxybenzoate + reduced acceptor + O2 = 2,3-dihydroxybenzoate +  acceptor + H2O "
1.14.99.24,"pregna-4,9(11)-diene-3,20-dione + reduced acceptor + O2 =  9,11alpha-epoxypregn-4-ene-3,20-dione + acceptor + H2O "
1.14.99.26,"2-hydroxypyridine + reduced acceptor + O2 = 2,5-dihydroxypyridine +  acceptor + H2O "
1.14.99.29,[eIF5A]-deoxyhypusine + reduced acceptor + O2 = [eIF5A]-hypusine +  acceptor + H2O
1.14.99.34,7-O-methylluteone + NADPH + H+ + O2 = dihydrofurano derivatives + NADP+  + H2O 
